frame,n_in_hand_left,n_in_hand_right,n_total,instant_dirs,smoothed_dirs,pattern,confidence
690,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
691,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
692,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
693,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
694,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
695,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
696,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
697,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
698,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
699,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
700,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
701,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
702,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
703,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
704,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
705,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
706,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
707,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
708,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
709,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
710,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
711,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
712,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
713,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
714,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
715,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
716,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
717,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
718,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
719,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
720,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
721,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
722,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
723,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
724,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
725,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
726,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
727,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
728,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
729,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
730,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
731,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
732,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
733,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
734,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
735,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
736,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
737,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
738,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
739,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
740,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
741,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
742,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
743,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
744,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
745,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
746,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
747,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
748,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
749,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
750,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
751,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
752,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
753,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
754,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
755,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
756,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
757,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
758,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
759,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
760,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
761,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
762,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
763,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
764,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
765,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
766,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
767,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
768,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
769,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
770,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
771,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
772,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
773,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
774,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
775,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
776,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
777,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
778,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
779,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
780,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
781,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
782,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
783,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
784,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
785,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
786,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
787,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
788,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
789,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
790,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
791,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
792,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
793,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
794,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
795,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
796,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
797,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
798,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
799,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
800,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
801,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
802,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
803,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
804,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
805,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
806,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
807,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
808,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
809,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
810,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
811,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
812,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
813,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
814,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
815,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
816,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
817,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
818,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
819,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
820,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
821,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
822,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
823,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
824,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
825,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
826,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
827,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
828,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
829,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
830,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
831,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
832,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
833,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
834,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
835,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
836,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
837,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
838,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
839,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
840,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
841,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
842,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
843,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
844,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
845,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
846,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
847,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
848,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
849,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
850,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
851,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
852,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
853,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
854,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
855,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
856,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
857,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
858,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
859,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
860,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
861,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
862,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
863,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
864,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
865,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
866,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
867,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
868,0,0,4,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
869,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
870,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
871,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
872,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
873,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
874,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
875,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
876,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
877,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
878,0,0,6,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
879,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
880,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
881,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
882,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
883,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
884,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
885,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
886,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
887,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
888,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
889,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
890,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
891,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
892,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
893,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
894,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
895,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
896,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
897,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
898,0,0,5,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
899,0,0,5,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
