frame,n_in_air,n_in_hand_left,n_in_hand_right,n_total,avg_quality,pattern,confidence,h43_pattern
758,3,0,0,3,0.751,FOUNTAIN_3+,0.751,FOUNTAIN_3+
759,3,0,0,3,0.751,FOUNTAIN_3+,0.751,FOUNTAIN_3+
760,3,0,0,3,0.751,FOUNTAIN_3+,0.751,FOUNTAIN_3+
761,3,0,0,3,0.751,FOUNTAIN_3+,0.751,FOUNTAIN_3+
762,3,0,0,3,0.751,FOUNTAIN_3+,0.751,FOUNTAIN_3+
763,3,0,0,3,0.751,FOUNTAIN_3+,0.751,FOUNTAIN_3+
764,3,0,0,3,0.751,FOUNTAIN_3+,0.751,FOUNTAIN_3+
765,4,0,0,4,0.707,FOUNTAIN_3+,0.707,FOUNTAIN_3+
766,4,1,0,4,0.707,FOUNTAIN_3+,0.707,FOUNTAIN_3+
767,2,0,0,2,0.803,TWO_BALL,0.803,TWO_BALL
768,2,0,0,2,0.803,TWO_BALL,0.803,TWO_BALL
769,2,0,0,2,0.803,TWO_BALL,0.803,TWO_BALL
770,2,0,0,2,0.803,TWO_BALL,0.803,TWO_BALL
771,2,0,0,2,0.803,TWO_BALL,0.803,TWO_BALL
772,2,0,0,2,0.803,TWO_BALL,0.803,TWO_BALL
773,2,0,0,2,0.803,TWO_BALL,0.803,TWO_BALL
774,2,0,0,2,0.803,TWO_BALL,0.803,TWO_BALL
775,3,1,0,3,0.728,FOUNTAIN_3+,0.728,FOUNTAIN_3+
776,3,0,0,3,0.728,FOUNTAIN_3+,0.728,FOUNTAIN_3+
777,3,0,0,3,0.728,FOUNTAIN_3+,0.728,FOUNTAIN_3+
778,3,0,0,3,0.728,FOUNTAIN_3+,0.728,FOUNTAIN_3+
779,3,0,0,3,0.728,FOUNTAIN_3+,0.728,FOUNTAIN_3+
780,3,0,1,3,0.728,MIXED_3+,0.728,MIXED_3+
781,1,0,0,1,0.668,SINGLE_BALL,0.668,SINGLE_BALL
782,1,0,0,1,0.668,SINGLE_BALL,0.668,SINGLE_BALL
783,1,0,0,1,0.668,SINGLE_BALL,0.668,SINGLE_BALL
784,1,0,0,1,0.668,SINGLE_BALL,0.668,SINGLE_BALL
785,1,0,0,1,0.668,SINGLE_BALL,0.668,SINGLE_BALL
786,1,0,0,1,0.668,SINGLE_BALL,0.668,SINGLE_BALL
787,1,0,0,1,0.668,SINGLE_BALL,0.668,SINGLE_BALL
788,1,0,0,1,0.668,SINGLE_BALL,0.668,SINGLE_BALL
789,1,0,0,1,0.668,SINGLE_BALL,0.668,SINGLE_BALL
790,1,0,0,1,0.668,SINGLE_BALL,0.668,SINGLE_BALL
791,2,0,0,2,0.537,TWO_BALL,0.537,TWO_BALL
792,2,0,0,2,0.537,TWO_BALL,0.537,TWO_BALL
793,2,0,0,2,0.537,TWO_BALL,0.537,TWO_BALL
794,2,0,0,2,0.537,TWO_BALL,0.537,TWO_BALL
795,2,0,0,2,0.537,TWO_BALL,0.537,TWO_BALL
796,2,0,0,2,0.537,TWO_BALL,0.537,TWO_BALL
797,3,0,1,3,0.55,MIXED_3+,0.55,MIXED_3+
798,3,0,0,3,0.55,MIXED_3+,0.55,MIXED_3+
799,3,0,0,3,0.55,MIXED_3+,0.55,MIXED_3+
800,3,0,0,3,0.55,MIXED_3+,0.55,MIXED_3+
801,3,0,0,3,0.55,MIXED_3+,0.55,MIXED_3+
802,3,0,0,3,0.55,MIXED_3+,0.55,MIXED_3+
803,3,0,0,3,0.55,MIXED_3+,0.55,MIXED_3+
804,3,0,0,3,0.55,MIXED_3+,0.55,MIXED_3+
805,3,0,0,3,0.55,MIXED_3+,0.55,MIXED_3+
806,2,0,0,2,0.491,TWO_BALL,0.491,TWO_BALL
807,2,0,0,2,0.491,TWO_BALL,0.491,TWO_BALL
808,2,0,0,2,0.491,TWO_BALL,0.491,TWO_BALL
809,2,0,0,2,0.491,TWO_BALL,0.491,TWO_BALL
810,2,0,0,2,0.491,TWO_BALL,0.491,TWO_BALL
811,3,0,0,3,0.55,MIXED_3+,0.55,MIXED_3+
812,2,0,0,2,0.491,TWO_BALL,0.491,TWO_BALL
813,2,0,0,2,0.491,TWO_BALL,0.491,TWO_BALL
814,3,0,0,3,0.661,MIXED_3+,0.661,MIXED_3+
815,3,0,0,3,0.661,MIXED_3+,0.661,MIXED_3+
816,3,0,0,3,0.661,MIXED_3+,0.661,MIXED_3+
817,3,0,0,3,0.661,MIXED_3+,0.661,MIXED_3+
818,3,0,0,3,0.661,MIXED_3+,0.661,MIXED_3+
819,3,0,0,3,0.661,MIXED_3+,0.661,MIXED_3+
820,3,0,0,3,0.661,MIXED_3+,0.661,MIXED_3+
821,3,0,0,3,0.661,MIXED_3+,0.661,MIXED_3+
822,3,0,0,3,0.661,MIXED_3+,0.661,MIXED_3+
823,3,0,0,3,0.661,MIXED_3+,0.661,MIXED_3+
824,3,0,0,3,0.661,MIXED_3+,0.661,MIXED_3+
825,3,0,0,3,0.661,MIXED_3+,0.661,MIXED_3+
826,3,0,0,3,0.661,MIXED_3+,0.661,MIXED_3+
827,3,0,0,3,0.661,MIXED_3+,0.661,MIXED_3+
828,3,0,0,3,0.661,MIXED_3+,0.661,MIXED_3+
829,3,0,0,3,0.661,MIXED_3+,0.661,MIXED_3+
830,2,0,1,2,0.491,TWO_BALL_ONE_HAND,0.491,TWO_BALL_ONE_HAND
831,1,0,0,1,0.405,SINGLE_BALL,0.405,SINGLE_BALL
832,1,0,0,1,0.405,SINGLE_BALL,0.405,SINGLE_BALL
833,1,0,0,1,0.405,SINGLE_BALL,0.405,SINGLE_BALL
834,1,0,0,1,0.405,SINGLE_BALL,0.405,SINGLE_BALL
835,1,0,0,1,0.405,SINGLE_BALL,0.405,SINGLE_BALL
836,1,0,0,1,0.405,SINGLE_BALL,0.405,SINGLE_BALL
837,1,0,0,1,0.405,SINGLE_BALL,0.405,SINGLE_BALL
838,1,0,0,1,0.405,SINGLE_BALL,0.405,SINGLE_BALL
839,2,0,1,2,0.675,TWO_BALL_ONE_HAND,0.675,TWO_BALL_ONE_HAND
840,1,0,0,1,0.944,SINGLE_BALL,0.944,SINGLE_BALL
841,1,0,0,1,0.944,SINGLE_BALL,0.944,SINGLE_BALL
842,1,0,0,1,0.944,SINGLE_BALL,0.944,SINGLE_BALL
843,1,0,0,1,0.944,SINGLE_BALL,0.944,SINGLE_BALL
844,1,0,0,1,0.944,SINGLE_BALL,0.944,SINGLE_BALL
845,1,0,0,1,0.944,SINGLE_BALL,0.944,SINGLE_BALL
846,1,0,0,1,0.944,SINGLE_BALL,0.944,SINGLE_BALL
847,1,0,0,1,0.944,SINGLE_BALL,0.944,SINGLE_BALL
848,1,0,0,1,0.944,SINGLE_BALL,0.944,SINGLE_BALL
849,1,0,0,1,0.944,SINGLE_BALL,0.944,SINGLE_BALL
850,1,0,0,1,0.944,SINGLE_BALL,0.944,SINGLE_BALL
851,1,0,0,1,0.944,SINGLE_BALL,0.944,SINGLE_BALL
852,1,0,0,1,0.944,SINGLE_BALL,0.944,SINGLE_BALL
853,1,0,0,1,0.944,SINGLE_BALL,0.944,SINGLE_BALL
854,1,0,0,1,0.944,SINGLE_BALL,0.944,SINGLE_BALL
855,2,0,0,2,0.972,TWO_BALL,0.972,TWO_BALL
856,3,0,1,3,0.84,FOUNTAIN_3+,0.84,FOUNTAIN_3+
857,2,0,0,2,0.76,TWO_BALL,0.76,TWO_BALL
858,2,0,0,2,0.76,TWO_BALL,0.76,TWO_BALL
859,2,0,0,2,0.76,TWO_BALL,0.76,TWO_BALL
860,3,0,1,3,0.642,FOUNTAIN_3+,0.642,FOUNTAIN_3+
861,3,0,0,3,0.642,FOUNTAIN_3+,0.642,FOUNTAIN_3+
862,3,0,0,3,0.642,FOUNTAIN_3+,0.642,FOUNTAIN_3+
863,3,0,0,3,0.642,FOUNTAIN_3+,0.642,FOUNTAIN_3+
864,3,0,0,3,0.642,FOUNTAIN_3+,0.642,FOUNTAIN_3+
865,3,0,0,3,0.642,FOUNTAIN_3+,0.642,FOUNTAIN_3+
866,3,0,0,3,0.642,FOUNTAIN_3+,0.642,FOUNTAIN_3+
867,3,0,0,3,0.642,FOUNTAIN_3+,0.642,FOUNTAIN_3+
868,3,0,0,3,0.642,FOUNTAIN_3+,0.642,FOUNTAIN_3+
869,3,0,0,3,0.642,FOUNTAIN_3+,0.642,FOUNTAIN_3+
870,3,0,0,3,0.642,FOUNTAIN_3+,0.642,FOUNTAIN_3+
871,3,0,0,3,0.642,FOUNTAIN_3+,0.642,FOUNTAIN_3+
872,3,0,0,3,0.642,MIXED_3+,0.642,MIXED_3+
873,2,0,0,2,0.675,TWO_BALL,0.675,TWO_BALL
874,2,0,0,2,0.675,TWO_BALL,0.675,TWO_BALL
875,2,0,0,2,0.675,TWO_BALL,0.675,TWO_BALL
876,2,0,0,2,0.675,TWO_BALL,0.675,TWO_BALL
877,2,0,0,2,0.675,TWO_BALL,0.675,TWO_BALL
878,2,0,0,2,0.675,TWO_BALL,0.675,TWO_BALL
879,2,0,0,2,0.675,TWO_BALL,0.675,TWO_BALL
880,2,0,0,2,0.675,TWO_BALL,0.675,TWO_BALL
881,1,0,0,1,0.405,SINGLE_BALL,0.405,SINGLE_BALL
882,1,0,0,1,0.405,SINGLE_BALL,0.405,SINGLE_BALL
883,2,0,0,2,0.491,TWO_BALL,0.491,TWO_BALL
884,2,0,0,2,0.491,TWO_BALL,0.491,TWO_BALL
885,3,0,0,3,0.521,MIXED_3+,0.521,MIXED_3+
886,2,0,0,2,0.493,TWO_BALL,0.493,TWO_BALL
887,2,0,0,2,0.493,TWO_BALL,0.493,TWO_BALL
888,2,0,0,2,0.493,TWO_BALL,0.493,TWO_BALL
889,2,0,0,2,0.493,TWO_BALL,0.493,TWO_BALL
890,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
891,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
892,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
893,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
894,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
895,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
896,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
897,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
898,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
899,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
900,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
901,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
902,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
903,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
904,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
905,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
906,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
907,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
908,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
909,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
910,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
911,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
912,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
913,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
914,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
915,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
916,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
917,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
918,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
919,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
920,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
921,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
922,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
923,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
924,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
925,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
926,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
927,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
928,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
929,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
930,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
931,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
932,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
933,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
934,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
935,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
936,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
937,2,0,0,2,0.774,TWO_BALL,0.774,TWO_BALL
938,2,0,0,2,0.774,TWO_BALL,0.774,TWO_BALL
939,2,0,0,2,0.774,TWO_BALL,0.774,TWO_BALL
940,2,0,0,2,0.774,TWO_BALL,0.774,TWO_BALL
941,2,0,0,2,0.774,TWO_BALL,0.774,TWO_BALL
942,2,0,0,2,0.774,TWO_BALL,0.774,TWO_BALL
943,2,0,0,2,0.774,TWO_BALL,0.774,TWO_BALL
944,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
945,3,0,0,3,0.651,MIXED_3+,0.651,MIXED_3+
946,2,0,0,2,0.493,TWO_BALL,0.493,TWO_BALL
947,2,0,0,2,0.493,TWO_BALL,0.493,TWO_BALL
948,2,0,1,2,0.493,TWO_BALL_ONE_HAND,0.493,TWO_BALL_ONE_HAND
949,1,0,0,1,0.405,SINGLE_BALL,0.405,SINGLE_BALL
950,1,0,0,1,0.405,SINGLE_BALL,0.405,SINGLE_BALL
951,1,0,0,1,0.405,SINGLE_BALL,0.405,SINGLE_BALL
952,1,0,0,1,0.405,SINGLE_BALL,0.405,SINGLE_BALL
953,1,0,0,1,0.405,SINGLE_BALL,0.405,SINGLE_BALL
954,1,0,0,1,0.405,SINGLE_BALL,0.405,SINGLE_BALL
955,1,0,0,1,0.405,SINGLE_BALL,0.405,SINGLE_BALL
956,2,0,0,2,0.703,TWO_BALL,0.703,TWO_BALL
957,3,0,1,3,0.662,MIXED_3+,0.662,MIXED_3+
958,3,0,0,3,0.662,MIXED_3+,0.662,MIXED_3+
959,3,0,0,3,0.662,MIXED_3+,0.662,MIXED_3+
960,3,0,0,3,0.662,MIXED_3+,0.662,MIXED_3+
961,3,0,0,3,0.662,MIXED_3+,0.662,MIXED_3+
962,3,0,0,3,0.662,MIXED_3+,0.662,MIXED_3+
963,3,0,0,3,0.662,MIXED_3+,0.662,MIXED_3+
964,3,0,1,3,0.662,MIXED_3+,0.662,MIXED_3+
965,2,0,0,2,0.79,TWO_BALL,0.79,TWO_BALL
966,1,0,0,1,1.0,SINGLE_BALL,1.0,SINGLE_BALL
967,1,0,0,1,1.0,SINGLE_BALL,1.0,SINGLE_BALL
968,2,0,0,2,0.662,TWO_BALL,0.662,TWO_BALL
969,2,0,0,2,0.662,TWO_BALL,0.662,TWO_BALL
970,3,0,1,3,0.576,FOUNTAIN_3+,0.576,FOUNTAIN_3+
971,2,0,0,2,0.364,TWO_BALL,0.364,TWO_BALL
972,2,0,0,2,0.364,TWO_BALL,0.364,TWO_BALL
973,2,0,0,2,0.364,TWO_BALL,0.364,TWO_BALL
974,2,0,0,2,0.364,TWO_BALL,0.364,TWO_BALL
975,2,0,0,2,0.364,TWO_BALL,0.364,TWO_BALL
976,2,0,0,2,0.364,TWO_BALL,0.364,TWO_BALL
977,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
978,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
979,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
980,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
981,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
982,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
983,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
984,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
985,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
986,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
987,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
988,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
989,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
990,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
991,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
992,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
993,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
994,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
995,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
996,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
997,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
998,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
999,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
1000,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
1001,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
1002,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
1003,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
1004,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
1005,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
1006,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
1007,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
1008,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
1009,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
1010,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
1011,3,0,0,3,0.565,FOUNTAIN_3+,0.565,FOUNTAIN_3+
1012,2,0,0,2,0.364,TWO_BALL,0.364,TWO_BALL
1013,2,0,0,2,0.364,TWO_BALL,0.364,TWO_BALL
1014,2,0,0,2,0.364,TWO_BALL,0.364,TWO_BALL
1015,2,0,1,2,0.364,TWO_BALL_ONE_HAND,0.364,TWO_BALL_ONE_HAND
1016,1,0,0,1,0.324,SINGLE_BALL,0.324,SINGLE_BALL
1017,1,0,0,1,0.324,SINGLE_BALL,0.324,SINGLE_BALL
1018,1,0,0,1,0.324,SINGLE_BALL,0.324,SINGLE_BALL
1019,1,0,0,1,0.324,SINGLE_BALL,0.324,SINGLE_BALL
1020,1,0,0,1,0.324,SINGLE_BALL,0.324,SINGLE_BALL
1029,3,0,1,3,0.463,FOUNTAIN_3+,0.463,FOUNTAIN_LOW_CONF
1030,3,0,0,3,0.463,FOUNTAIN_3+,0.463,FOUNTAIN_LOW_CONF
1031,3,0,0,3,0.463,FOUNTAIN_3+,0.463,FOUNTAIN_LOW_CONF
1032,3,0,0,3,0.463,FOUNTAIN_3+,0.463,FOUNTAIN_LOW_CONF
1033,3,0,0,3,0.463,FOUNTAIN_3+,0.463,FOUNTAIN_LOW_CONF
1034,3,0,0,3,0.463,FOUNTAIN_3+,0.463,FOUNTAIN_LOW_CONF
1035,3,0,0,3,0.463,FOUNTAIN_3+,0.463,FOUNTAIN_LOW_CONF
1036,3,0,0,3,0.463,FOUNTAIN_3+,0.463,FOUNTAIN_LOW_CONF
1037,3,0,0,3,0.463,FOUNTAIN_3+,0.463,FOUNTAIN_LOW_CONF
1038,3,0,0,3,0.463,FOUNTAIN_3+,0.463,FOUNTAIN_LOW_CONF
1039,3,0,0,3,0.463,FOUNTAIN_3+,0.463,FOUNTAIN_LOW_CONF
1040,3,0,0,3,0.463,FOUNTAIN_3+,0.463,FOUNTAIN_LOW_CONF
1041,3,0,0,3,0.463,FOUNTAIN_3+,0.463,FOUNTAIN_LOW_CONF
1042,3,0,0,3,0.463,FOUNTAIN_3+,0.463,FOUNTAIN_LOW_CONF
1043,3,0,0,3,0.463,FOUNTAIN_3+,0.463,FOUNTAIN_LOW_CONF
1044,3,0,0,3,0.463,FOUNTAIN_3+,0.463,FOUNTAIN_LOW_CONF
1045,3,0,0,3,0.463,FOUNTAIN_3+,0.463,FOUNTAIN_LOW_CONF
1046,3,0,0,3,0.463,FOUNTAIN_3+,0.463,FOUNTAIN_LOW_CONF
1047,3,0,0,3,0.463,FOUNTAIN_3+,0.463,FOUNTAIN_LOW_CONF
1048,3,0,0,3,0.463,FOUNTAIN_3+,0.463,FOUNTAIN_LOW_CONF
1049,3,0,0,3,0.463,FOUNTAIN_3+,0.463,FOUNTAIN_LOW_CONF
1050,3,1,1,3,0.463,FOUNTAIN_3+,0.463,FOUNTAIN_LOW_CONF
1051,1,0,1,2,0.533,TWO_BALL_ONE_HAND,0.533,TWO_BALL_ONE_HAND
1052,1,0,1,2,0.533,TWO_BALL_ONE_HAND,0.533,TWO_BALL_ONE_HAND
1053,1,0,1,2,0.533,TWO_BALL_ONE_HAND,0.533,TWO_BALL_ONE_HAND
1054,2,0,1,2,0.533,TWO_BALL_ONE_HAND,0.533,TWO_BALL_ONE_HAND
1055,2,0,0,2,0.533,TWO_BALL,0.533,TWO_BALL
1056,3,1,0,3,0.463,FOUNTAIN_3+,0.463,FOUNTAIN_LOW_CONF
1057,3,0,0,3,0.463,FOUNTAIN_3+,0.463,FOUNTAIN_LOW_CONF
1058,3,0,0,3,0.463,FOUNTAIN_3+,0.463,FOUNTAIN_LOW_CONF
1059,3,0,0,3,0.463,FOUNTAIN_3+,0.463,FOUNTAIN_LOW_CONF
1060,3,0,0,3,0.463,FOUNTAIN_3+,0.463,FOUNTAIN_LOW_CONF
1061,2,0,0,2,0.364,TWO_BALL,0.364,TWO_BALL
1062,2,0,0,2,0.364,TWO_BALL,0.364,TWO_BALL
1063,2,0,0,2,0.364,TWO_BALL,0.364,TWO_BALL
1064,2,0,0,2,0.364,TWO_BALL,0.364,TWO_BALL
1065,2,0,0,2,0.364,TWO_BALL,0.364,TWO_BALL
1066,2,0,0,2,0.364,TWO_BALL,0.364,TWO_BALL
1067,2,0,0,2,0.364,TWO_BALL,0.364,TWO_BALL
1068,2,0,0,2,0.364,TWO_BALL,0.364,TWO_BALL
1069,2,0,0,2,0.364,TWO_BALL,0.364,TWO_BALL
1070,3,0,0,3,0.576,FOUNTAIN_3+,0.576,FOUNTAIN_3+
1071,3,0,0,3,0.576,FOUNTAIN_3+,0.576,FOUNTAIN_3+
1072,3,0,0,3,0.576,FOUNTAIN_3+,0.576,FOUNTAIN_3+
1073,3,0,0,3,0.576,FOUNTAIN_3+,0.576,FOUNTAIN_3+
1074,3,0,0,3,0.576,FOUNTAIN_3+,0.576,FOUNTAIN_3+
1075,2,0,0,2,0.662,TWO_BALL,0.662,TWO_BALL
1076,2,0,0,2,0.662,TWO_BALL,0.662,TWO_BALL
1077,3,0,0,3,0.775,FOUNTAIN_3+,0.775,FOUNTAIN_3+
1078,1,0,0,1,0.324,SINGLE_BALL,0.324,SINGLE_BALL
