pattern_v6,confidence_v6,source,agree,v2_confident,v5_confident,frame,v2_pattern,v2_confidence,v5_pattern,v5_confidence,smoothed_dirs,n_total
MIXED_3+,0.844,v2_confident,True,True,False,420,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,421,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,422,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,423,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,424,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.73,v2_confident,True,True,False,425,MIXED_3+,0.811,MIXED_3+_UNCONFIRMED,0.3,0,4
MIXED_3+,0.73,v2_confident,True,True,False,426,MIXED_3+,0.811,MIXED_3+_UNCONFIRMED,0.3,0,4
MIXED_3+,0.73,v2_confident,True,True,False,427,MIXED_3+,0.811,MIXED_3+_UNCONFIRMED,0.3,0,4
MIXED_3+,0.73,v2_confident,True,True,False,428,MIXED_3+,0.811,MIXED_3+_UNCONFIRMED,0.3,0,4
MIXED_3+,0.844,v2_confident,True,True,False,429,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,430,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,431,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,432,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,433,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,434,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,435,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,436,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,437,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,438,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,439,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,440,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,441,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,442,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,443,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,444,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,445,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,446,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,447,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,448,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,449,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,450,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
TWO_BALL,0.723,agree,True,True,False,451,TWO_BALL,0.946,TWO_BALL,0.5,0,2
TWO_BALL,0.723,agree,True,True,False,452,TWO_BALL,0.946,TWO_BALL,0.5,0,2
TWO_BALL,0.723,agree,True,True,False,453,TWO_BALL,0.946,TWO_BALL,0.5,0,2
TWO_BALL,0.723,agree,True,True,False,454,TWO_BALL,0.946,TWO_BALL,0.5,0,2
TWO_BALL,0.723,agree,True,True,False,455,TWO_BALL,0.946,TWO_BALL,0.5,0,2
TWO_BALL,0.723,agree,True,True,False,456,TWO_BALL,0.946,TWO_BALL,0.5,0,2
TWO_BALL,0.723,agree,True,True,False,457,TWO_BALL,0.946,TWO_BALL,0.5,0,2
TWO_BALL,0.723,agree,True,True,False,458,TWO_BALL,0.946,TWO_BALL,0.5,0,2
TWO_BALL,0.723,agree,True,True,False,459,TWO_BALL,0.946,TWO_BALL,0.5,0,2
TWO_BALL,0.723,agree,True,True,False,460,TWO_BALL,0.946,TWO_BALL,0.5,0,2
TWO_BALL,0.722,agree,True,True,False,461,TWO_BALL,0.944,TWO_BALL,0.5,0,2
TWO_BALL,0.722,agree,True,True,False,462,TWO_BALL,0.944,TWO_BALL,0.5,0,2
TWO_BALL,0.722,agree,True,True,False,463,TWO_BALL,0.944,TWO_BALL,0.5,0,2
TWO_BALL,0.722,agree,True,True,False,464,TWO_BALL,0.944,TWO_BALL,0.5,0,2
TWO_BALL,0.722,agree,True,True,False,465,TWO_BALL,0.944,TWO_BALL,0.5,0,2
TWO_BALL,0.722,agree,True,True,False,466,TWO_BALL,0.944,TWO_BALL,0.5,0,2
TWO_BALL,0.722,agree,True,True,False,467,TWO_BALL,0.944,TWO_BALL,0.5,0,2
TWO_BALL,0.722,agree,True,True,False,468,TWO_BALL,0.944,TWO_BALL,0.5,0,2
TWO_BALL,0.722,agree,True,True,False,469,TWO_BALL,0.944,TWO_BALL,0.5,0,2
TWO_BALL,0.722,agree,True,True,False,470,TWO_BALL,0.944,TWO_BALL,0.5,0,2
MIXED_3+,0.844,v2_confident,True,True,False,471,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.844,v2_confident,True,True,False,472,MIXED_3+,0.938,MIXED_3+_UNCONFIRMED,0.3,0,3
SINGLE_BALL,0.733,agree,True,True,False,473,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,474,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,475,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,476,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,477,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,478,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,479,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,480,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,481,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,482,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,483,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,484,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,485,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,486,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,487,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,488,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,489,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,490,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,491,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,492,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,493,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,494,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,495,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,496,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,497,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,498,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,499,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,500,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,501,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,502,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,503,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,504,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,505,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,506,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
TWO_BALL,0.701,agree,True,True,False,507,TWO_BALL,0.901,TWO_BALL,0.5,0,2
TWO_BALL,0.701,agree,True,True,False,508,TWO_BALL,0.901,TWO_BALL,0.5,0,2
TWO_BALL,0.701,agree,True,True,False,509,TWO_BALL,0.901,TWO_BALL,0.5,0,2
TWO_BALL,0.701,agree,True,True,False,510,TWO_BALL,0.901,TWO_BALL,0.5,0,2
TWO_BALL,0.701,agree,True,True,False,511,TWO_BALL,0.901,TWO_BALL,0.5,0,2
TWO_BALL,0.701,agree,True,True,False,512,TWO_BALL,0.901,TWO_BALL,0.5,0,2
TWO_BALL,0.701,agree,True,True,False,513,TWO_BALL,0.901,TWO_BALL,0.5,0,2
TWO_BALL,0.701,agree,True,True,False,514,TWO_BALL,0.901,TWO_BALL,0.5,0,2
TWO_BALL,0.701,agree,True,True,False,515,TWO_BALL,0.901,TWO_BALL,0.5,0,2
TWO_BALL,0.701,agree,True,True,False,516,TWO_BALL,0.901,TWO_BALL,0.5,0,2
TWO_BALL,0.701,agree,True,True,False,517,TWO_BALL,0.901,TWO_BALL,0.5,0,2
TWO_BALL,0.701,agree,True,True,False,518,TWO_BALL,0.901,TWO_BALL,0.5,0,2
TWO_BALL,0.701,agree,True,True,False,519,TWO_BALL,0.901,TWO_BALL,0.5,0,2
TWO_BALL,0.701,agree,True,True,False,520,TWO_BALL,0.901,TWO_BALL,0.5,0,2
TWO_BALL,0.701,agree,True,True,False,521,TWO_BALL,0.901,TWO_BALL,0.5,0,2
TWO_BALL,0.701,agree,True,True,False,522,TWO_BALL,0.901,TWO_BALL,0.5,0,2
NO_BALL,1.0,no_ball,True,True,True,523,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,True,True,True,524,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,True,True,True,525,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,True,True,True,526,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,True,True,True,527,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,True,True,True,528,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,True,True,True,529,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,True,True,True,530,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,True,True,True,531,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,True,True,True,532,NO_BALL,1.0,NO_BALL,1.0,0,0
MIXED_3+,0.763,v2_confident,True,True,False,533,MIXED_3+,0.848,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.763,v2_confident,True,True,False,534,MIXED_3+,0.848,MIXED_3+_UNCONFIRMED,0.3,0,3
SINGLE_BALL,0.733,agree,True,True,False,535,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,536,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,537,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,538,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,539,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,540,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,541,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,542,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,543,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,True,True,False,544,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
TWO_BALL,0.677,agree,True,True,False,545,TWO_BALL,0.854,TWO_BALL,0.5,0,2
TWO_BALL,0.677,agree,True,True,False,546,TWO_BALL,0.854,TWO_BALL,0.5,0,2
TWO_BALL,0.677,agree,True,True,False,547,TWO_BALL,0.854,TWO_BALL,0.5,0,2
TWO_BALL,0.677,agree,True,True,False,548,TWO_BALL,0.854,TWO_BALL,0.5,0,2
MIXED_3+,0.763,v2_confident,True,True,False,549,MIXED_3+,0.848,MIXED_3+_UNCONFIRMED,0.3,0,3
FOUNTAIN_3+,0.848,v2+v5_agree,True,True,True,550,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,v2+v5_agree,True,True,True,551,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,v2+v5_agree,True,True,True,552,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,v2+v5_agree,True,True,True,553,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,v2+v5_agree,True,True,True,554,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,v2+v5_agree,True,True,True,555,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,v2+v5_agree,True,True,True,556,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,v2+v5_agree,True,True,True,557,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,v2+v5_agree,True,True,True,558,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,v2+v5_agree,True,True,True,559,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,v2+v5_agree,True,True,True,560,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,v2+v5_agree,True,True,True,561,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,v2+v5_agree,True,True,True,562,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,v2+v5_agree,True,True,True,563,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,v2+v5_agree,True,True,True,564,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,v2+v5_agree,True,True,True,565,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,v2+v5_agree,True,True,True,566,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,v2+v5_agree,True,True,True,567,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,v2+v5_agree,True,True,True,568,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,v2+v5_agree,True,True,True,569,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,v2+v5_agree,True,True,True,570,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,v2+v5_agree,True,True,True,571,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,v2+v5_agree,True,True,True,572,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,v2+v5_agree,True,True,True,573,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,v2+v5_agree,True,True,True,574,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,v2+v5_agree,True,True,True,575,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,v2+v5_agree,True,True,True,576,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,v2+v5_agree,True,True,True,577,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,v2+v5_agree,True,True,True,578,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
TWO_BALL,0.645,agree,True,True,False,579,TWO_BALL,0.789,TWO_BALL,0.5,1,2
TWO_BALL,0.645,agree,True,True,False,580,TWO_BALL,0.789,TWO_BALL,0.5,1,2
TWO_BALL,0.645,agree,True,True,False,581,TWO_BALL,0.789,TWO_BALL,0.5,1,2
TWO_BALL,0.645,agree,True,True,False,582,TWO_BALL,0.789,TWO_BALL,0.5,1,2
SINGLE_BALL,0.621,agree,True,True,False,583,SINGLE_BALL,0.742,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.621,agree,True,True,False,584,SINGLE_BALL,0.742,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.621,agree,True,True,False,585,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,True,True,False,586,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,True,True,False,587,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,True,True,False,588,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,True,True,False,589,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,True,True,False,590,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
TWO_BALL,0.645,agree,True,True,False,591,TWO_BALL,0.789,TWO_BALL,0.5,1,2
TWO_BALL,0.645,agree,True,True,False,592,TWO_BALL,0.789,TWO_BALL,0.5,1,2
FOUNTAIN_3+,0.7,v2+v5_agree,True,True,True,593,MIXED_3+,0.669,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,v2+v5_agree,True,True,True,594,MIXED_3+,0.669,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
MIXED_3+,0.602,v2_confident,True,True,False,595,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.602,v2_confident,True,True,False,596,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.602,v2_confident,True,True,False,597,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.602,v2_confident,True,True,False,598,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
TWO_BALL,0.645,agree,True,True,False,599,TWO_BALL,0.789,TWO_BALL,0.5,0,2
TWO_BALL,0.645,agree,True,True,False,600,TWO_BALL,0.789,TWO_BALL,0.5,0,2
TWO_BALL,0.645,agree,True,True,False,601,TWO_BALL,0.789,TWO_BALL,0.5,0,2
TWO_BALL,0.645,agree,True,True,False,602,TWO_BALL,0.789,TWO_BALL,0.5,0,2
TWO_BALL,0.645,agree,True,True,False,603,TWO_BALL,0.789,TWO_BALL,0.5,0,2
TWO_BALL,0.645,agree,True,True,False,604,TWO_BALL,0.789,TWO_BALL,0.5,0,2
TWO_BALL,0.645,agree,True,True,False,605,TWO_BALL,0.789,TWO_BALL,0.5,0,2
TWO_BALL,0.645,agree,True,True,False,606,TWO_BALL,0.789,TWO_BALL,0.5,0,2
TWO_BALL,0.645,agree,True,True,False,607,TWO_BALL,0.789,TWO_BALL,0.5,0,2
TWO_BALL,0.645,agree,True,True,False,608,TWO_BALL,0.789,TWO_BALL,0.5,0,2
SINGLE_BALL,0.621,agree,True,True,False,609,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,True,True,False,610,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,True,True,False,611,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,True,True,False,612,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,True,True,False,613,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,True,True,False,614,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,True,True,False,615,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,True,True,False,616,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,True,True,False,617,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,True,True,False,618,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,True,True,False,619,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,True,True,False,620,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
TWO_BALL,0.645,agree,True,True,False,621,TWO_BALL,0.789,TWO_BALL,0.5,0,2
TWO_BALL,0.645,agree,True,True,False,622,TWO_BALL,0.789,TWO_BALL,0.5,0,2
TWO_BALL,0.542,agree,True,True,False,623,TWO_BALL,0.585,TWO_BALL,0.5,0,2
TWO_BALL,0.542,agree,True,True,False,624,TWO_BALL,0.585,TWO_BALL,0.5,0,2
TWO_BALL,0.542,agree,True,True,False,625,TWO_BALL,0.585,TWO_BALL,0.5,0,2
TWO_BALL,0.542,agree,True,True,False,626,TWO_BALL,0.585,TWO_BALL,0.5,0,2
TWO_BALL,0.542,agree,True,True,False,627,TWO_BALL,0.585,TWO_BALL,0.5,0,2
TWO_BALL,0.542,agree,True,True,False,628,TWO_BALL,0.585,TWO_BALL,0.5,0,2
TWO_BALL,0.542,agree,True,True,False,629,TWO_BALL,0.585,TWO_BALL,0.5,0,2
TWO_BALL,0.542,agree,True,True,False,630,TWO_BALL,0.585,TWO_BALL,0.5,0,2
MIXED_3+,0.602,v2_confident,True,True,False,631,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.602,v2_confident,True,True,False,632,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.602,v2_confident,True,True,False,633,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.602,v2_confident,True,True,False,634,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.602,v2_confident,True,True,False,635,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.602,v2_confident,True,True,False,636,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.602,v2_confident,True,True,False,637,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.602,v2_confident,True,True,False,638,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.602,v2_confident,True,True,False,639,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.602,v2_confident,True,True,False,640,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.602,v2_confident,True,True,False,641,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.602,v2_confident,True,True,False,642,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.602,v2_confident,True,True,False,643,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.602,v2_confident,True,True,False,644,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.602,v2_confident,True,True,False,645,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.602,v2_confident,True,True,False,646,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.602,v2_confident,True,True,False,647,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.602,v2_confident,True,True,False,648,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.602,v2_confident,True,True,False,649,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.602,v2_confident,True,True,False,650,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.602,v2_confident,True,True,False,651,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
