frame,L,R,A,h36_event_type,h12_n_air,h12_n_l,h12_n_r,h12_n_total,h12_pattern,h12_confidence,h36_l_le_h12_l,h36_r_le_h12_r,agree,h39v2_pattern
836,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True,FOUNTAIN_3+
837,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True,FOUNTAIN_3+
838,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True,FOUNTAIN_3+
839,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True,FOUNTAIN_3+
840,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True,FOUNTAIN_3+
841,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True,FOUNTAIN_3+
842,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True,FOUNTAIN_3+
843,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True,FOUNTAIN_3+
844,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True,FOUNTAIN_3+
845,0,1,4,CATCH,5,0,1,5,FOUNTAIN_3+,0.639,True,True,True,FOUNTAIN_3+
846,0,1,4,HOLD,4,0,0,4,FOUNTAIN_3+,0.629,True,False,False,FOUNTAIN_3+
847,0,1,4,HOLD,4,0,0,4,FOUNTAIN_3+,0.629,True,False,False,FOUNTAIN_3+
848,0,1,4,HOLD,4,0,0,4,FOUNTAIN_3+,0.629,True,False,False,FOUNTAIN_3+
849,0,1,4,HOLD,4,0,0,4,FOUNTAIN_3+,0.629,True,False,False,FOUNTAIN_3+
850,0,1,4,HOLD,4,0,0,4,FOUNTAIN_3+,0.629,True,False,False,FOUNTAIN_3+
851,0,1,4,HOLD,4,0,0,4,FOUNTAIN_3+,0.629,True,False,False,FOUNTAIN_3+
852,0,1,4,HOLD,4,0,0,4,FOUNTAIN_3+,0.629,True,False,False,FOUNTAIN_3+
853,0,1,4,HOLD,4,0,0,4,FOUNTAIN_3+,0.629,True,False,False,FOUNTAIN_3+
854,0,0,5,THROW,5,0,1,5,FOUNTAIN_3+,0.639,True,True,True,FOUNTAIN_3+
855,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True,FOUNTAIN_3+
856,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True,FOUNTAIN_3+
857,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True,FOUNTAIN_3+
858,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True,FOUNTAIN_3+
859,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True,FOUNTAIN_3+
860,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True,FOUNTAIN_3+
861,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True,FOUNTAIN_3+
862,1,0,4,CATCH,5,1,0,5,MIXED_3+,0.639,True,True,True,MIXED_3+
863,1,0,4,HOLD,4,0,0,4,MIXED_3+,0.645,False,True,False,MIXED_3+
864,1,0,4,HOLD,4,0,0,4,MIXED_3+,0.645,False,True,False,MIXED_3+
865,1,0,4,HOLD,4,0,0,4,MIXED_3+,0.645,False,True,False,MIXED_3+
866,1,0,4,HOLD,4,0,0,4,MIXED_3+,0.645,False,True,False,MIXED_3+
867,1,0,4,HOLD,4,0,0,4,MIXED_3+,0.645,False,True,False,MIXED_3+
868,1,0,4,HOLD,4,0,0,4,MIXED_3+,0.645,False,True,False,MIXED_3+
869,0,0,5,THROW,5,1,0,5,MIXED_3+,0.639,True,True,True,MIXED_3+
