frame,n_in_air,n_in_hand_left,n_in_hand_right,n_total,n_airborne_tracklets,vx_iqr_px_per_frame,n_distinct_horiz_dirs,pattern,confidence
723,4,0,0,4,4,2.98,2,CASCADE_3+_DETECTOR,0.7
724,4,0,0,4,4,2.99,2,CASCADE_3+_DETECTOR,0.7
725,4,0,0,4,4,2.56,2,CASCADE_3+_DETECTOR,0.7
726,4,0,0,4,4,1.79,2,CASCADE_3+_DETECTOR,0.7
727,4,0,0,4,4,0.5,2,CASCADE_3+_DETECTOR,0.7
728,4,0,0,4,4,0.78,2,CASCADE_3+_DETECTOR,0.7
729,4,0,0,4,4,1.66,2,CASCADE_3+_DETECTOR,0.7
730,4,0,0,4,4,0.74,2,CASCADE_3+_DETECTOR,0.7
731,5,0,0,5,5,1.71,2,CASCADE_3+_DETECTOR,0.7
732,5,0,0,5,5,3.3,2,CASCADE_3+_DETECTOR,0.7
733,5,0,0,5,5,3.59,2,CASCADE_3+_DETECTOR,0.7
734,5,0,0,5,5,4.25,2,CASCADE_3+_DETECTOR,0.7
735,5,0,0,5,5,3.53,2,CASCADE_3+_DETECTOR,0.7
736,5,0,0,5,5,3.45,2,CASCADE_3+_DETECTOR,0.7
737,5,0,0,5,5,3.13,2,CASCADE_3+_DETECTOR,0.7
738,5,0,0,5,5,3.35,2,CASCADE_3+_DETECTOR,0.7
739,4,0,0,4,5,3.68,2,CASCADE_3+_DETECTOR,0.7
740,4,0,0,4,5,3.53,2,CASCADE_3+_DETECTOR,0.7
741,4,0,0,4,5,3.46,2,CASCADE_3+_DETECTOR,0.7
742,4,0,0,4,5,3.03,2,CASCADE_3+_DETECTOR,0.7
743,5,0,0,5,5,1.62,2,CASCADE_3+_DETECTOR,0.7
744,5,0,0,5,5,2.46,2,CASCADE_3+_DETECTOR,0.7
745,5,0,0,5,5,3.22,2,CASCADE_3+_DETECTOR,0.7
746,5,0,0,5,5,3.64,2,CASCADE_3+_DETECTOR,0.7
747,5,0,0,5,5,3.05,2,CASCADE_3+_DETECTOR,0.7
748,5,0,0,5,5,3.7,2,CASCADE_3+_DETECTOR,0.7
749,5,0,0,5,5,3.63,2,CASCADE_3+_DETECTOR,0.7
750,4,0,0,4,5,3.69,2,CASCADE_3+_DETECTOR,0.7
751,4,0,0,4,5,3.53,2,CASCADE_3+_DETECTOR,0.7
752,4,0,0,4,5,3.56,2,CASCADE_3+_DETECTOR,0.7
753,4,0,0,4,5,2.96,2,CASCADE_3+_DETECTOR,0.7
754,4,0,0,4,5,3.28,2,CASCADE_3+_DETECTOR,0.7
755,5,0,0,5,5,1.52,2,CASCADE_3+_DETECTOR,0.7
756,5,0,0,5,5,2.26,2,CASCADE_3+_DETECTOR,0.7
757,5,0,0,5,5,3.37,2,CASCADE_3+_DETECTOR,0.7
758,5,0,0,5,5,2.59,2,CASCADE_3+_DETECTOR,0.7
759,5,0,0,5,5,2.29,2,CASCADE_3+_DETECTOR,0.7
760,5,0,0,5,5,3.17,2,CASCADE_3+_DETECTOR,0.7
761,5,0,0,5,5,3.12,2,CASCADE_3+_DETECTOR,0.7
762,4,0,0,4,5,3.17,2,CASCADE_3+_DETECTOR,0.7
763,4,0,0,4,5,3.29,2,CASCADE_3+_DETECTOR,0.7
764,4,0,0,4,5,3.25,2,CASCADE_3+_DETECTOR,0.7
765,4,0,0,4,5,3.56,2,CASCADE_3+_DETECTOR,0.7
766,4,0,0,4,5,3.3,2,CASCADE_3+_DETECTOR,0.7
767,4,0,0,4,4,3.04,2,CASCADE_3+_DETECTOR,0.7
768,4,0,0,4,4,3.03,2,CASCADE_3+_DETECTOR,0.7
769,5,0,0,5,5,1.37,2,CASCADE_3+_DETECTOR,0.7
770,5,0,0,5,5,2.08,2,CASCADE_3+_DETECTOR,0.7
771,5,0,0,5,5,2.29,2,CASCADE_3+_DETECTOR,0.7
772,5,0,0,5,5,2.83,2,CASCADE_3+_DETECTOR,0.7
773,5,0,0,5,5,2.47,2,CASCADE_3+_DETECTOR,0.7
774,5,0,0,5,5,2.59,2,CASCADE_3+_DETECTOR,0.7
775,5,0,0,5,5,2.63,2,CASCADE_3+_DETECTOR,0.7
776,5,0,0,5,5,3.36,2,CASCADE_3+_DETECTOR,0.7
777,5,0,0,5,5,2.99,2,CASCADE_3+_DETECTOR,0.7
778,5,0,0,5,5,3.22,2,CASCADE_3+_DETECTOR,0.7
779,5,0,0,5,5,3.47,2,CASCADE_3+_DETECTOR,0.7
780,5,0,0,5,5,3.29,2,CASCADE_3+_DETECTOR,0.7
781,5,0,0,5,5,3.61,2,CASCADE_3+_DETECTOR,0.7
782,5,0,0,5,5,3.3,2,CASCADE_3+_DETECTOR,0.7
783,5,0,0,5,5,3.13,2,CASCADE_3+_DETECTOR,0.7
784,5,0,0,5,5,2.42,2,CASCADE_3+_DETECTOR,0.7
785,5,0,0,5,5,2.54,2,CASCADE_3+_DETECTOR,0.7
786,5,0,0,5,5,2.56,2,CASCADE_3+_DETECTOR,0.7
787,5,0,0,5,5,2.02,2,CASCADE_3+_DETECTOR,0.7
788,5,0,0,5,5,2.77,2,CASCADE_3+_DETECTOR,0.7
789,5,0,0,5,5,1.83,2,CASCADE_3+_DETECTOR,0.7
790,4,0,0,4,5,2.96,2,CASCADE_3+_DETECTOR,0.7
791,4,0,0,4,5,2.79,2,CASCADE_3+_DETECTOR,0.7
792,4,0,0,4,5,3.29,2,CASCADE_3+_DETECTOR,0.7
793,4,0,0,4,5,2.82,2,CASCADE_3+_DETECTOR,0.7
794,4,0,0,4,5,3.23,2,CASCADE_3+_DETECTOR,0.7
795,4,0,0,4,4,3.0,2,CASCADE_3+_DETECTOR,0.7
796,4,0,0,4,4,3.05,2,CASCADE_3+_DETECTOR,0.7
797,4,0,0,4,4,3.37,2,CASCADE_3+_DETECTOR,0.7
798,4,0,0,4,4,3.22,2,CASCADE_3+_DETECTOR,0.7
799,4,0,0,4,4,2.79,2,CASCADE_3+_DETECTOR,0.7
800,5,0,0,5,5,1.52,2,CASCADE_3+_DETECTOR,0.7
801,5,0,0,5,5,2.83,2,CASCADE_3+_DETECTOR,0.7
802,5,0,0,5,5,3.12,2,CASCADE_3+_DETECTOR,0.7
803,5,0,0,5,5,3.59,2,CASCADE_3+_DETECTOR,0.7
804,5,0,0,5,5,2.82,2,CASCADE_3+_DETECTOR,0.7
805,5,0,0,5,5,3.22,2,CASCADE_3+_DETECTOR,0.7
806,5,0,0,5,5,3.41,2,CASCADE_3+_DETECTOR,0.7
807,5,0,0,5,5,2.67,2,CASCADE_3+_DETECTOR,0.7
808,5,0,0,5,5,3.49,2,CASCADE_3+_DETECTOR,0.7
809,5,0,0,5,5,3.35,2,CASCADE_3+_DETECTOR,0.7
810,5,0,0,5,5,2.9,2,CASCADE_3+_DETECTOR,0.7
811,5,0,0,5,5,3.23,2,CASCADE_3+_DETECTOR,0.7
812,5,0,0,5,5,3.29,2,CASCADE_3+_DETECTOR,0.7
813,5,0,0,5,5,3.35,2,CASCADE_3+_DETECTOR,0.7
814,5,0,0,5,5,3.07,2,CASCADE_3+_DETECTOR,0.7
815,5,0,0,5,5,3.26,2,CASCADE_3+_DETECTOR,0.7
816,5,0,0,5,5,3.87,2,CASCADE_3+_DETECTOR,0.7
817,5,0,0,5,5,2.48,2,CASCADE_3+_DETECTOR,0.7
818,5,0,0,5,5,2.85,2,CASCADE_3+_DETECTOR,0.7
819,4,0,0,4,5,2.89,2,CASCADE_3+_DETECTOR,0.7
820,4,0,0,4,5,3.01,2,CASCADE_3+_DETECTOR,0.7
821,4,0,0,4,4,3.07,2,CASCADE_3+_DETECTOR,0.7
822,4,0,0,4,4,3.36,2,CASCADE_3+_DETECTOR,0.7
823,4,0,0,4,4,3.48,2,CASCADE_3+_DETECTOR,0.7
824,4,0,0,4,4,2.94,2,CASCADE_3+_DETECTOR,0.7
825,5,0,0,5,5,2.42,2,CASCADE_3+_DETECTOR,0.7
826,5,0,0,5,5,3.15,2,CASCADE_3+_DETECTOR,0.7
827,5,0,0,5,5,2.45,2,CASCADE_3+_DETECTOR,0.7
828,5,0,0,5,5,2.55,2,CASCADE_3+_DETECTOR,0.7
829,5,0,0,5,5,3.26,2,CASCADE_3+_DETECTOR,0.7
830,5,0,0,5,5,2.88,2,CASCADE_3+_DETECTOR,0.7
831,5,0,0,5,5,2.57,2,CASCADE_3+_DETECTOR,0.7
832,5,0,0,5,5,3.21,2,CASCADE_3+_DETECTOR,0.7
833,5,0,0,5,5,3.72,2,CASCADE_3+_DETECTOR,0.7
834,5,0,0,5,5,2.86,2,CASCADE_3+_DETECTOR,0.7
835,5,0,0,5,5,3.47,2,CASCADE_3+_DETECTOR,0.7
836,5,0,0,5,5,2.98,2,CASCADE_3+_DETECTOR,0.7
837,5,0,0,5,5,3.49,2,CASCADE_3+_DETECTOR,0.7
838,5,0,0,5,5,2.23,2,CASCADE_3+_DETECTOR,0.7
839,5,0,0,5,5,4.14,2,CASCADE_3+_DETECTOR,0.7
840,5,0,0,5,5,2.6,2,CASCADE_3+_DETECTOR,0.7
841,5,0,0,5,5,2.91,2,CASCADE_3+_DETECTOR,0.7
842,5,0,0,5,5,2.87,2,CASCADE_3+_DETECTOR,0.7
843,5,0,0,5,5,3.76,2,CASCADE_3+_DETECTOR,0.7
844,5,0,0,5,5,3.75,2,CASCADE_3+_DETECTOR,0.7
845,5,0,0,5,5,3.39,2,CASCADE_3+_DETECTOR,0.7
846,4,0,0,4,5,2.98,2,CASCADE_3+_DETECTOR,0.7
847,4,0,0,4,5,3.44,2,CASCADE_3+_DETECTOR,0.7
848,4,0,0,4,5,3.49,2,CASCADE_3+_DETECTOR,0.7
849,4,0,0,4,5,3.28,2,CASCADE_3+_DETECTOR,0.7
850,4,0,0,4,5,3.55,2,CASCADE_3+_DETECTOR,0.7
851,4,0,0,4,4,3.36,2,CASCADE_3+_DETECTOR,0.7
852,4,0,0,4,4,2.29,2,CASCADE_3+_DETECTOR,0.7
853,4,0,0,4,4,2.71,2,CASCADE_3+_DETECTOR,0.7
854,5,0,0,5,5,1.57,2,CASCADE_3+_DETECTOR,0.7
855,5,0,0,5,5,3.2,2,CASCADE_3+_DETECTOR,0.7
856,5,0,0,5,5,3.87,2,CASCADE_3+_DETECTOR,0.7
857,5,0,0,5,5,3.14,2,CASCADE_3+_DETECTOR,0.7
858,5,0,0,5,5,2.87,2,CASCADE_3+_DETECTOR,0.7
859,5,0,0,5,5,3.47,2,CASCADE_3+_DETECTOR,0.7
860,5,0,0,5,5,3.5,2,CASCADE_3+_DETECTOR,0.7
861,5,0,0,5,5,3.18,2,CASCADE_3+_DETECTOR,0.7
862,5,0,0,5,5,4.2,2,CASCADE_3+_DETECTOR,0.7
863,4,0,0,4,5,3.68,2,CASCADE_3+_DETECTOR,0.7
864,4,0,0,4,5,3.55,2,CASCADE_3+_DETECTOR,0.7
865,4,0,0,4,5,3.28,2,CASCADE_3+_DETECTOR,0.7
866,4,0,0,4,5,2.71,2,CASCADE_3+_DETECTOR,0.7
867,4,0,0,4,4,3.17,2,CASCADE_3+_DETECTOR,0.7
868,4,0,0,4,4,2.23,2,CASCADE_3+_DETECTOR,0.7
869,5,0,0,5,5,1.29,2,CASCADE_3+_DETECTOR,0.7
870,5,0,0,5,5,2.4,2,CASCADE_3+_DETECTOR,0.7
871,5,0,0,5,5,2.3,2,CASCADE_3+_DETECTOR,0.7
872,5,0,0,5,5,3.13,2,CASCADE_3+_DETECTOR,0.7
873,5,0,0,5,5,2.98,2,CASCADE_3+_DETECTOR,0.7
874,5,0,0,5,5,3.18,2,CASCADE_3+_DETECTOR,0.7
875,5,0,0,5,5,3.86,2,CASCADE_3+_DETECTOR,0.7
876,5,0,0,5,5,3.58,2,CASCADE_3+_DETECTOR,0.7
877,5,0,0,5,5,3.34,2,CASCADE_3+_DETECTOR,0.7
878,6,0,0,6,6,3.23,2,CASCADE_3+_DETECTOR,0.7
879,5,0,0,5,6,3.09,2,CASCADE_3+_DETECTOR,0.7
880,5,0,0,5,6,2.89,2,CASCADE_3+_DETECTOR,0.7
881,5,0,0,5,6,2.65,2,CASCADE_3+_DETECTOR,0.7
882,5,0,0,5,6,2.31,2,CASCADE_3+_DETECTOR,0.7
883,5,0,0,5,7,2.44,2,CASCADE_3+_DETECTOR,0.7
884,5,0,0,5,6,2.69,2,CASCADE_3+_DETECTOR,0.7
885,5,0,0,5,6,2.88,2,CASCADE_3+_DETECTOR,0.7
886,5,0,0,5,5,2.49,2,CASCADE_3+_DETECTOR,0.7
887,5,0,0,5,5,3.22,2,CASCADE_3+_DETECTOR,0.7
888,5,0,0,5,5,3.21,2,CASCADE_3+_DETECTOR,0.7
889,5,0,0,5,5,2.81,2,CASCADE_3+_DETECTOR,0.7
890,5,0,0,5,5,2.8,2,CASCADE_3+_DETECTOR,0.7
891,5,0,0,5,5,3.77,2,CASCADE_3+_DETECTOR,0.7
892,5,0,0,5,5,2.99,2,CASCADE_3+_DETECTOR,0.7
893,5,0,0,5,5,2.69,2,CASCADE_3+_DETECTOR,0.7
894,5,0,0,5,5,2.98,2,CASCADE_3+_DETECTOR,0.7
895,5,0,0,5,5,2.78,2,CASCADE_3+_DETECTOR,0.7
896,5,0,0,5,5,2.73,2,CASCADE_3+_DETECTOR,0.7
897,5,0,0,5,5,2.88,2,CASCADE_3+_DETECTOR,0.7
898,5,0,0,5,5,2.55,2,CASCADE_3+_DETECTOR,0.7
899,5,0,0,5,5,2.73,1,FOUNTAIN_3+_DETECTOR,0.7
