frame,pattern,confidence,n_window_events,n_far,n_ambig,n_low_slope,guard_passed,guard_reason
780,MIXED_3+_UNCONFIRMED,0.3,4,1,0,2,False,n_far=1
781,SINGLE_BALL,0.5,4,1,0,2,False,n_far=1
782,SINGLE_BALL,0.5,4,1,0,2,False,n_far=1
783,SINGLE_BALL,0.5,4,1,0,2,False,n_far=1
784,SINGLE_BALL,0.5,4,1,0,2,False,n_far=1
785,SINGLE_BALL,0.5,4,1,0,2,False,n_far=1
786,SINGLE_BALL,0.5,4,1,0,2,False,n_far=1
787,SINGLE_BALL,0.5,4,1,0,2,False,n_far=1
788,SINGLE_BALL,0.5,4,1,0,2,False,n_far=1
789,SINGLE_BALL,0.5,4,1,0,2,False,n_far=1
790,SINGLE_BALL,0.5,4,1,0,2,False,n_far=1
791,TWO_BALL,0.5,4,1,0,2,False,n_far=1
792,TWO_BALL,0.5,4,1,0,2,False,n_far=1
793,TWO_BALL,0.5,4,1,0,2,False,n_far=1
794,TWO_BALL,0.5,4,1,0,2,False,n_far=1
795,TWO_BALL,0.5,4,1,0,2,False,n_far=1
796,TWO_BALL,0.5,4,1,0,2,False,n_far=1
797,MIXED_3+_UNCONFIRMED,0.3,4,0,0,2,False,low_slope_ratio=0.50
798,MIXED_3+_UNCONFIRMED,0.3,4,0,0,2,False,low_slope_ratio=0.50
799,MIXED_3+_UNCONFIRMED,0.3,4,0,0,2,False,low_slope_ratio=0.50
800,MIXED_3+_UNCONFIRMED,0.3,4,0,0,2,False,low_slope_ratio=0.50
801,MIXED_3+_UNCONFIRMED,0.3,4,0,0,2,False,low_slope_ratio=0.50
802,MIXED_3+_UNCONFIRMED,0.3,4,0,0,2,False,low_slope_ratio=0.50
803,MIXED_3+_UNCONFIRMED,0.3,4,0,0,2,False,low_slope_ratio=0.50
804,MIXED_3+_UNCONFIRMED,0.3,4,0,0,2,False,low_slope_ratio=0.50
805,MIXED_3+_UNCONFIRMED,0.3,4,0,0,2,False,low_slope_ratio=0.50
806,TWO_BALL,0.5,4,0,0,2,False,low_slope_ratio=0.50
807,TWO_BALL,0.5,4,0,0,2,False,low_slope_ratio=0.50
808,TWO_BALL,0.5,4,0,0,2,False,low_slope_ratio=0.50
809,TWO_BALL,0.5,4,0,0,2,False,low_slope_ratio=0.50
810,TWO_BALL,0.5,4,0,0,2,False,low_slope_ratio=0.50
811,MIXED_3+_UNCONFIRMED,0.3,4,0,0,2,False,low_slope_ratio=0.50
812,TWO_BALL,0.5,4,0,0,2,False,low_slope_ratio=0.50
813,TWO_BALL,0.5,4,0,0,2,False,low_slope_ratio=0.50
814,MIXED_3+_UNCONFIRMED,0.3,4,0,0,2,False,low_slope_ratio=0.50
815,MIXED_3+_UNCONFIRMED,0.3,4,0,0,2,False,low_slope_ratio=0.50
816,MIXED_3+_UNCONFIRMED,0.3,4,0,0,2,False,low_slope_ratio=0.50
817,MIXED_3+_UNCONFIRMED,0.3,4,0,0,2,False,low_slope_ratio=0.50
818,MIXED_3+_UNCONFIRMED,0.3,4,0,0,2,False,low_slope_ratio=0.50
819,MIXED_3+_UNCONFIRMED,0.3,4,0,0,2,False,low_slope_ratio=0.50
820,MIXED_3+_UNCONFIRMED,0.3,4,0,0,2,False,low_slope_ratio=0.50
821,MIXED_3+_UNCONFIRMED,0.3,4,0,0,2,False,low_slope_ratio=0.50
822,MIXED_3+_UNCONFIRMED,0.3,4,0,0,2,False,low_slope_ratio=0.50
823,MIXED_3+_UNCONFIRMED,0.3,4,0,0,2,False,low_slope_ratio=0.50
824,MIXED_3+_UNCONFIRMED,0.3,4,0,0,2,False,low_slope_ratio=0.50
825,MIXED_3+_UNCONFIRMED,0.3,4,0,0,2,False,low_slope_ratio=0.50
826,MIXED_3+_UNCONFIRMED,0.3,4,0,0,2,False,low_slope_ratio=0.50
827,MIXED_3+_UNCONFIRMED,0.3,4,0,0,2,False,low_slope_ratio=0.50
828,MIXED_3+_UNCONFIRMED,0.3,4,0,0,2,False,low_slope_ratio=0.50
829,MIXED_3+_UNCONFIRMED,0.3,4,0,0,2,False,low_slope_ratio=0.50
830,TWO_BALL_ONE_HAND,0.5,4,0,1,1,False,ambig_ratio=0.25
831,SINGLE_BALL,0.5,4,0,1,1,False,ambig_ratio=0.25
832,SINGLE_BALL,0.5,4,0,1,1,False,ambig_ratio=0.25
833,SINGLE_BALL,0.5,4,0,1,1,False,ambig_ratio=0.25
834,SINGLE_BALL,0.5,4,0,1,1,False,ambig_ratio=0.25
835,SINGLE_BALL,0.5,4,0,1,1,False,ambig_ratio=0.25
836,SINGLE_BALL,0.5,4,0,1,1,False,ambig_ratio=0.25
837,SINGLE_BALL,0.5,4,0,1,1,False,ambig_ratio=0.25
838,SINGLE_BALL,0.5,4,0,1,1,False,ambig_ratio=0.25
839,TWO_BALL_ONE_HAND,0.5,4,0,1,0,False,ambig_ratio=0.25
840,SINGLE_BALL,0.5,4,0,1,0,False,ambig_ratio=0.25
841,SINGLE_BALL,0.5,4,0,1,0,False,ambig_ratio=0.25
842,SINGLE_BALL,0.5,4,0,1,0,False,ambig_ratio=0.25
843,SINGLE_BALL,0.5,4,0,1,0,False,ambig_ratio=0.25
844,SINGLE_BALL,0.5,4,0,1,0,False,ambig_ratio=0.25
845,SINGLE_BALL,0.5,4,0,1,0,False,ambig_ratio=0.25
846,SINGLE_BALL,0.5,4,0,1,0,False,ambig_ratio=0.25
847,SINGLE_BALL,0.5,4,0,1,0,False,ambig_ratio=0.25
848,SINGLE_BALL,0.5,4,0,1,0,False,ambig_ratio=0.25
849,SINGLE_BALL,0.5,4,0,1,0,False,ambig_ratio=0.25
850,SINGLE_BALL,0.5,4,0,1,0,False,ambig_ratio=0.25
851,SINGLE_BALL,0.5,4,0,1,0,False,ambig_ratio=0.25
852,SINGLE_BALL,0.5,4,0,1,0,False,ambig_ratio=0.25
853,SINGLE_BALL,0.5,4,0,1,0,False,ambig_ratio=0.25
854,SINGLE_BALL,0.5,4,0,1,0,False,ambig_ratio=0.25
855,TWO_BALL,0.5,4,0,1,0,False,ambig_ratio=0.25
856,MIXED_3+_UNCONFIRMED,0.25,4,0,2,0,False,ambig_ratio=0.50
857,TWO_BALL,0.5,4,0,2,0,False,ambig_ratio=0.50
858,TWO_BALL,0.5,4,0,2,0,False,ambig_ratio=0.50
859,TWO_BALL,0.5,4,0,2,0,False,ambig_ratio=0.50
860,MIXED_3+_UNCONFIRMED,0.25,4,0,2,0,False,ambig_ratio=0.50
861,MIXED_3+_UNCONFIRMED,0.25,4,0,2,0,False,ambig_ratio=0.50
862,MIXED_3+_UNCONFIRMED,0.25,4,0,2,0,False,ambig_ratio=0.50
863,MIXED_3+_UNCONFIRMED,0.25,4,0,2,0,False,ambig_ratio=0.50
864,MIXED_3+_UNCONFIRMED,0.25,4,0,2,0,False,ambig_ratio=0.50
865,MIXED_3+_UNCONFIRMED,0.25,4,0,2,0,False,ambig_ratio=0.50
866,MIXED_3+_UNCONFIRMED,0.25,4,0,2,0,False,ambig_ratio=0.50
867,MIXED_3+_UNCONFIRMED,0.25,4,0,2,0,False,ambig_ratio=0.50
868,MIXED_3+_UNCONFIRMED,0.25,4,0,2,0,False,ambig_ratio=0.50
869,MIXED_3+_UNCONFIRMED,0.25,4,0,2,0,False,ambig_ratio=0.50
870,MIXED_3+_UNCONFIRMED,0.25,4,0,2,0,False,ambig_ratio=0.50
871,MIXED_3+_UNCONFIRMED,0.25,4,0,2,0,False,ambig_ratio=0.50
872,MIXED_3+_UNCONFIRMED,0.25,4,0,2,0,False,ambig_ratio=0.50
873,TWO_BALL,0.5,4,0,2,0,False,ambig_ratio=0.50
874,TWO_BALL,0.5,4,0,2,0,False,ambig_ratio=0.50
875,TWO_BALL,0.5,4,0,2,0,False,ambig_ratio=0.50
876,TWO_BALL,0.5,4,0,2,0,False,ambig_ratio=0.50
877,TWO_BALL,0.5,4,0,2,0,False,ambig_ratio=0.50
878,TWO_BALL,0.5,4,0,2,0,False,ambig_ratio=0.50
879,TWO_BALL,0.5,4,0,2,0,False,ambig_ratio=0.50
880,TWO_BALL,0.5,4,0,2,0,False,ambig_ratio=0.50
881,SINGLE_BALL,0.5,4,0,2,0,False,ambig_ratio=0.50
882,SINGLE_BALL,0.5,4,0,2,0,False,ambig_ratio=0.50
883,TWO_BALL,0.5,4,0,2,0,False,ambig_ratio=0.50
884,TWO_BALL,0.5,4,0,2,0,False,ambig_ratio=0.50
885,MIXED_3+_UNCONFIRMED,0.25,4,0,2,0,False,ambig_ratio=0.50
886,TWO_BALL,0.5,4,0,2,0,False,ambig_ratio=0.50
887,TWO_BALL,0.5,4,0,2,0,False,ambig_ratio=0.50
888,TWO_BALL,0.5,4,0,2,0,False,ambig_ratio=0.50
889,TWO_BALL,0.5,4,0,2,0,False,ambig_ratio=0.50
890,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
891,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
892,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
893,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
894,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
895,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
896,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
897,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
898,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
899,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
900,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
901,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
902,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
903,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
904,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
905,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
906,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
907,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
908,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
909,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
910,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
911,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
912,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
913,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
914,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
915,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
916,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
917,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
918,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
919,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
920,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
921,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
922,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
923,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
924,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
925,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
926,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
927,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
928,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
929,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
930,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
931,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
932,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
933,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
934,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
935,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
936,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
937,TWO_BALL,0.5,4,0,3,0,False,ambig_ratio=0.75
938,TWO_BALL,0.5,4,0,3,0,False,ambig_ratio=0.75
939,TWO_BALL,0.5,4,0,3,0,False,ambig_ratio=0.75
940,TWO_BALL,0.5,4,0,3,0,False,ambig_ratio=0.75
941,TWO_BALL,0.5,4,0,3,0,False,ambig_ratio=0.75
942,TWO_BALL,0.5,4,0,3,0,False,ambig_ratio=0.75
943,TWO_BALL,0.5,4,0,3,0,False,ambig_ratio=0.75
944,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
945,MIXED_3+_UNCONFIRMED,0.25,4,0,3,0,False,ambig_ratio=0.75
946,TWO_BALL,0.5,4,0,3,0,False,ambig_ratio=0.75
947,TWO_BALL,0.5,4,0,3,0,False,ambig_ratio=0.75
948,TWO_BALL_ONE_HAND,0.5,4,0,2,0,False,ambig_ratio=0.50
949,SINGLE_BALL,0.5,4,0,2,0,False,ambig_ratio=0.50
950,SINGLE_BALL,0.5,4,0,2,0,False,ambig_ratio=0.50
951,SINGLE_BALL,0.5,4,0,2,0,False,ambig_ratio=0.50
952,SINGLE_BALL,0.5,4,0,2,0,False,ambig_ratio=0.50
953,SINGLE_BALL,0.5,4,0,2,0,False,ambig_ratio=0.50
954,SINGLE_BALL,0.5,4,0,2,0,False,ambig_ratio=0.50
955,SINGLE_BALL,0.5,4,0,2,0,False,ambig_ratio=0.50
956,TWO_BALL,0.5,4,0,2,0,False,ambig_ratio=0.50
957,MIXED_3+_UNCONFIRMED,0.25,4,0,2,0,False,ambig_ratio=0.50
958,MIXED_3+_UNCONFIRMED,0.25,4,0,2,0,False,ambig_ratio=0.50
959,MIXED_3+_UNCONFIRMED,0.25,4,0,2,0,False,ambig_ratio=0.50
960,MIXED_3+_UNCONFIRMED,0.25,4,0,2,0,False,ambig_ratio=0.50
961,MIXED_3+_UNCONFIRMED,0.25,4,0,2,0,False,ambig_ratio=0.50
962,MIXED_3+_UNCONFIRMED,0.25,4,0,2,0,False,ambig_ratio=0.50
963,MIXED_3+_UNCONFIRMED,0.25,4,0,2,0,False,ambig_ratio=0.50
964,MIXED_3+_UNCONFIRMED,0.25,4,0,1,0,False,ambig_ratio=0.25
965,TWO_BALL,0.5,4,0,1,0,False,ambig_ratio=0.25
966,SINGLE_BALL,0.5,4,0,1,0,False,ambig_ratio=0.25
967,SINGLE_BALL,0.5,4,0,1,0,False,ambig_ratio=0.25
968,TWO_BALL,0.5,4,0,1,0,False,ambig_ratio=0.25
969,TWO_BALL,0.5,4,0,1,0,False,ambig_ratio=0.25
970,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
971,TWO_BALL,0.5,4,0,0,0,True,ok
972,TWO_BALL,0.5,4,0,0,0,True,ok
973,TWO_BALL,0.5,4,0,0,0,True,ok
974,TWO_BALL,0.5,4,0,0,0,True,ok
975,TWO_BALL,0.5,4,0,0,0,True,ok
976,TWO_BALL,0.5,4,0,0,0,True,ok
977,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
978,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
979,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
980,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
981,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
982,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
983,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
984,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
985,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
986,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
987,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
988,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
989,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
990,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
991,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
992,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
993,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
994,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
995,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
996,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
997,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
998,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
999,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1000,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1001,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1002,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1003,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1004,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1005,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1006,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1007,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1008,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1009,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1010,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1011,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1012,TWO_BALL,0.5,4,0,0,0,True,ok
1013,TWO_BALL,0.5,4,0,0,0,True,ok
1014,TWO_BALL,0.5,4,0,0,0,True,ok
1015,TWO_BALL_ONE_HAND,0.5,4,0,0,0,True,ok
1016,SINGLE_BALL,0.5,4,0,0,0,True,ok
1017,SINGLE_BALL,0.5,4,0,0,0,True,ok
1018,SINGLE_BALL,0.5,4,0,0,0,True,ok
1019,SINGLE_BALL,0.5,4,0,0,0,True,ok
1020,SINGLE_BALL,0.5,4,0,0,0,True,ok
1029,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1030,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1031,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1032,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1033,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1034,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1035,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1036,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1037,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1038,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1039,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1040,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1041,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1042,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1043,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1044,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1045,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1046,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1047,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1048,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1049,FOUNTAIN_3+,0.5,4,0,0,0,True,ok
1050,MIXED_3+_UNCONFIRMED,0.25,4,1,0,0,False,n_far=1
1051,SINGLE_BALL,0.5,4,1,0,0,False,n_far=1
1052,SINGLE_BALL,0.5,4,1,0,0,False,n_far=1
1053,SINGLE_BALL,0.5,4,1,0,0,False,n_far=1
1054,TWO_BALL_ONE_HAND,0.5,4,1,0,0,False,n_far=1
1055,TWO_BALL,0.5,4,1,0,0,False,n_far=1
1056,MIXED_3+_UNCONFIRMED,0.25,4,2,0,0,False,n_far=2
1057,MIXED_3+_UNCONFIRMED,0.25,4,2,0,0,False,n_far=2
1058,MIXED_3+_UNCONFIRMED,0.25,4,2,0,0,False,n_far=2
1059,MIXED_3+_UNCONFIRMED,0.25,4,2,0,0,False,n_far=2
1060,MIXED_3+_UNCONFIRMED,0.25,4,2,0,0,False,n_far=2
1061,TWO_BALL,0.5,4,2,0,0,False,n_far=2
1062,TWO_BALL,0.5,4,2,0,0,False,n_far=2
1063,TWO_BALL,0.5,4,2,0,0,False,n_far=2
1064,TWO_BALL,0.5,4,2,0,0,False,n_far=2
1065,TWO_BALL,0.5,4,2,0,0,False,n_far=2
1066,TWO_BALL,0.5,4,2,0,0,False,n_far=2
1067,TWO_BALL,0.5,4,2,0,0,False,n_far=2
1068,TWO_BALL,0.5,4,2,0,0,False,n_far=2
1069,TWO_BALL,0.5,4,2,0,0,False,n_far=2
1070,MIXED_3+_UNCONFIRMED,0.25,4,2,0,0,False,n_far=2
1071,MIXED_3+_UNCONFIRMED,0.25,4,2,0,0,False,n_far=2
1072,MIXED_3+_UNCONFIRMED,0.25,4,2,0,0,False,n_far=2
1073,MIXED_3+_UNCONFIRMED,0.25,4,2,0,0,False,n_far=2
1074,MIXED_3+_UNCONFIRMED,0.25,4,2,0,0,False,n_far=2
1075,TWO_BALL,0.5,4,2,0,0,False,n_far=2
1076,TWO_BALL,0.5,4,2,0,0,False,n_far=2
1077,MIXED_3+_UNCONFIRMED,0.25,4,2,0,0,False,n_far=2
1078,SINGLE_BALL,0.5,4,2,0,0,False,n_far=2
