frame,L,R,A,h36_event_type,h12_n_air,h12_n_l,h12_n_r,h12_n_total,h12_pattern,h12_confidence,h36_l_le_h12_l,h36_r_le_h12_r,agree
699,0,0,3,HOLD,4,0,0,4,FOUNTAIN_3+,0.785,True,True,True
700,0,0,3,HOLD,4,0,0,4,FOUNTAIN_3+,0.785,True,True,True
701,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.714,True,True,True
702,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.714,True,True,True
703,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.714,True,True,True
704,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.714,True,True,True
705,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.714,True,True,True
706,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.714,True,True,True
707,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.714,True,True,True
708,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.714,True,True,True
709,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.714,True,True,True
710,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.714,True,True,True
711,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.714,True,True,True
712,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.714,True,True,True
713,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.714,True,True,True
714,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.714,True,True,True
715,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.714,True,True,True
716,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.714,True,True,True
717,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.792,True,True,True
718,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.792,True,True,True
719,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.792,True,True,True
720,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.792,True,True,True
721,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.792,True,True,True
722,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.792,True,True,True
723,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.792,True,True,True
724,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.792,True,True,True
725,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.792,True,True,True
726,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.792,True,True,True
727,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.792,True,True,True
728,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.792,True,True,True
729,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.792,True,True,True
730,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.792,True,True,True
731,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.792,True,True,True
732,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.792,True,True,True
733,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
734,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
735,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
736,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
737,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
738,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
739,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
740,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
741,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
742,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
743,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
744,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
745,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
746,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
747,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
748,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
749,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
750,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
751,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
752,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
753,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
754,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
755,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
756,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
757,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
758,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
759,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
760,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
761,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
762,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
763,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
764,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.751,True,True,True
765,0,0,3,HOLD,4,0,0,4,FOUNTAIN_3+,0.707,True,True,True
766,1,0,2,CATCH,4,1,0,4,FOUNTAIN_3+,0.707,True,True,True
767,1,0,2,HOLD,2,0,0,2,TWO_BALL,0.803,False,True,False
768,1,0,2,HOLD,2,0,0,2,TWO_BALL,0.803,False,True,False
769,1,0,2,HOLD,2,0,0,2,TWO_BALL,0.803,False,True,False
770,1,0,2,HOLD,2,0,0,2,TWO_BALL,0.803,False,True,False
771,1,0,2,HOLD,2,0,0,2,TWO_BALL,0.803,False,True,False
772,1,0,2,HOLD,2,0,0,2,TWO_BALL,0.803,False,True,False
773,1,0,2,HOLD,2,0,0,2,TWO_BALL,0.803,False,True,False
774,1,0,2,HOLD,2,0,0,2,TWO_BALL,0.803,False,True,False
775,0,0,3,THROW,3,1,0,3,FOUNTAIN_3+,0.728,True,True,True
776,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.728,True,True,True
777,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.728,True,True,True
778,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.728,True,True,True
779,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.728,True,True,True
780,0,1,2,CATCH,3,0,1,3,MIXED_3+,0.728,True,True,True
781,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.668,True,False,False
782,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.668,True,False,False
783,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.668,True,False,False
784,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.668,True,False,False
785,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.668,True,False,False
786,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.668,True,False,False
787,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.668,True,False,False
788,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.668,True,False,False
789,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.668,True,False,False
790,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.668,True,False,False
791,0,1,2,HOLD,2,0,0,2,TWO_BALL,0.537,True,False,False
792,0,1,2,HOLD,2,0,0,2,TWO_BALL,0.537,True,False,False
793,0,1,2,HOLD,2,0,0,2,TWO_BALL,0.537,True,False,False
794,0,1,2,HOLD,2,0,0,2,TWO_BALL,0.537,True,False,False
795,0,1,2,HOLD,2,0,0,2,TWO_BALL,0.537,True,False,False
796,0,1,2,HOLD,2,0,0,2,TWO_BALL,0.537,True,False,False
797,0,0,3,THROW,3,0,1,3,MIXED_3+,0.55,True,True,True
798,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.55,True,True,True
799,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.55,True,True,True
800,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.55,True,True,True
801,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.55,True,True,True
802,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.55,True,True,True
803,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.55,True,True,True
804,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.55,True,True,True
805,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.55,True,True,True
806,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.491,True,True,True
807,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.491,True,True,True
808,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.491,True,True,True
809,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.491,True,True,True
810,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.491,True,True,True
811,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.55,True,True,True
812,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.491,True,True,True
813,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.491,True,True,True
814,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.661,True,True,True
815,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.661,True,True,True
816,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.661,True,True,True
817,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.661,True,True,True
818,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.661,True,True,True
819,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.661,True,True,True
820,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.661,True,True,True
821,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.661,True,True,True
822,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.661,True,True,True
823,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.661,True,True,True
824,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.661,True,True,True
825,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.661,True,True,True
826,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.661,True,True,True
827,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.661,True,True,True
828,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.661,True,True,True
829,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.661,True,True,True
830,0,1,2,CATCH,2,0,1,2,TWO_BALL_ONE_HAND,0.491,True,True,True
831,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.405,True,False,False
832,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.405,True,False,False
833,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.405,True,False,False
834,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.405,True,False,False
835,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.405,True,False,False
836,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.405,True,False,False
837,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.405,True,False,False
838,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.405,True,False,False
839,0,1,2,CATCH,2,0,1,2,TWO_BALL_ONE_HAND,0.675,True,True,True
840,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.944,True,False,False
841,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.944,True,False,False
842,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.944,True,False,False
843,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.944,True,False,False
844,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.944,True,False,False
845,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.944,True,False,False
846,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.944,True,False,False
847,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.944,True,False,False
848,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.944,True,False,False
849,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.944,True,False,False
850,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.944,True,False,False
851,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.944,True,False,False
852,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.944,True,False,False
853,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.944,True,False,False
854,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.944,True,False,False
855,0,1,2,HOLD,2,0,0,2,TWO_BALL,0.972,True,False,False
856,0,1,2,HOLD,3,0,1,3,FOUNTAIN_3+,0.84,True,True,True
857,0,1,2,HOLD,2,0,0,2,TWO_BALL,0.76,True,False,False
858,0,1,2,HOLD,2,0,0,2,TWO_BALL,0.76,True,False,False
859,0,1,2,HOLD,2,0,0,2,TWO_BALL,0.76,True,False,False
860,0,0,3,THROW,3,0,1,3,FOUNTAIN_3+,0.642,True,True,True
861,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.642,True,True,True
862,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.642,True,True,True
863,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.642,True,True,True
864,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.642,True,True,True
865,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.642,True,True,True
866,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.642,True,True,True
867,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.642,True,True,True
868,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.642,True,True,True
869,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.642,True,True,True
870,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.642,True,True,True
871,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.642,True,True,True
872,0,0,3,AMBIG_H26_RECLASSIFIED_HAND_TRANSITION,3,0,0,3,MIXED_3+,0.642,True,True,True
873,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.675,True,True,True
874,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.675,True,True,True
875,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.675,True,True,True
876,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.675,True,True,True
877,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.675,True,True,True
878,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.675,True,True,True
879,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.675,True,True,True
880,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.675,True,True,True
881,0,0,3,HOLD,1,0,0,1,SINGLE_BALL,0.405,True,True,True
882,0,0,3,HOLD,1,0,0,1,SINGLE_BALL,0.405,True,True,True
883,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.491,True,True,True
884,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.491,True,True,True
885,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.521,True,True,True
886,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.493,True,True,True
887,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.493,True,True,True
888,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.493,True,True,True
889,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.493,True,True,True
890,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
891,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
892,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
893,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
894,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
895,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
896,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
897,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
898,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
899,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
900,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
901,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
902,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
903,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
904,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
905,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
906,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
907,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
908,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
909,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
910,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
911,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
912,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
913,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
914,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
915,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
916,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
917,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
918,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
919,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
920,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
921,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
922,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
923,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
924,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
925,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
926,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
927,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
928,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
929,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
930,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
931,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
932,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
933,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
934,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
935,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
936,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
937,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.774,True,True,True
938,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.774,True,True,True
939,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.774,True,True,True
940,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.774,True,True,True
941,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.774,True,True,True
942,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.774,True,True,True
943,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.774,True,True,True
944,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
945,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.651,True,True,True
946,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.493,True,True,True
947,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.493,True,True,True
948,0,1,2,CATCH,2,0,1,2,TWO_BALL_ONE_HAND,0.493,True,True,True
949,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.405,True,False,False
950,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.405,True,False,False
951,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.405,True,False,False
952,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.405,True,False,False
953,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.405,True,False,False
954,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.405,True,False,False
955,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.405,True,False,False
956,0,1,2,HOLD,2,0,0,2,TWO_BALL,0.703,True,False,False
957,0,0,3,THROW,3,0,1,3,MIXED_3+,0.662,True,True,True
958,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.662,True,True,True
959,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.662,True,True,True
960,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.662,True,True,True
961,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.662,True,True,True
962,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.662,True,True,True
963,0,0,3,HOLD,3,0,0,3,MIXED_3+,0.662,True,True,True
964,0,1,2,CATCH,3,0,1,3,MIXED_3+,0.662,True,True,True
965,0,1,2,HOLD,2,0,0,2,TWO_BALL,0.79,True,False,False
966,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,1.0,True,False,False
967,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,1.0,True,False,False
968,0,1,2,HOLD,2,0,0,2,TWO_BALL,0.662,True,False,False
969,0,1,2,HOLD,2,0,0,2,TWO_BALL,0.662,True,False,False
970,0,0,3,THROW,3,0,1,3,FOUNTAIN_3+,0.576,True,True,True
971,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.364,True,True,True
972,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.364,True,True,True
973,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.364,True,True,True
974,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.364,True,True,True
975,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.364,True,True,True
976,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.364,True,True,True
977,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
978,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
979,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
980,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
981,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
982,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
983,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
984,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
985,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
986,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
987,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
988,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
989,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
990,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
991,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
992,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
993,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
994,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
995,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
996,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
997,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
998,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
999,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
1000,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
1001,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
1002,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
1003,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
1004,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
1005,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
1006,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
1007,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
1008,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
1009,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
1010,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
1011,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.565,True,True,True
1012,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.364,True,True,True
1013,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.364,True,True,True
1014,0,0,3,HOLD,2,0,0,2,TWO_BALL,0.364,True,True,True
1015,0,1,2,CATCH,2,0,1,2,TWO_BALL_ONE_HAND,0.364,True,True,True
1016,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.324,True,False,False
1017,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.324,True,False,False
1018,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.324,True,False,False
1019,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.324,True,False,False
1020,0,1,2,HOLD,1,0,0,1,SINGLE_BALL,0.324,True,False,False
1029,0,0,3,THROW,3,0,1,3,FOUNTAIN_3+,0.463,True,True,True
1030,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True
1031,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True
1032,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True
1033,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True
1034,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True
1035,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True
1036,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True
1037,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True
1038,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True
1039,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True
1040,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True
1041,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True
1042,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True
1043,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True
1044,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True
1045,0,0,3,HOLD,3,0,0,3,FOUNTAIN_3+,0.463,True,True,True
