frame,n_in_air,n_in_hand_left,n_in_hand_right,n_total,avg_quality,pattern,confidence,n_window_events,n_recent_events,same_hand_run,alternation_score,catch_rate_hz
273,5,0,0,5,0.631,MIXED_3+_UNCONFIRMED,0.316,2,2,1,0.0,0.0
274,5,0,0,5,0.631,MIXED_3+_UNCONFIRMED,0.316,2,2,1,0.0,0.0
275,5,0,0,5,0.631,MIXED_3+_UNCONFIRMED,0.316,2,2,1,0.0,0.0
276,5,0,0,5,0.631,MIXED_3+_UNCONFIRMED,0.316,2,2,1,0.0,0.0
277,5,0,0,5,0.631,MIXED_3+_UNCONFIRMED,0.316,2,0,1,0.0,0.0
278,5,0,0,5,0.631,MIXED_3+_UNCONFIRMED,0.316,2,0,1,0.0,0.0
279,5,0,0,5,0.631,MIXED_3+_UNCONFIRMED,0.316,2,0,1,0.0,0.0
280,5,0,0,5,0.631,MIXED_3+_UNCONFIRMED,0.316,2,0,1,0.0,0.0
281,5,0,0,5,0.631,MIXED_3+_UNCONFIRMED,0.316,2,0,1,0.0,0.0
282,5,0,0,5,0.631,MIXED_3+_UNCONFIRMED,0.316,2,0,1,0.0,0.0
283,5,0,0,5,0.631,MIXED_3+_UNCONFIRMED,0.316,2,0,1,0.0,0.0
284,5,0,0,5,0.631,MIXED_3+_UNCONFIRMED,0.316,2,0,1,0.0,0.0
285,5,0,0,5,0.631,MIXED_3+_UNCONFIRMED,0.316,2,0,1,0.0,0.0
286,5,0,0,5,0.631,MIXED_3+_UNCONFIRMED,0.316,2,0,1,0.0,0.0
287,5,0,0,5,0.631,MIXED_3+_UNCONFIRMED,0.316,2,0,1,0.0,0.0
288,5,0,0,5,0.631,MIXED_3+_UNCONFIRMED,0.316,2,0,1,0.0,0.0
289,5,0,0,5,0.631,MIXED_3+_UNCONFIRMED,0.316,2,0,1,0.0,0.0
290,5,0,0,5,0.631,MIXED_3+_UNCONFIRMED,0.316,2,0,1,0.0,0.0
291,5,0,0,5,0.631,MIXED_3+_UNCONFIRMED,0.316,2,0,1,0.0,0.0
292,5,0,0,5,0.631,MIXED_3+_UNCONFIRMED,0.316,2,0,1,0.0,0.0
293,5,0,0,5,0.631,MIXED_3+_UNCONFIRMED,0.316,2,0,1,0.0,0.0
294,5,0,0,5,0.631,MIXED_3+_UNCONFIRMED,0.316,2,0,1,0.0,0.0
295,5,0,0,5,0.631,MIXED_3+_UNCONFIRMED,0.316,2,0,1,0.0,0.0
296,5,0,0,5,0.631,MIXED_3+_UNCONFIRMED,0.316,2,0,1,0.0,0.0
297,5,0,0,5,0.631,MIXED_3+_UNCONFIRMED,0.316,2,0,1,0.0,0.0
298,5,0,0,5,0.631,MIXED_3+_UNCONFIRMED,0.316,2,0,1,0.0,0.0
299,5,0,0,5,0.631,MIXED_3+_UNCONFIRMED,0.316,2,0,1,0.0,0.0
300,4,0,0,4,0.654,MIXED_3+_UNCONFIRMED,0.327,2,0,1,0.0,0.0
301,4,0,0,4,0.654,MIXED_3+_UNCONFIRMED,0.327,2,0,1,0.0,0.0
302,4,0,0,4,0.654,MIXED_3+_UNCONFIRMED,0.327,2,0,1,0.0,0.0
303,4,0,0,4,0.654,MIXED_3+_UNCONFIRMED,0.327,2,0,1,0.0,0.0
304,4,0,0,4,0.654,MIXED_3+_UNCONFIRMED,0.327,2,0,1,0.0,0.0
305,4,0,0,4,0.654,MIXED_3+_UNCONFIRMED,0.327,2,0,1,0.0,0.0
306,4,0,0,4,0.654,MIXED_3+_UNCONFIRMED,0.327,2,0,1,0.0,0.0
307,4,0,0,4,0.654,MIXED_3+_UNCONFIRMED,0.327,2,0,1,0.0,0.0
308,5,0,0,5,0.631,MIXED_3+_UNCONFIRMED,0.316,2,0,1,0.0,0.0
309,5,0,0,5,0.631,MIXED_3+_UNCONFIRMED,0.316,2,0,1,0.0,0.0
310,4,0,0,4,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
311,4,0,0,4,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
312,4,0,0,4,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
313,4,0,0,4,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
314,4,0,0,4,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
315,4,0,0,4,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
316,4,0,0,4,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
317,4,0,0,4,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
318,4,0,0,4,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
319,4,0,0,4,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
320,4,0,0,4,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
321,4,0,0,4,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
322,4,0,0,4,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
323,4,0,0,4,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
324,4,0,0,4,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
325,4,0,0,4,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
326,4,0,0,4,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
327,4,0,0,4,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
328,3,0,0,3,0.553,MIXED_3+_UNCONFIRMED,0.277,2,0,1,0.0,0.0
329,4,0,0,4,0.552,MIXED_3+_UNCONFIRMED,0.276,2,0,1,0.0,0.0
330,4,0,0,4,0.552,MIXED_3+_UNCONFIRMED,0.276,2,0,1,0.0,0.0
331,4,0,0,4,0.552,MIXED_3+_UNCONFIRMED,0.276,2,0,1,0.0,0.0
332,4,0,0,4,0.552,MIXED_3+_UNCONFIRMED,0.276,2,0,1,0.0,0.0
333,4,0,0,4,0.552,MIXED_3+_UNCONFIRMED,0.276,2,0,1,0.0,0.0
334,4,0,0,4,0.552,MIXED_3+_UNCONFIRMED,0.276,2,0,1,0.0,0.0
335,4,0,0,4,0.552,MIXED_3+_UNCONFIRMED,0.276,2,0,1,0.0,0.0
336,4,0,0,4,0.552,MIXED_3+_UNCONFIRMED,0.276,2,0,1,0.0,0.0
337,4,0,0,4,0.552,MIXED_3+_UNCONFIRMED,0.276,2,0,1,0.0,0.0
338,4,0,0,4,0.552,MIXED_3+_UNCONFIRMED,0.276,2,0,1,0.0,0.0
339,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
340,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
341,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
342,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
343,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
344,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
345,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
346,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
347,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
348,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
349,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
350,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
351,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
352,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
353,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
354,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
355,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
356,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
357,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
358,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
359,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
360,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
361,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
362,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
363,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
364,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
365,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
366,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
367,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
368,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
369,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
370,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
371,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
372,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
373,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
374,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
375,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
376,4,0,0,4,0.55,MIXED_3+_UNCONFIRMED,0.275,2,0,1,0.0,0.0
377,4,0,0,4,0.55,MIXED_3+_UNCONFIRMED,0.275,2,0,1,0.0,0.0
378,4,0,0,4,0.55,MIXED_3+_UNCONFIRMED,0.275,2,0,1,0.0,0.0
379,4,0,0,4,0.55,MIXED_3+_UNCONFIRMED,0.275,2,0,1,0.0,0.0
380,4,0,0,4,0.55,MIXED_3+_UNCONFIRMED,0.275,2,0,1,0.0,0.0
381,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
382,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
383,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
384,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
385,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
386,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
387,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
388,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
389,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
390,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
391,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
392,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
393,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
394,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
395,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
396,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
397,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
398,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
399,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
400,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
401,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
402,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
403,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
404,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
405,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
406,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
407,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
408,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
409,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
410,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
411,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
412,4,0,0,4,0.546,MIXED_3+_UNCONFIRMED,0.273,2,0,1,0.0,0.0
413,4,0,0,4,0.546,MIXED_3+_UNCONFIRMED,0.273,2,0,1,0.0,0.0
414,4,0,0,4,0.546,MIXED_3+_UNCONFIRMED,0.273,2,0,1,0.0,0.0
415,4,0,0,4,0.546,MIXED_3+_UNCONFIRMED,0.273,2,0,1,0.0,0.0
416,4,0,0,4,0.546,MIXED_3+_UNCONFIRMED,0.273,2,0,1,0.0,0.0
417,4,0,0,4,0.546,MIXED_3+_UNCONFIRMED,0.273,2,0,1,0.0,0.0
418,4,0,0,4,0.546,MIXED_3+_UNCONFIRMED,0.273,2,0,1,0.0,0.0
419,4,0,0,4,0.546,MIXED_3+_UNCONFIRMED,0.273,2,0,1,0.0,0.0
420,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
421,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
422,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
423,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
424,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
425,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
426,5,0,0,5,0.548,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
427,4,0,0,4,0.546,MIXED_3+_UNCONFIRMED,0.273,2,0,1,0.0,0.0
428,4,0,0,4,0.546,MIXED_3+_UNCONFIRMED,0.273,2,0,1,0.0,0.0
429,4,0,0,4,0.546,MIXED_3+_UNCONFIRMED,0.273,2,0,1,0.0,0.0
430,4,0,0,4,0.546,MIXED_3+_UNCONFIRMED,0.273,2,0,1,0.0,0.0
431,4,0,0,4,0.546,MIXED_3+_UNCONFIRMED,0.273,2,0,1,0.0,0.0
432,4,0,0,4,0.546,MIXED_3+_UNCONFIRMED,0.273,2,0,1,0.0,0.0
433,4,0,0,4,0.546,MIXED_3+_UNCONFIRMED,0.273,2,0,1,0.0,0.0
434,4,0,0,4,0.546,MIXED_3+_UNCONFIRMED,0.273,2,0,1,0.0,0.0
435,4,0,0,4,0.546,MIXED_3+_UNCONFIRMED,0.273,2,0,1,0.0,0.0
436,4,0,0,4,0.546,MIXED_3+_UNCONFIRMED,0.273,2,0,1,0.0,0.0
437,4,0,0,4,0.546,MIXED_3+_UNCONFIRMED,0.273,2,0,1,0.0,0.0
438,4,0,0,4,0.546,MIXED_3+_UNCONFIRMED,0.273,2,0,1,0.0,0.0
439,4,0,0,4,0.546,MIXED_3+_UNCONFIRMED,0.273,2,0,1,0.0,0.0
440,4,0,0,4,0.546,MIXED_3+_UNCONFIRMED,0.273,2,0,1,0.0,0.0
441,4,0,0,4,0.546,MIXED_3+_UNCONFIRMED,0.273,2,0,1,0.0,0.0
442,4,0,0,4,0.546,MIXED_3+_UNCONFIRMED,0.273,2,0,1,0.0,0.0
443,4,0,0,4,0.546,MIXED_3+_UNCONFIRMED,0.273,2,0,1,0.0,0.0
444,4,0,0,4,0.546,MIXED_3+_UNCONFIRMED,0.273,2,0,1,0.0,0.0
445,5,0,0,5,0.538,MIXED_3+_UNCONFIRMED,0.269,2,0,1,0.0,0.0
446,5,0,0,5,0.538,MIXED_3+_UNCONFIRMED,0.269,2,0,1,0.0,0.0
447,5,0,0,5,0.538,MIXED_3+_UNCONFIRMED,0.269,2,0,1,0.0,0.0
448,5,0,0,5,0.538,MIXED_3+_UNCONFIRMED,0.269,2,0,1,0.0,0.0
449,5,0,0,5,0.538,MIXED_3+_UNCONFIRMED,0.269,2,0,1,0.0,0.0
450,5,0,0,5,0.538,MIXED_3+_UNCONFIRMED,0.269,2,0,1,0.0,0.0
451,5,0,0,5,0.538,MIXED_3+_UNCONFIRMED,0.269,2,0,1,0.0,0.0
452,5,0,0,5,0.538,MIXED_3+_UNCONFIRMED,0.269,2,0,1,0.0,0.0
453,5,0,0,5,0.538,MIXED_3+_UNCONFIRMED,0.269,2,0,1,0.0,0.0
454,5,0,0,5,0.538,MIXED_3+_UNCONFIRMED,0.269,2,0,1,0.0,0.0
455,5,0,0,5,0.538,MIXED_3+_UNCONFIRMED,0.269,2,0,1,0.0,0.0
456,5,0,0,5,0.538,MIXED_3+_UNCONFIRMED,0.269,2,0,1,0.0,0.0
457,5,0,0,5,0.538,MIXED_3+_UNCONFIRMED,0.269,2,0,1,0.0,0.0
458,5,0,0,5,0.538,MIXED_3+_UNCONFIRMED,0.269,2,0,1,0.0,0.0
459,5,0,0,5,0.538,MIXED_3+_UNCONFIRMED,0.269,2,0,1,0.0,0.0
460,5,0,0,5,0.538,MIXED_3+_UNCONFIRMED,0.269,2,0,1,0.0,0.0
461,5,0,0,5,0.538,MIXED_3+_UNCONFIRMED,0.269,2,0,1,0.0,0.0
462,5,0,0,5,0.538,MIXED_3+_UNCONFIRMED,0.269,2,0,1,0.0,0.0
463,5,0,0,5,0.538,MIXED_3+_UNCONFIRMED,0.269,2,0,1,0.0,0.0
464,5,0,0,5,0.538,MIXED_3+_UNCONFIRMED,0.269,2,0,1,0.0,0.0
465,5,0,0,5,0.538,MIXED_3+_UNCONFIRMED,0.269,2,0,1,0.0,0.0
466,6,0,0,6,0.538,MIXED_3+_UNCONFIRMED,0.269,2,0,1,0.0,0.0
467,6,0,0,6,0.538,MIXED_3+_UNCONFIRMED,0.269,2,0,1,0.0,0.0
468,6,0,0,6,0.538,MIXED_3+_UNCONFIRMED,0.269,2,0,1,0.0,0.0
469,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
470,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
471,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
472,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
473,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
474,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
475,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
476,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
477,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
478,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
479,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
480,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
481,4,0,0,4,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
482,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
483,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
484,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
485,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
486,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
487,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
488,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
489,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
490,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
491,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
492,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
493,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
494,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
495,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
496,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
497,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
498,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
499,4,0,0,4,0.547,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
500,4,0,0,4,0.547,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
501,4,0,0,4,0.547,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
502,4,0,0,4,0.547,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
503,4,0,0,4,0.547,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
504,4,0,0,4,0.547,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
505,4,0,0,4,0.547,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
506,4,0,0,4,0.547,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
507,4,0,0,4,0.547,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
508,4,0,0,4,0.547,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
509,4,0,0,4,0.547,MIXED_3+_UNCONFIRMED,0.274,2,0,1,0.0,0.0
510,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
511,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
512,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
513,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
514,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
515,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
516,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
517,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
518,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
519,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
520,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
521,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
522,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
523,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
524,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
525,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
526,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
527,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
528,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
529,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
530,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
531,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
532,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
533,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
534,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
535,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
536,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
537,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
538,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
539,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
540,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
541,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
542,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
543,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
544,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
545,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
546,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
547,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
548,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
549,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
550,5,0,0,5,0.539,MIXED_3+_UNCONFIRMED,0.27,2,0,1,0.0,0.0
