pattern_v6b,confidence_v6b,source,frame,v2_pattern,v2_confidence,v5_pattern,v5_confidence,smoothed_dirs,n_total
SINGLE_BALL,0.733,agree,489,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,490,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,491,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,492,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,493,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,494,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,495,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,496,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,497,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,498,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,499,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,500,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,501,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,502,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,503,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,504,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,505,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,506,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
TWO_BALL,0.701,agree,507,TWO_BALL,0.901,TWO_BALL,0.5,0,2
TWO_BALL,0.701,agree,508,TWO_BALL,0.901,TWO_BALL,0.5,0,2
TWO_BALL,0.701,agree,509,TWO_BALL,0.901,TWO_BALL,0.5,0,2
TWO_BALL,0.701,agree,510,TWO_BALL,0.901,TWO_BALL,0.5,0,2
TWO_BALL,0.701,agree,511,TWO_BALL,0.901,TWO_BALL,0.5,0,2
TWO_BALL,0.701,agree,512,TWO_BALL,0.901,TWO_BALL,0.5,0,2
TWO_BALL,0.701,agree,513,TWO_BALL,0.901,TWO_BALL,0.5,0,2
TWO_BALL,0.701,agree,514,TWO_BALL,0.901,TWO_BALL,0.5,0,2
TWO_BALL,0.701,agree,515,TWO_BALL,0.901,TWO_BALL,0.5,0,2
TWO_BALL,0.701,agree,516,TWO_BALL,0.901,TWO_BALL,0.5,0,2
TWO_BALL,0.701,agree,517,TWO_BALL,0.901,TWO_BALL,0.5,0,2
TWO_BALL,0.701,agree,518,TWO_BALL,0.901,TWO_BALL,0.5,0,2
TWO_BALL,0.701,agree,519,TWO_BALL,0.901,TWO_BALL,0.5,0,2
TWO_BALL,0.701,agree,520,TWO_BALL,0.901,TWO_BALL,0.5,0,2
TWO_BALL,0.701,agree,521,TWO_BALL,0.901,TWO_BALL,0.5,0,2
TWO_BALL,0.701,agree,522,TWO_BALL,0.901,TWO_BALL,0.5,0,2
NO_BALL,1.0,no_ball,523,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,524,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,525,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,526,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,527,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,528,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,529,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,530,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,531,NO_BALL,1.0,NO_BALL,1.0,0,0
NO_BALL,1.0,no_ball,532,NO_BALL,1.0,NO_BALL,1.0,0,0
MIXED_3+,0.848,agree,533,MIXED_3+,0.848,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.848,agree,534,MIXED_3+,0.848,MIXED_3+_UNCONFIRMED,0.3,0,3
SINGLE_BALL,0.733,agree,535,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,536,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,537,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,538,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,539,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,540,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,541,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,542,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,543,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.733,agree,544,SINGLE_BALL,0.966,SINGLE_BALL,0.5,0,1
TWO_BALL,0.677,agree,545,TWO_BALL,0.854,TWO_BALL,0.5,0,2
TWO_BALL,0.677,agree,546,TWO_BALL,0.854,TWO_BALL,0.5,0,2
TWO_BALL,0.677,agree,547,TWO_BALL,0.854,TWO_BALL,0.5,0,2
TWO_BALL,0.677,agree,548,TWO_BALL,0.854,TWO_BALL,0.5,0,2
MIXED_3+,0.848,agree,549,MIXED_3+,0.848,MIXED_3+_UNCONFIRMED,0.3,0,3
FOUNTAIN_3+,0.848,agree,550,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,agree,551,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,agree,552,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,agree,553,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,agree,554,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,agree,555,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,agree,556,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,agree,557,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,agree,558,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,agree,559,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,agree,560,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,agree,561,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,agree,562,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,agree,563,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,agree,564,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,agree,565,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,agree,566,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,agree,567,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,agree,568,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,agree,569,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,agree,570,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,agree,571,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,agree,572,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,agree,573,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,agree,574,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,agree,575,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,agree,576,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,agree,577,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.848,agree,578,MIXED_3+,0.848,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
TWO_BALL,0.645,agree,579,TWO_BALL,0.789,TWO_BALL,0.5,1,2
TWO_BALL,0.645,agree,580,TWO_BALL,0.789,TWO_BALL,0.5,1,2
TWO_BALL,0.645,agree,581,TWO_BALL,0.789,TWO_BALL,0.5,1,2
TWO_BALL,0.645,agree,582,TWO_BALL,0.789,TWO_BALL,0.5,1,2
SINGLE_BALL,0.621,agree,583,SINGLE_BALL,0.742,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.621,agree,584,SINGLE_BALL,0.742,SINGLE_BALL,0.5,1,1
SINGLE_BALL,0.621,agree,585,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,586,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,587,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,588,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,589,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,590,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
TWO_BALL,0.645,agree,591,TWO_BALL,0.789,TWO_BALL,0.5,1,2
TWO_BALL,0.645,agree,592,TWO_BALL,0.789,TWO_BALL,0.5,1,2
FOUNTAIN_3+,0.7,agree,593,MIXED_3+,0.669,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,594,MIXED_3+,0.669,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
MIXED_3+,0.669,agree,595,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,596,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,597,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,598,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
TWO_BALL,0.645,agree,599,TWO_BALL,0.789,TWO_BALL,0.5,0,2
TWO_BALL,0.645,agree,600,TWO_BALL,0.789,TWO_BALL,0.5,0,2
TWO_BALL,0.645,agree,601,TWO_BALL,0.789,TWO_BALL,0.5,0,2
TWO_BALL,0.645,agree,602,TWO_BALL,0.789,TWO_BALL,0.5,0,2
TWO_BALL,0.645,agree,603,TWO_BALL,0.789,TWO_BALL,0.5,0,2
TWO_BALL,0.645,agree,604,TWO_BALL,0.789,TWO_BALL,0.5,0,2
TWO_BALL,0.645,agree,605,TWO_BALL,0.789,TWO_BALL,0.5,0,2
TWO_BALL,0.645,agree,606,TWO_BALL,0.789,TWO_BALL,0.5,0,2
TWO_BALL,0.645,agree,607,TWO_BALL,0.789,TWO_BALL,0.5,0,2
TWO_BALL,0.645,agree,608,TWO_BALL,0.789,TWO_BALL,0.5,0,2
SINGLE_BALL,0.621,agree,609,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,610,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,611,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,612,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,613,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,614,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,615,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,616,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,617,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,618,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,619,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.621,agree,620,SINGLE_BALL,0.742,SINGLE_BALL,0.5,0,1
TWO_BALL,0.645,agree,621,TWO_BALL,0.789,TWO_BALL,0.5,0,2
TWO_BALL,0.645,agree,622,TWO_BALL,0.789,TWO_BALL,0.5,0,2
TWO_BALL,0.542,agree,623,TWO_BALL,0.585,TWO_BALL,0.5,0,2
TWO_BALL,0.542,agree,624,TWO_BALL,0.585,TWO_BALL,0.5,0,2
TWO_BALL,0.542,agree,625,TWO_BALL,0.585,TWO_BALL,0.5,0,2
TWO_BALL,0.542,agree,626,TWO_BALL,0.585,TWO_BALL,0.5,0,2
TWO_BALL,0.542,agree,627,TWO_BALL,0.585,TWO_BALL,0.5,0,2
TWO_BALL,0.542,agree,628,TWO_BALL,0.585,TWO_BALL,0.5,0,2
TWO_BALL,0.542,agree,629,TWO_BALL,0.585,TWO_BALL,0.5,0,2
TWO_BALL,0.542,agree,630,TWO_BALL,0.585,TWO_BALL,0.5,0,2
MIXED_3+,0.669,agree,631,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,632,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,633,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,634,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,635,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,636,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,637,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,638,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,639,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,640,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,641,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,642,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,643,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,644,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,645,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,646,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,647,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,648,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,649,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,650,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,651,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,652,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,653,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,654,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,655,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,656,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,657,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,658,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,659,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,660,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,661,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,662,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,663,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,664,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,665,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,666,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,667,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,668,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,669,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,670,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
TWO_BALL,0.542,agree,671,TWO_BALL,0.585,TWO_BALL,0.5,0,2
TWO_BALL,0.542,agree,672,TWO_BALL,0.585,TWO_BALL,0.5,0,2
TWO_BALL,0.542,agree,673,TWO_BALL,0.585,TWO_BALL,0.5,0,2
TWO_BALL,0.542,agree,674,TWO_BALL,0.585,TWO_BALL,0.5,0,2
TWO_BALL,0.542,agree,675,TWO_BALL,0.585,TWO_BALL,0.5,0,2
TWO_BALL,0.542,agree,676,TWO_BALL,0.585,TWO_BALL,0.5,0,2
SINGLE_BALL,0.465,agree,677,SINGLE_BALL,0.429,SINGLE_BALL,0.5,0,1
SINGLE_BALL,0.465,agree,678,SINGLE_BALL,0.429,SINGLE_BALL,0.5,0,1
TWO_BALL,0.567,agree,679,TWO_BALL,0.633,TWO_BALL,0.5,0,2
TWO_BALL,0.567,agree,680,TWO_BALL,0.633,TWO_BALL,0.5,0,2
TWO_BALL,0.567,agree,681,TWO_BALL,0.633,TWO_BALL,0.5,0,2
TWO_BALL,0.567,agree,682,TWO_BALL,0.633,TWO_BALL,0.5,0,2
TWO_BALL,0.567,agree,683,TWO_BALL,0.633,TWO_BALL,0.5,0,2
TWO_BALL,0.567,agree,684,TWO_BALL,0.633,TWO_BALL,0.5,0,2
MIXED_3+,0.669,agree,685,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,686,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,687,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,688,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,689,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,690,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.609,agree,691,MIXED_3+,0.609,MIXED_3+_UNCONFIRMED,0.3,0,4
MIXED_3+,0.609,agree,692,MIXED_3+,0.609,MIXED_3+_UNCONFIRMED,0.3,0,4
MIXED_3+,0.609,agree,693,MIXED_3+,0.609,MIXED_3+_UNCONFIRMED,0.3,0,4
MIXED_3+,0.609,agree,694,MIXED_3+,0.609,MIXED_3+_UNCONFIRMED,0.3,0,4
MIXED_3+,0.609,agree,695,MIXED_3+,0.609,MIXED_3+_UNCONFIRMED,0.3,0,4
MIXED_3+,0.609,agree,696,MIXED_3+,0.609,MIXED_3+_UNCONFIRMED,0.3,0,4
MIXED_3+,0.573,agree,697,MIXED_3+,0.573,MIXED_3+_UNCONFIRMED,0.3,0,5
MIXED_3+,0.609,agree,698,MIXED_3+,0.609,MIXED_3+_UNCONFIRMED,0.3,0,4
MIXED_3+,0.609,agree,699,MIXED_3+,0.609,MIXED_3+_UNCONFIRMED,0.3,0,4
MIXED_3+,0.609,agree,700,MIXED_3+,0.609,MIXED_3+_UNCONFIRMED,0.3,0,4
MIXED_3+,0.669,agree,701,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,702,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
MIXED_3+,0.669,agree,703,MIXED_3+,0.669,MIXED_3+_UNCONFIRMED,0.3,0,3
FOUNTAIN_3+,0.7,agree,704,MIXED_3+,0.669,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,705,MIXED_3+,0.669,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,706,MIXED_3+,0.669,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,707,MIXED_3+,0.669,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,708,MIXED_3+,0.669,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,709,MIXED_3+,0.669,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
CASCADE_3+,0.7,agree,710,MIXED_3+,0.669,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.7,agree,711,MIXED_3+,0.669,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.7,agree,712,MIXED_3+,0.669,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.7,agree,713,MIXED_3+,0.669,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.7,agree,714,MIXED_3+,0.669,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.7,agree,715,MIXED_3+,0.669,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
CASCADE_3+,0.7,agree,716,MIXED_3+,0.669,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,3
TWO_BALL,0.542,agree,717,TWO_BALL,0.585,TWO_BALL,0.5,2,2
TWO_BALL,0.542,agree,718,TWO_BALL,0.585,TWO_BALL,0.5,2,2
TWO_BALL,0.542,agree,719,TWO_BALL,0.585,TWO_BALL,0.5,2,2
TWO_BALL,0.542,agree,720,TWO_BALL,0.585,TWO_BALL,0.5,1,2
TWO_BALL,0.542,agree,721,TWO_BALL,0.585,TWO_BALL,0.5,1,2
TWO_BALL,0.542,agree,722,TWO_BALL,0.585,TWO_BALL,0.5,1,2
TWO_BALL,0.542,agree,723,TWO_BALL,0.585,TWO_BALL,0.5,1,2
TWO_BALL,0.542,agree,724,TWO_BALL,0.585,TWO_BALL,0.5,1,2
TWO_BALL,0.542,agree,725,TWO_BALL,0.585,TWO_BALL,0.5,1,2
TWO_BALL,0.542,agree,726,TWO_BALL,0.585,TWO_BALL,0.5,1,2
TWO_BALL,0.542,agree,727,TWO_BALL,0.585,TWO_BALL,0.5,1,2
TWO_BALL,0.542,agree,728,TWO_BALL,0.585,TWO_BALL,0.5,1,2
TWO_BALL,0.542,agree,729,TWO_BALL,0.585,TWO_BALL,0.5,1,2
TWO_BALL,0.542,agree,730,TWO_BALL,0.585,TWO_BALL,0.5,1,2
TWO_BALL,0.542,agree,731,TWO_BALL,0.585,TWO_BALL,0.5,1,2
TWO_BALL,0.542,agree,732,TWO_BALL,0.585,TWO_BALL,0.5,1,2
FOUNTAIN_3+,0.7,agree,733,MIXED_3+,0.64,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,734,MIXED_3+,0.64,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,735,MIXED_3+,0.64,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,736,MIXED_3+,0.64,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,737,MIXED_3+,0.64,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,738,MIXED_3+,0.64,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,739,MIXED_3+,0.64,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,740,MIXED_3+,0.64,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,741,MIXED_3+,0.64,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,742,MIXED_3+,0.64,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,743,MIXED_3+,0.64,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,744,MIXED_3+,0.64,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,745,MIXED_3+,0.64,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,746,MIXED_3+,0.64,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
FOUNTAIN_3+,0.7,agree,747,MIXED_3+,0.64,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7,1,3
