frame,n_in_hand_left,n_in_hand_right,n_total,instant_dirs,smoothed_dirs,pattern,confidence
866,0,0,3,0,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
867,0,0,3,0,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
868,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
869,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
870,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
871,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
872,0,1,3,2,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
873,0,0,2,1,1,TWO_BALL,0.5
874,0,0,2,1,1,TWO_BALL,0.5
875,0,0,2,1,1,TWO_BALL,0.5
876,0,0,2,1,1,TWO_BALL,0.5
877,0,0,2,1,1,TWO_BALL,0.5
878,0,0,2,1,1,TWO_BALL,0.5
879,0,0,2,1,1,TWO_BALL,0.5
880,0,0,2,1,1,TWO_BALL,0.5
881,0,0,1,1,1,SINGLE_BALL,0.5
882,0,0,1,1,1,SINGLE_BALL,0.5
883,0,0,2,1,1,TWO_BALL,0.5
884,0,0,2,2,2,TWO_BALL,0.5
885,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
886,0,0,2,2,2,TWO_BALL,0.5
887,0,0,2,2,2,TWO_BALL,0.5
888,0,0,2,2,2,TWO_BALL,0.5
889,0,0,2,2,2,TWO_BALL,0.5
890,0,1,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
891,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
892,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
893,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
894,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
895,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
896,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
897,0,0,3,1,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
898,0,0,3,2,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
899,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
900,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
901,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
902,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
903,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
904,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
905,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
906,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
907,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
908,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
909,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
910,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
911,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
912,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
913,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
914,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
915,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
916,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
917,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
918,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
919,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
920,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
921,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
922,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
923,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
924,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
925,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
926,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
927,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
928,0,0,3,1,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
929,0,0,3,1,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
930,0,0,3,1,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
931,0,0,3,1,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
932,0,0,3,2,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
933,0,0,3,2,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
934,0,0,3,2,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
935,0,0,3,2,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
936,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
937,0,0,2,1,1,TWO_BALL,0.5
938,0,0,2,1,1,TWO_BALL,0.5
939,0,0,2,1,1,TWO_BALL,0.5
940,0,0,2,1,1,TWO_BALL,0.5
941,0,0,2,1,1,TWO_BALL,0.5
942,0,0,2,1,1,TWO_BALL,0.5
943,0,0,2,1,1,TWO_BALL,0.5
944,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
945,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
946,0,0,2,1,1,TWO_BALL,0.5
947,0,0,2,1,1,TWO_BALL,0.5
948,0,0,2,1,1,TWO_BALL,0.5
949,0,0,1,1,1,SINGLE_BALL,0.5
950,0,0,1,1,1,SINGLE_BALL,0.5
951,0,0,1,1,1,SINGLE_BALL,0.5
952,0,0,1,1,1,SINGLE_BALL,0.5
953,0,0,1,1,1,SINGLE_BALL,0.5
954,0,0,1,1,1,SINGLE_BALL,0.5
955,0,0,1,1,1,SINGLE_BALL,0.5
956,0,0,2,1,1,TWO_BALL,0.5
957,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
958,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
959,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
960,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
961,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
962,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
963,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
964,0,0,3,2,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
965,0,0,2,2,1,TWO_BALL,0.5
966,0,0,1,1,1,SINGLE_BALL,0.5
967,0,0,1,1,1,SINGLE_BALL,0.5
968,0,0,2,2,1,TWO_BALL,0.5
969,0,0,2,1,1,TWO_BALL,0.5
970,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
971,0,0,2,1,1,TWO_BALL,0.5
972,0,0,2,1,1,TWO_BALL,0.5
973,0,0,2,1,1,TWO_BALL,0.5
974,0,0,2,1,1,TWO_BALL,0.5
975,0,0,2,1,1,TWO_BALL,0.5
976,0,0,2,1,1,TWO_BALL,0.5
977,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
978,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
979,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
980,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
981,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
982,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
983,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
984,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
985,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
986,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
987,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
988,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
989,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
990,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
991,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
992,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
993,0,0,3,2,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
994,0,0,3,2,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
995,0,0,3,1,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
996,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
997,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
998,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
999,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1000,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1001,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1002,0,0,3,1,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1003,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1004,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1005,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1006,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1007,0,0,3,1,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1008,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1009,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1010,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1011,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1012,0,0,2,2,2,TWO_BALL,0.5
1013,0,0,2,2,2,TWO_BALL,0.5
1014,0,0,2,2,2,TWO_BALL,0.5
1015,0,1,2,2,2,TWO_BALL,0.5
1016,0,0,1,2,1,SINGLE_BALL,0.5
1017,0,0,1,1,1,SINGLE_BALL,0.5
1018,0,0,1,1,1,SINGLE_BALL,0.5
1019,0,0,1,1,1,SINGLE_BALL,0.5
1020,0,0,1,1,1,SINGLE_BALL,0.5
1021,0,0,0,1,1,NO_BALL,1.0
1022,0,0,0,1,1,NO_BALL,1.0
1023,0,0,0,1,1,NO_BALL,1.0
1024,0,0,0,1,1,NO_BALL,1.0
1025,0,0,0,1,1,NO_BALL,1.0
1026,0,0,0,0,1,NO_BALL,1.0
1027,0,0,0,0,1,NO_BALL,1.0
1028,0,0,0,0,1,NO_BALL,1.0
1029,0,1,3,0,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
1030,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
1031,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
1032,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
1033,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
1034,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
1035,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
1036,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
1037,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
1038,0,0,3,1,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
1039,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1040,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1041,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1042,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1043,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1044,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1045,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1046,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1047,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1048,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1049,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1050,0,1,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1051,0,0,1,2,2,SINGLE_BALL,0.5
1052,0,0,1,2,2,SINGLE_BALL,0.5
1053,0,0,1,2,2,SINGLE_BALL,0.5
1054,0,1,2,2,2,TWO_BALL,0.5
1055,0,0,2,2,2,TWO_BALL,0.5
1056,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1057,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1058,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1059,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1060,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1061,0,0,2,2,2,TWO_BALL,0.5
1062,0,0,2,2,2,TWO_BALL,0.5
1063,0,0,2,2,2,TWO_BALL,0.5
1064,0,0,2,1,2,TWO_BALL,0.5
1065,0,0,2,1,2,TWO_BALL,0.5
1066,0,0,2,1,2,TWO_BALL,0.5
1067,0,0,2,0,2,TWO_BALL,0.5
1068,0,0,2,1,2,TWO_BALL,0.5
1069,0,0,2,1,2,TWO_BALL,0.5
1070,0,0,3,1,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1071,0,0,3,2,2,CASCADE_3+_DETECTOR_SMOOTHED,0.7
1072,0,0,3,2,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
1073,0,0,3,2,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
1074,0,0,3,2,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
1075,0,0,2,2,1,TWO_BALL,0.5
1076,0,0,2,2,1,TWO_BALL,0.5
1077,0,0,3,2,1,FOUNTAIN_3+_DETECTOR_SMOOTHED,0.7
1078,0,0,1,2,1,SINGLE_BALL,0.5
