pattern_v6b,confidence_v6b,source,frame,v2_pattern,v2_confidence,v5_pattern,v5_confidence,smoothed_dirs,n_total
CASCADE_3+,0.7,agree,386,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,387,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,388,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,389,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,390,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,391,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,392,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,393,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,394,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,395,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,396,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,397,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,398,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,399,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,400,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,401,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,402,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,403,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,404,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,405,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,406,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,407,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,408,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,409,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,410,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,411,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,412,MIXED_3+_UNCONFIRMED,0.273,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,413,MIXED_3+_UNCONFIRMED,0.273,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,414,MIXED_3+_UNCONFIRMED,0.273,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,415,MIXED_3+_UNCONFIRMED,0.273,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,416,MIXED_3+_UNCONFIRMED,0.273,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,417,MIXED_3+_UNCONFIRMED,0.273,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,418,MIXED_3+_UNCONFIRMED,0.273,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,419,MIXED_3+_UNCONFIRMED,0.273,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,420,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,421,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,422,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,423,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,424,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,425,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,426,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,427,MIXED_3+_UNCONFIRMED,0.273,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,428,MIXED_3+_UNCONFIRMED,0.273,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,429,MIXED_3+_UNCONFIRMED,0.273,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,430,MIXED_3+_UNCONFIRMED,0.273,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,431,MIXED_3+_UNCONFIRMED,0.273,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,432,MIXED_3+_UNCONFIRMED,0.273,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,433,MIXED_3+_UNCONFIRMED,0.273,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,434,MIXED_3+_UNCONFIRMED,0.273,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,435,MIXED_3+_UNCONFIRMED,0.273,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,436,MIXED_3+_UNCONFIRMED,0.273,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,437,MIXED_3+_UNCONFIRMED,0.273,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,438,MIXED_3+_UNCONFIRMED,0.273,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,439,MIXED_3+_UNCONFIRMED,0.273,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,440,MIXED_3+_UNCONFIRMED,0.273,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,441,MIXED_3+_UNCONFIRMED,0.273,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,442,MIXED_3+_UNCONFIRMED,0.273,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,443,MIXED_3+_UNCONFIRMED,0.273,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,444,MIXED_3+_UNCONFIRMED,0.273,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,445,MIXED_3+_UNCONFIRMED,0.269,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,446,MIXED_3+_UNCONFIRMED,0.269,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,447,MIXED_3+_UNCONFIRMED,0.269,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,448,MIXED_3+_UNCONFIRMED,0.269,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,449,MIXED_3+_UNCONFIRMED,0.269,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,450,MIXED_3+_UNCONFIRMED,0.269,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,451,MIXED_3+_UNCONFIRMED,0.269,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,452,MIXED_3+_UNCONFIRMED,0.269,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,453,MIXED_3+_UNCONFIRMED,0.269,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,454,MIXED_3+_UNCONFIRMED,0.269,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,455,MIXED_3+_UNCONFIRMED,0.269,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,456,MIXED_3+_UNCONFIRMED,0.269,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,457,MIXED_3+_UNCONFIRMED,0.269,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,458,MIXED_3+_UNCONFIRMED,0.269,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,459,MIXED_3+_UNCONFIRMED,0.269,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,460,MIXED_3+_UNCONFIRMED,0.269,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,461,MIXED_3+_UNCONFIRMED,0.269,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,462,MIXED_3+_UNCONFIRMED,0.269,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,463,MIXED_3+_UNCONFIRMED,0.269,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,464,MIXED_3+_UNCONFIRMED,0.269,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,465,MIXED_3+_UNCONFIRMED,0.269,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,466,MIXED_3+_UNCONFIRMED,0.269,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,6
CASCADE_3+,0.7,agree,467,MIXED_3+_UNCONFIRMED,0.269,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,6
CASCADE_3+,0.7,agree,468,MIXED_3+_UNCONFIRMED,0.269,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,6
CASCADE_3+,0.7,agree,469,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,470,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,471,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,472,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,473,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,474,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,475,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,476,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,477,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,478,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,479,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,480,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,481,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,482,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,483,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,484,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,485,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,486,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,487,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,488,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,489,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,490,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,491,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,492,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,493,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,494,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,495,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,496,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,497,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,498,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,499,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,500,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,501,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,502,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,503,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,504,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,505,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,506,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,507,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,508,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,509,MIXED_3+_UNCONFIRMED,0.274,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,4
CASCADE_3+,0.7,agree,510,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,511,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,512,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,513,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,514,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,515,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,516,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,517,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,518,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,519,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,520,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,521,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,522,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,523,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,524,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,525,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,526,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,527,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,528,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,529,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,530,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,531,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,532,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,533,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,534,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,535,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,536,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,537,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,538,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,539,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,540,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,541,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,542,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,543,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,544,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,545,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,546,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,547,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,548,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,549,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,550,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,551,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,552,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,553,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,554,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,555,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,556,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,557,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,558,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,559,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,560,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,561,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,562,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,563,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,564,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,565,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,566,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,567,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,568,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,569,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,570,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,571,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,572,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,573,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,574,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,575,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,576,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,577,MIXED_3+_UNCONFIRMED,0.27,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,5
CASCADE_3+,0.7,agree,578,MIXED_3+_UNCONFIRMED,0.261,CASCADE_3+_DETECTOR_SMOOTHED,0.7,2,6
