frame,L,R,A,h36_event_type,h12_n_air,h12_n_l,h12_n_r,h12_n_total,h12_pattern,h12_confidence,h36_l_le_h12_l,h36_r_le_h12_r,agree
683,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
684,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
685,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
686,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
687,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
688,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
689,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
690,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
691,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
692,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
693,1,0,4,CATCH,5,1,0,5,MIXED_3+,0.639,True,True,True
694,1,0,4,HOLD,4,0,0,4,MIXED_3+,0.647,False,True,False
695,1,0,4,HOLD,4,0,0,4,MIXED_3+,0.647,False,True,False
696,1,0,4,HOLD,4,0,0,4,MIXED_3+,0.647,False,True,False
697,1,0,4,HOLD,4,0,0,4,MIXED_3+,0.647,False,True,False
698,1,0,4,HOLD,4,0,0,4,MIXED_3+,0.647,False,True,False
699,1,0,4,HOLD,4,0,0,4,MIXED_3+,0.647,False,True,False
700,1,0,4,HOLD,4,0,0,4,MIXED_3+,0.647,False,True,False
701,0,0,5,THROW,5,1,0,5,FOUNTAIN_3+,0.639,True,True,True
702,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
703,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
704,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
705,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
706,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
707,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
708,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
709,0,1,4,CATCH,5,0,1,5,MIXED_3+,0.639,True,True,True
710,0,1,4,HOLD,4,0,0,4,MIXED_3+,0.629,True,False,False
711,0,1,4,HOLD,4,0,0,4,MIXED_3+,0.629,True,False,False
712,0,1,4,HOLD,4,0,0,4,MIXED_3+,0.629,True,False,False
713,0,1,4,HOLD,4,0,0,4,MIXED_3+,0.629,True,False,False
714,0,1,4,HOLD,4,0,0,4,MIXED_3+,0.629,True,False,False
715,0,0,5,THROW,5,0,1,5,MIXED_3+,0.639,True,True,True
716,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
717,1,0,4,CATCH,5,1,0,5,CASCADE_3+,0.639,True,True,True
718,1,0,4,HOLD,4,0,0,4,CASCADE_3+,0.645,False,True,False
719,1,0,4,HOLD,4,0,0,4,CASCADE_3+,0.645,False,True,False
720,1,0,4,HOLD,4,0,0,4,CASCADE_3+,0.645,False,True,False
721,1,0,4,HOLD,4,0,0,4,CASCADE_3+,0.645,False,True,False
722,1,0,4,HOLD,4,0,0,4,CASCADE_3+,0.645,False,True,False
723,1,0,4,HOLD,4,0,0,4,CASCADE_3+,0.645,False,True,False
724,1,0,4,HOLD,4,0,0,4,CASCADE_3+,0.645,False,True,False
725,1,0,4,HOLD,4,0,0,4,CASCADE_3+,0.645,False,True,False
726,1,0,4,HOLD,4,0,0,4,CASCADE_3+,0.645,False,True,False
727,1,0,4,HOLD,4,0,0,4,CASCADE_3+,0.645,False,True,False
728,1,0,4,HOLD,4,0,0,4,CASCADE_3+,0.645,False,True,False
729,1,0,4,HOLD,4,0,0,4,CASCADE_3+,0.645,False,True,False
730,1,0,4,HOLD,4,0,0,4,CASCADE_3+,0.645,False,True,False
731,0,0,5,THROW,5,1,0,5,MIXED_3+,0.639,True,True,True
732,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
733,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
734,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
735,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
736,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
737,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
738,0,1,4,CATCH,5,0,1,5,CASCADE_3+,0.639,True,True,True
739,0,1,4,HOLD,4,0,1,5,CASCADE_3+,0.639,True,True,True
740,0,1,4,HOLD,4,0,1,5,CASCADE_3+,0.639,True,True,True
741,0,1,4,HOLD,4,0,1,5,CASCADE_3+,0.639,True,True,True
742,0,1,4,HOLD,4,0,1,5,CASCADE_3+,0.639,True,True,True
743,0,0,5,THROW,5,0,1,5,MIXED_3+,0.639,True,True,True
744,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
745,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
746,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
747,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
748,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
749,1,0,4,CATCH,5,1,0,5,CASCADE_3+,0.639,True,True,True
750,1,0,4,HOLD,4,0,0,4,CASCADE_3+,0.63,False,True,False
751,1,0,4,HOLD,4,0,0,4,CASCADE_3+,0.63,False,True,False
752,1,0,4,HOLD,4,0,0,4,CASCADE_3+,0.63,False,True,False
753,1,0,4,HOLD,4,0,0,4,CASCADE_3+,0.63,False,True,False
754,1,0,4,HOLD,4,0,0,4,CASCADE_3+,0.63,False,True,False
755,0,0,5,THROW,5,1,0,5,MIXED_3+,0.639,True,True,True
756,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
757,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
758,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
759,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
760,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
761,0,1,4,CATCH,5,0,1,5,CASCADE_3+,0.639,True,True,True
762,0,1,4,HOLD,4,0,0,4,CASCADE_3+,0.647,True,False,False
763,0,1,4,HOLD,4,0,0,4,CASCADE_3+,0.647,True,False,False
764,0,1,4,HOLD,4,0,0,4,CASCADE_3+,0.647,True,False,False
765,0,1,4,HOLD,4,0,0,4,CASCADE_3+,0.647,True,False,False
766,0,1,4,HOLD,4,0,0,4,CASCADE_3+,0.647,True,False,False
767,0,1,4,HOLD,4,0,0,4,CASCADE_3+,0.647,True,False,False
768,0,1,4,HOLD,4,0,0,4,CASCADE_3+,0.647,True,False,False
769,0,0,5,THROW,5,0,1,5,MIXED_3+,0.639,True,True,True
770,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
771,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
772,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
773,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
774,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
775,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
776,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
777,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
778,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
779,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
780,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
781,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
782,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
783,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
784,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
785,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
786,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
787,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
788,0,0,5,HOLD,5,0,0,5,MIXED_3+,0.639,True,True,True
789,0,1,4,CATCH,5,0,1,5,MIXED_3+,0.639,True,True,True
790,0,1,4,HOLD,4,0,0,4,MIXED_3+,0.645,True,False,False
791,0,1,4,HOLD,4,0,0,4,MIXED_3+,0.645,True,False,False
792,0,1,4,HOLD,4,0,0,4,MIXED_3+,0.645,True,False,False
793,0,1,4,HOLD,4,0,0,4,MIXED_3+,0.645,True,False,False
794,0,1,4,HOLD,4,0,0,4,MIXED_3+,0.645,True,False,False
795,0,1,4,HOLD,4,0,0,4,MIXED_3+,0.645,True,False,False
796,0,1,4,HOLD,4,0,0,4,MIXED_3+,0.645,True,False,False
797,0,1,4,HOLD,4,0,0,4,MIXED_3+,0.645,True,False,False
798,0,1,4,HOLD,4,0,0,4,MIXED_3+,0.645,True,False,False
799,0,1,4,HOLD,4,0,0,4,MIXED_3+,0.645,True,False,False
800,0,0,5,THROW,5,0,1,5,FOUNTAIN_3+,0.639,True,True,True
801,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
802,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
803,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
804,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
805,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
806,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
807,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
808,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
809,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
810,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
811,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
812,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
813,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
814,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
815,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
816,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
817,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
818,0,1,4,CATCH,5,0,1,5,FOUNTAIN_3+,0.639,True,True,True
819,0,1,4,HOLD,4,0,0,4,FOUNTAIN_3+,0.63,True,False,False
820,0,1,4,HOLD,4,0,0,4,FOUNTAIN_3+,0.63,True,False,False
821,0,1,4,HOLD,4,0,0,4,FOUNTAIN_3+,0.63,True,False,False
822,0,1,4,HOLD,4,0,0,4,FOUNTAIN_3+,0.63,True,False,False
823,0,1,4,HOLD,4,0,0,4,FOUNTAIN_3+,0.63,True,False,False
824,0,1,4,HOLD,4,0,0,4,FOUNTAIN_3+,0.63,True,False,False
825,0,0,5,THROW,5,0,1,5,FOUNTAIN_3+,0.639,True,True,True
826,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
827,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
828,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
829,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
830,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
831,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
832,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
833,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
834,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
835,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
836,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
837,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
838,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
839,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
840,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
841,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
842,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
843,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
844,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
845,0,1,4,CATCH,5,0,1,5,FOUNTAIN_3+,0.639,True,True,True
846,0,1,4,HOLD,4,0,0,4,FOUNTAIN_3+,0.629,True,False,False
847,0,1,4,HOLD,4,0,0,4,FOUNTAIN_3+,0.629,True,False,False
848,0,1,4,HOLD,4,0,0,4,FOUNTAIN_3+,0.629,True,False,False
849,0,1,4,HOLD,4,0,0,4,FOUNTAIN_3+,0.629,True,False,False
850,0,1,4,HOLD,4,0,0,4,FOUNTAIN_3+,0.629,True,False,False
851,0,1,4,HOLD,4,0,0,4,FOUNTAIN_3+,0.629,True,False,False
852,0,1,4,HOLD,4,0,0,4,FOUNTAIN_3+,0.629,True,False,False
853,0,1,4,HOLD,4,0,0,4,FOUNTAIN_3+,0.629,True,False,False
854,0,0,5,THROW,5,0,1,5,FOUNTAIN_3+,0.639,True,True,True
855,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
856,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
857,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
858,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
859,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
860,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
861,0,0,5,HOLD,5,0,0,5,FOUNTAIN_3+,0.639,True,True,True
862,1,0,4,CATCH,5,1,0,5,MIXED_3+,0.639,True,True,True
863,1,0,4,HOLD,4,0,0,4,MIXED_3+,0.645,False,True,False
864,1,0,4,HOLD,4,0,0,4,MIXED_3+,0.645,False,True,False
865,1,0,4,HOLD,4,0,0,4,MIXED_3+,0.645,False,True,False
866,1,0,4,HOLD,4,0,0,4,MIXED_3+,0.645,False,True,False
867,1,0,4,HOLD,4,0,0,4,MIXED_3+,0.645,False,True,False
868,1,0,4,HOLD,4,0,0,4,MIXED_3+,0.645,False,True,False
869,0,0,5,THROW,5,1,0,5,MIXED_3+,0.639,True,True,True
