frame,n_in_air,n_in_hand_left,n_in_hand_right,n_total,avg_quality,pattern,confidence,n_window_events,n_recent_events,same_hand_run,alternation_score,catch_rate_hz,time_span_K
656,3,0,0,3,0.714,FOUNTAIN_3+,0.714,4,5,3,0.0,1.5,49
657,3,0,0,3,0.714,FOUNTAIN_3+,0.714,4,5,3,0.0,1.5,49
658,3,0,0,3,0.714,FOUNTAIN_3+,0.714,4,5,3,0.0,1.5,49
659,3,0,0,3,0.714,FOUNTAIN_3+,0.714,4,5,3,0.0,1.5,49
660,3,0,0,3,0.714,FOUNTAIN_3+,0.714,4,5,3,0.0,1.5,49
661,3,0,0,3,0.714,FOUNTAIN_3+,0.714,4,5,3,0.0,1.5,49
662,3,0,0,3,0.714,FOUNTAIN_3+,0.714,4,4,3,0.0,1.5,49
663,3,0,0,3,0.714,FOUNTAIN_3+,0.714,4,4,3,0.0,1.5,49
664,3,0,0,3,0.714,FOUNTAIN_3+,0.714,4,4,3,0.0,1.5,49
665,3,0,0,3,0.714,FOUNTAIN_3+,0.714,4,4,3,0.0,1.5,49
666,3,0,0,3,0.714,FOUNTAIN_3+,0.714,4,4,3,0.0,1.5,49
667,3,0,0,3,0.714,FOUNTAIN_3+,0.714,4,4,3,0.0,1.5,49
668,3,0,0,3,0.714,FOUNTAIN_3+,0.714,4,4,3,0.0,1.5,49
669,3,0,0,3,0.714,FOUNTAIN_3+,0.714,4,4,3,0.0,1.5,49
670,3,0,0,3,0.714,MIXED_3+,0.714,4,4,2,0.333,1.25,79
671,2,0,0,2,0.792,TWO_BALL,0.792,4,4,0,0.0,0.0,79
672,2,0,0,2,0.792,TWO_BALL,0.792,4,4,0,0.0,0.0,79
673,2,0,0,2,0.792,TWO_BALL,0.792,4,4,0,0.0,0.0,79
674,2,0,0,2,0.792,TWO_BALL,0.792,4,4,0,0.0,0.0,79
675,2,0,0,2,0.792,TWO_BALL,0.792,4,4,0,0.0,0.0,79
676,2,0,0,2,0.792,TWO_BALL,0.792,4,4,0,0.0,0.0,54
677,1,0,0,1,0.938,SINGLE_BALL,0.938,4,4,0,0.0,0.0,54
678,1,0,0,1,0.938,SINGLE_BALL,0.938,4,4,0,0.0,0.0,54
679,2,0,0,2,0.748,TWO_BALL,0.748,4,4,0,0.0,0.0,48
680,2,0,0,2,0.748,TWO_BALL,0.748,4,4,0,0.0,0.0,48
681,2,0,0,2,0.748,TWO_BALL,0.748,4,4,0,0.0,0.0,48
682,2,0,0,2,0.748,TWO_BALL,0.748,4,4,0,0.0,0.0,48
683,2,0,0,2,0.748,TWO_BALL,0.748,4,4,0,0.0,0.0,48
684,2,0,0,2,0.748,TWO_BALL,0.748,4,4,0,0.0,0.0,48
685,3,0,0,3,0.714,CASCADE_3+,0.714,4,4,0,1.0,10.0,15
686,3,0,0,3,0.714,CASCADE_3+,0.714,4,4,0,1.0,10.0,15
687,3,0,0,3,0.714,CASCADE_3+,0.714,4,4,0,1.0,10.0,15
688,3,0,0,3,0.714,CASCADE_3+,0.714,4,4,0,1.0,10.0,15
689,3,0,0,3,0.714,CASCADE_3+,0.714,4,4,0,1.0,10.0,15
690,3,0,0,3,0.714,CASCADE_3+,0.714,4,4,0,1.0,10.0,15
691,4,0,0,4,0.785,CASCADE_3+,0.785,4,4,0,1.0,10.0,15
692,4,0,0,4,0.785,CASCADE_3+,0.785,4,4,0,1.0,10.0,15
693,4,0,0,4,0.785,CASCADE_3+,0.785,4,4,0,1.0,10.0,15
694,4,0,0,4,0.785,CASCADE_3+,0.785,4,4,0,1.0,10.0,15
695,4,0,0,4,0.785,CASCADE_3+,0.785,4,4,0,1.0,10.0,15
696,4,0,0,4,0.785,CASCADE_3+,0.785,4,4,0,1.0,10.0,15
697,5,0,0,5,0.828,CASCADE_3+,0.828,4,4,0,1.0,10.0,15
698,4,0,0,4,0.785,CASCADE_3+,0.785,4,4,0,1.0,10.0,15
699,4,0,0,4,0.785,CASCADE_3+,0.785,4,4,0,1.0,10.0,15
700,4,0,0,4,0.785,CASCADE_3+,0.785,4,4,0,1.0,10.0,15
701,3,0,0,3,0.714,CASCADE_3+,0.714,4,3,0,1.0,10.0,15
702,3,0,0,3,0.714,CASCADE_3+,0.714,4,3,0,1.0,10.0,15
703,3,0,0,3,0.714,CASCADE_3+,0.714,4,3,0,1.0,10.0,15
704,3,0,0,3,0.714,CASCADE_3+,0.714,4,3,0,1.0,10.0,15
705,3,0,0,3,0.714,CASCADE_3+,0.714,4,3,0,1.0,10.0,15
706,3,0,0,3,0.714,CASCADE_3+,0.714,4,3,0,1.0,10.0,15
707,3,0,0,3,0.714,CASCADE_3+,0.714,4,2,0,1.0,10.0,15
708,3,0,0,3,0.714,CASCADE_3+,0.714,4,2,0,1.0,10.0,15
709,3,0,0,3,0.714,CASCADE_3+,0.714,4,2,0,1.0,10.0,15
710,3,0,0,3,0.714,CASCADE_3+,0.714,4,1,0,1.0,10.0,15
711,3,0,0,3,0.714,CASCADE_3+,0.714,4,1,0,1.0,10.0,15
712,3,0,0,3,0.714,CASCADE_3+,0.714,4,1,0,1.0,10.0,15
713,3,0,0,3,0.714,CASCADE_3+,0.714,4,1,0,1.0,10.0,15
714,3,0,0,3,0.714,CASCADE_3+,0.714,4,1,0,1.0,10.0,15
715,3,0,0,3,0.714,CASCADE_3+,0.714,4,1,0,1.0,10.0,15
716,3,0,0,3,0.714,CASCADE_3+,0.714,4,0,0,1.0,10.0,15
717,2,0,0,2,0.792,TWO_BALL,0.792,4,0,0,0.0,0.0,15
718,2,0,0,2,0.792,TWO_BALL,0.792,4,0,0,0.0,0.0,15
719,2,0,0,2,0.792,TWO_BALL,0.792,4,0,0,0.0,0.0,15
720,2,0,0,2,0.792,TWO_BALL,0.792,4,0,0,0.0,0.0,15
721,2,0,0,2,0.792,TWO_BALL,0.792,4,0,0,0.0,0.0,15
722,2,0,0,2,0.792,TWO_BALL,0.792,4,0,0,0.0,0.0,15
723,2,0,0,2,0.792,TWO_BALL,0.792,4,0,0,0.0,0.0,15
724,2,0,0,2,0.792,TWO_BALL,0.792,4,0,0,0.0,0.0,15
725,2,0,0,2,0.792,TWO_BALL,0.792,4,0,0,0.0,0.0,15
726,2,0,0,2,0.792,TWO_BALL,0.792,4,0,0,0.0,0.0,15
727,2,0,0,2,0.792,TWO_BALL,0.792,4,0,0,0.0,0.0,15
728,2,0,0,2,0.792,TWO_BALL,0.792,4,0,0,0.0,0.0,15
729,2,0,0,2,0.792,TWO_BALL,0.792,4,0,0,0.0,0.0,15
730,2,0,0,2,0.792,TWO_BALL,0.792,4,0,0,0.0,0.0,15
731,2,0,0,2,0.792,TWO_BALL,0.792,4,0,0,0.0,0.0,15
732,2,0,0,2,0.792,TWO_BALL,0.792,4,0,0,0.0,0.0,15
733,3,0,0,3,0.751,CASCADE_3+,0.751,4,0,0,1.0,10.0,15
734,3,0,0,3,0.751,CASCADE_3+,0.751,4,0,0,1.0,10.0,15
735,3,0,0,3,0.751,CASCADE_3+,0.751,4,0,0,1.0,10.0,15
736,3,0,0,3,0.751,CASCADE_3+,0.751,4,1,0,1.0,10.0,15
737,3,0,0,3,0.751,CASCADE_3+,0.751,4,1,0,1.0,10.0,15
738,3,0,0,3,0.751,CASCADE_3+,0.751,4,1,0,1.0,10.0,15
739,3,0,0,3,0.751,CASCADE_3+,0.751,4,1,0,1.0,10.0,15
740,3,0,0,3,0.751,CASCADE_3+,0.751,4,1,0,1.0,10.0,15
741,3,0,0,3,0.751,CASCADE_3+,0.751,4,1,0,1.0,10.0,15
742,3,0,0,3,0.751,CASCADE_3+,0.751,4,1,0,1.0,10.0,15
743,3,0,0,3,0.751,CASCADE_3+,0.751,4,1,0,1.0,10.0,15
744,3,0,0,3,0.751,CASCADE_3+,0.751,4,1,0,1.0,10.0,15
745,3,0,0,3,0.751,CASCADE_3+,0.751,4,2,0,1.0,10.0,15
746,3,0,0,3,0.751,CASCADE_3+,0.751,4,2,0,1.0,10.0,15
747,3,0,0,3,0.751,CASCADE_3+,0.751,4,2,0,1.0,10.0,15
748,3,0,0,3,0.751,CASCADE_3+,0.751,4,2,0,1.0,10.0,15
749,3,0,0,3,0.751,CASCADE_3+,0.751,4,2,0,1.0,10.0,15
750,3,0,0,3,0.751,CASCADE_3+,0.751,4,3,0,1.0,10.0,15
751,3,0,0,3,0.751,CASCADE_3+,0.751,4,3,0,1.0,10.0,15
752,3,0,0,3,0.751,CASCADE_3+,0.751,4,3,0,1.0,10.0,15
753,3,0,0,3,0.751,CASCADE_3+,0.751,4,3,0,1.0,10.0,15
754,3,0,0,3,0.751,CASCADE_3+,0.751,4,3,0,1.0,10.0,15
755,3,0,0,3,0.751,CASCADE_3+,0.751,4,3,0,1.0,10.0,15
756,3,0,0,3,0.751,CASCADE_3+,0.751,4,3,0,1.0,10.0,15
757,3,0,0,3,0.751,CASCADE_3+,0.751,4,3,0,1.0,10.0,15
758,3,0,0,3,0.751,CASCADE_3+,0.751,4,3,0,1.0,10.0,15
759,3,0,0,3,0.751,CASCADE_3+,0.751,4,3,0,1.0,10.0,15
760,3,0,0,3,0.751,CASCADE_3+,0.751,4,3,0,1.0,10.0,15
761,3,0,0,3,0.751,CASCADE_3+,0.751,4,3,0,1.0,10.0,15
762,3,0,0,3,0.751,CASCADE_3+,0.751,4,3,0,1.0,10.0,15
763,3,0,0,3,0.751,CASCADE_3+,0.751,4,3,0,1.0,10.0,15
764,3,0,0,3,0.751,CASCADE_3+,0.751,4,3,0,1.0,10.0,15
765,4,0,0,4,0.745,CASCADE_3+,0.745,4,3,0,1.0,10.0,15
766,4,0,0,4,0.745,MIXED_3+_UNCONFIRMED,0.372,4,3,1,0.667,0.67,90
767,2,0,0,2,0.803,TWO_BALL,0.803,4,4,0,0.0,0.0,90
768,2,0,0,2,0.803,TWO_BALL,0.803,4,4,0,0.0,0.0,90
769,2,0,0,2,0.803,TWO_BALL,0.803,4,4,0,0.0,0.0,90
770,2,0,0,2,0.803,TWO_BALL,0.803,4,4,0,0.0,0.0,90
771,2,0,0,2,0.803,TWO_BALL,0.803,4,4,0,0.0,0.0,90
772,2,0,0,2,0.803,TWO_BALL,0.803,4,4,0,0.0,0.0,90
773,2,0,0,2,0.803,TWO_BALL,0.803,4,4,0,0.0,0.0,90
774,2,0,0,2,0.803,TWO_BALL,0.803,4,4,0,0.0,0.0,90
775,3,0,0,3,0.778,MIXED_3+_UNCONFIRMED,0.389,4,4,2,0.333,0.0,96
776,3,0,0,3,0.778,MIXED_3+_UNCONFIRMED,0.389,4,4,2,0.333,0.0,96
777,3,0,0,3,0.778,MIXED_3+_UNCONFIRMED,0.389,4,4,2,0.333,0.0,96
778,3,0,0,3,0.778,MIXED_3+_UNCONFIRMED,0.389,4,4,2,0.333,0.0,96
779,3,0,0,3,0.778,MIXED_3+_UNCONFIRMED,0.389,4,4,2,0.333,0.0,96
780,3,0,1,3,0.778,MIXED_3+_UNCONFIRMED,0.389,4,4,2,0.333,4.29,95
781,1,0,0,1,0.668,SINGLE_BALL,0.668,4,4,0,0.0,0.0,95
782,1,0,0,1,0.668,SINGLE_BALL,0.668,4,4,0,0.0,0.0,95
783,1,0,0,1,0.668,SINGLE_BALL,0.668,4,4,0,0.0,0.0,95
784,1,0,0,1,0.668,SINGLE_BALL,0.668,4,4,0,0.0,0.0,95
785,1,0,0,1,0.668,SINGLE_BALL,0.668,4,4,0,0.0,0.0,95
786,1,0,0,1,0.668,SINGLE_BALL,0.668,4,4,0,0.0,0.0,95
787,1,0,0,1,0.668,SINGLE_BALL,0.668,4,4,0,0.0,0.0,95
788,1,0,0,1,0.668,SINGLE_BALL,0.668,4,4,0,0.0,0.0,95
789,1,0,0,1,0.668,SINGLE_BALL,0.668,4,4,0,0.0,0.0,95
790,1,0,0,1,0.668,SINGLE_BALL,0.668,4,4,0,0.0,0.0,95
791,2,0,0,2,0.537,TWO_BALL,0.537,4,4,0,0.0,0.0,95
792,2,0,0,2,0.537,TWO_BALL,0.537,4,4,0,0.0,0.0,95
793,2,0,0,2,0.537,TWO_BALL,0.537,4,4,0,0.0,0.0,95
794,2,0,0,2,0.537,TWO_BALL,0.537,4,4,0,0.0,0.0,95
795,2,0,0,2,0.537,TWO_BALL,0.537,4,4,0,0.0,0.0,95
796,2,0,0,2,0.537,TWO_BALL,0.537,4,4,0,0.0,0.0,95
797,3,0,1,3,0.6,MIXED_3+,0.6,4,3,2,0.333,4.29,31
798,3,0,0,3,0.6,MIXED_3+,0.6,4,3,2,0.333,4.29,31
799,3,0,0,3,0.6,MIXED_3+,0.6,4,3,2,0.333,4.29,31
800,3,0,0,3,0.6,MIXED_3+,0.6,4,4,2,0.333,4.29,31
801,3,0,0,3,0.6,MIXED_3+,0.6,4,4,2,0.333,4.29,31
802,3,0,0,3,0.6,MIXED_3+,0.6,4,4,2,0.333,4.29,31
803,3,0,0,3,0.6,MIXED_3+,0.6,4,4,2,0.333,4.29,31
804,3,0,0,3,0.6,MIXED_3+,0.6,4,4,2,0.333,4.29,31
805,3,0,0,3,0.6,MIXED_3+,0.6,4,4,2,0.333,4.29,31
806,2,0,0,2,0.566,TWO_BALL,0.566,4,3,0,0.0,0.0,31
807,2,0,0,2,0.566,TWO_BALL,0.566,4,3,0,0.0,0.0,31
808,2,0,0,2,0.566,TWO_BALL,0.566,4,3,0,0.0,0.0,31
809,2,0,0,2,0.566,TWO_BALL,0.566,4,4,0,0.0,0.0,31
810,2,0,0,2,0.566,TWO_BALL,0.566,4,4,0,0.0,0.0,31
811,3,0,0,3,0.6,MIXED_3+,0.6,4,3,2,0.333,4.29,31
812,2,0,0,2,0.566,TWO_BALL,0.566,4,3,0,0.0,0.0,31
813,2,0,0,2,0.566,TWO_BALL,0.566,4,3,0,0.0,0.0,31
814,3,0,0,3,0.711,MIXED_3+,0.711,4,3,2,0.333,4.29,31
815,3,0,0,3,0.711,MIXED_3+,0.711,4,3,2,0.333,4.29,31
816,3,0,0,3,0.711,MIXED_3+,0.711,4,3,2,0.333,4.29,31
817,3,0,0,3,0.711,MIXED_3+,0.711,4,3,2,0.333,4.29,31
818,3,0,0,3,0.711,MIXED_3+,0.711,4,3,2,0.333,4.29,31
819,3,0,0,3,0.711,MIXED_3+,0.711,4,3,2,0.333,4.29,31
820,3,0,0,3,0.711,MIXED_3+,0.711,4,3,2,0.333,4.29,31
821,3,0,0,3,0.711,MIXED_3+,0.711,4,3,2,0.333,4.29,31
822,3,0,0,3,0.711,MIXED_3+,0.711,4,3,2,0.333,4.29,31
823,3,0,0,3,0.711,MIXED_3+,0.711,4,3,2,0.333,4.29,31
824,3,0,0,3,0.711,MIXED_3+,0.711,4,3,2,0.333,4.29,31
825,3,0,0,3,0.711,MIXED_3+,0.711,4,3,2,0.333,4.29,31
826,3,0,0,3,0.711,MIXED_3+,0.711,4,4,2,0.333,4.29,31
827,3,0,0,3,0.711,MIXED_3+,0.711,4,4,2,0.333,4.29,31
828,3,0,0,3,0.711,MIXED_3+,0.711,4,3,2,0.333,4.29,31
829,3,0,0,3,0.711,MIXED_3+,0.711,4,3,2,0.333,4.29,31
830,2,0,1,2,0.566,TWO_BALL_ONE_HAND,0.566,4,4,0,0.0,0.0,55
831,1,0,0,1,0.405,SINGLE_BALL,0.405,4,4,0,0.0,0.0,55
832,1,0,0,1,0.405,SINGLE_BALL,0.405,4,4,0,0.0,0.0,55
833,1,0,0,1,0.405,SINGLE_BALL,0.405,4,4,0,0.0,0.0,55
834,1,0,0,1,0.405,SINGLE_BALL,0.405,4,4,0,0.0,0.0,55
835,1,0,0,1,0.405,SINGLE_BALL,0.405,4,4,0,0.0,0.0,55
836,1,0,0,1,0.405,SINGLE_BALL,0.405,4,4,0,0.0,0.0,55
837,1,0,0,1,0.405,SINGLE_BALL,0.405,4,4,0,0.0,0.0,55
838,1,0,0,1,0.405,SINGLE_BALL,0.405,4,4,0,0.0,0.0,55
839,2,0,1,2,0.675,TWO_BALL_ONE_HAND,0.675,4,4,0,0.0,0.0,59
840,1,0,0,1,0.944,SINGLE_BALL,0.944,4,4,0,0.0,0.0,59
841,1,0,0,1,0.944,SINGLE_BALL,0.944,4,4,0,0.0,0.0,59
842,1,0,0,1,0.944,SINGLE_BALL,0.944,4,5,0,0.0,0.0,59
843,1,0,0,1,0.944,SINGLE_BALL,0.944,4,5,0,0.0,0.0,59
844,1,0,0,1,0.944,SINGLE_BALL,0.944,4,5,0,0.0,0.0,59
845,1,0,0,1,0.944,SINGLE_BALL,0.944,4,5,0,0.0,0.0,59
846,1,0,0,1,0.944,SINGLE_BALL,0.944,4,5,0,0.0,0.0,59
847,1,0,0,1,0.944,SINGLE_BALL,0.944,4,5,0,0.0,0.0,59
848,1,0,0,1,0.944,SINGLE_BALL,0.944,4,5,0,0.0,0.0,59
849,1,0,0,1,0.944,SINGLE_BALL,0.944,4,5,0,0.0,0.0,59
850,1,0,0,1,0.944,SINGLE_BALL,0.944,4,5,0,0.0,0.0,59
851,1,0,0,1,0.944,SINGLE_BALL,0.944,4,5,0,0.0,0.0,59
852,1,0,0,1,0.944,SINGLE_BALL,0.944,4,5,0,0.0,0.0,59
853,1,0,0,1,0.944,SINGLE_BALL,0.944,4,5,0,0.0,0.0,59
854,1,0,0,1,0.944,SINGLE_BALL,0.944,4,5,0,0.0,0.0,59
855,2,0,0,2,0.972,TWO_BALL,0.972,4,5,0,0.0,0.0,59
856,3,0,1,3,0.89,FOUNTAIN_3+,0.89,4,5,3,0.0,6.67,59
857,2,0,0,2,0.835,TWO_BALL,0.835,4,5,0,0.0,0.0,59
858,2,0,0,2,0.835,TWO_BALL,0.835,4,5,0,0.0,0.0,59
859,2,0,0,2,0.835,TWO_BALL,0.835,4,5,0,0.0,0.0,59
860,3,0,1,3,0.692,FOUNTAIN_3+,0.692,4,6,3,0.0,6.67,30
861,3,0,0,3,0.692,FOUNTAIN_3+,0.692,4,5,3,0.0,6.67,30
862,3,0,0,3,0.692,FOUNTAIN_3+,0.692,4,5,3,0.0,6.67,30
863,3,0,0,3,0.692,FOUNTAIN_3+,0.692,4,5,3,0.0,6.67,30
864,3,0,0,3,0.692,FOUNTAIN_3+,0.692,4,5,3,0.0,6.67,30
865,3,0,0,3,0.692,FOUNTAIN_3+,0.692,4,5,3,0.0,6.67,30
866,3,0,0,3,0.692,FOUNTAIN_3+,0.692,4,5,3,0.0,6.67,30
867,3,0,0,3,0.692,FOUNTAIN_3+,0.692,4,5,3,0.0,6.67,30
868,3,0,0,3,0.692,FOUNTAIN_3+,0.692,4,5,3,0.0,6.67,30
869,3,0,0,3,0.692,FOUNTAIN_3+,0.692,4,5,3,0.0,6.67,30
870,3,0,0,3,0.692,FOUNTAIN_3+,0.692,4,4,3,0.0,6.67,30
871,3,0,0,3,0.692,FOUNTAIN_3+,0.692,4,4,3,0.0,6.67,30
872,3,0,1,3,0.692,FOUNTAIN_3+,0.692,4,4,3,0.0,1.82,33
873,2,0,0,2,0.675,TWO_BALL,0.675,4,4,0,0.0,0.0,33
874,2,0,0,2,0.675,TWO_BALL,0.675,4,4,0,0.0,0.0,33
875,2,0,0,2,0.675,TWO_BALL,0.675,4,4,0,0.0,0.0,33
876,2,0,0,2,0.675,TWO_BALL,0.675,4,4,0,0.0,0.0,33
877,2,0,0,2,0.675,TWO_BALL,0.675,4,4,0,0.0,0.0,33
878,2,0,0,2,0.675,TWO_BALL,0.675,4,4,0,0.0,0.0,33
879,2,0,0,2,0.675,TWO_BALL,0.675,4,4,0,0.0,0.0,33
880,2,0,0,2,0.675,TWO_BALL,0.675,4,4,0,0.0,0.0,33
881,1,0,0,1,0.405,SINGLE_BALL,0.405,4,4,0,0.0,0.0,33
882,1,0,0,1,0.405,SINGLE_BALL,0.405,4,4,0,0.0,0.0,33
883,2,0,0,2,0.703,TWO_BALL,0.703,4,4,0,0.0,0.0,33
884,2,0,0,2,0.703,TWO_BALL,0.703,4,4,0,0.0,0.0,33
885,3,0,0,3,0.662,FOUNTAIN_3+,0.662,4,4,3,0.0,1.82,33
886,2,0,0,2,0.493,TWO_BALL,0.493,4,4,0,0.0,0.0,33
887,2,0,0,2,0.493,TWO_BALL,0.493,4,3,0,0.0,0.0,33
888,2,0,0,2,0.493,TWO_BALL,0.493,4,3,0,0.0,0.0,33
889,2,0,0,2,0.493,TWO_BALL,0.493,4,3,0,0.0,0.0,33
890,3,0,1,3,0.571,FOUNTAIN_3+,0.571,4,3,3,0.0,0.0,34
891,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,2,3,0.0,0.0,34
892,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,2,3,0.0,0.0,34
893,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,2,3,0.0,0.0,34
894,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,2,3,0.0,0.0,34
895,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,2,3,0.0,0.0,34
896,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,2,3,0.0,0.0,34
897,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,2,3,0.0,0.0,34
898,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,2,3,0.0,0.0,34
899,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,2,3,0.0,0.0,34
900,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,2,3,0.0,0.0,34
901,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,2,3,0.0,0.0,34
902,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,2,3,0.0,0.0,34
903,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,1,3,0.0,0.0,34
904,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,1,3,0.0,0.0,34
905,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,1,3,0.0,0.0,34
906,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,1,3,0.0,0.0,34
907,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,1,3,0.0,0.0,34
908,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,1,3,0.0,0.0,34
909,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,1,3,0.0,0.0,34
910,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,1,3,0.0,0.0,34
911,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,1,3,0.0,0.0,34
912,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,1,3,0.0,0.0,34
913,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,1,3,0.0,0.0,34
914,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,1,3,0.0,0.0,34
915,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,1,3,0.0,0.0,34
916,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,1,3,0.0,0.0,34
917,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,1,3,0.0,0.0,34
918,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,2,3,0.0,0.0,34
919,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,2,3,0.0,0.0,34
920,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,2,3,0.0,0.0,34
921,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,1,3,0.0,0.0,34
922,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,1,3,0.0,0.0,34
923,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,1,3,0.0,0.0,34
924,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,1,3,0.0,0.0,34
925,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,1,3,0.0,0.0,34
926,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,1,3,0.0,0.0,34
927,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,2,3,0.0,0.0,34
928,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,2,3,0.0,0.0,34
929,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,2,3,0.0,0.0,34
930,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,2,3,0.0,0.0,34
931,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,2,3,0.0,0.0,34
932,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,2,3,0.0,0.0,34
933,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,2,3,0.0,0.0,34
934,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,3,3,0.0,0.0,34
935,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,3,3,0.0,0.0,34
936,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,3,3,0.0,0.0,34
937,2,0,0,2,0.653,TWO_BALL,0.653,4,3,0,0.0,0.0,34
938,2,0,0,2,0.653,TWO_BALL,0.653,4,3,0,0.0,0.0,34
939,2,0,0,2,0.653,TWO_BALL,0.653,4,3,0,0.0,0.0,34
940,2,0,0,2,0.653,TWO_BALL,0.653,4,4,0,0.0,0.0,34
941,2,0,0,2,0.653,TWO_BALL,0.653,4,4,0,0.0,0.0,34
942,2,0,0,2,0.653,TWO_BALL,0.653,4,4,0,0.0,0.0,34
943,2,0,0,2,0.653,TWO_BALL,0.653,4,4,0,0.0,0.0,34
944,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,4,3,0.0,0.0,34
945,3,0,0,3,0.571,FOUNTAIN_3+,0.571,4,4,3,0.0,0.0,34
946,2,0,0,2,0.493,TWO_BALL,0.493,4,4,0,0.0,0.0,34
947,2,0,0,2,0.493,TWO_BALL,0.493,4,4,0,0.0,0.0,34
948,2,0,0,2,0.493,TWO_BALL,0.493,4,4,0,0.0,0.0,88
949,1,0,0,1,0.405,SINGLE_BALL,0.405,4,4,0,0.0,0.0,88
950,1,0,0,1,0.405,SINGLE_BALL,0.405,4,4,0,0.0,0.0,88
951,1,0,0,1,0.405,SINGLE_BALL,0.405,4,4,0,0.0,0.0,88
952,1,0,0,1,0.405,SINGLE_BALL,0.405,4,4,0,0.0,0.0,88
953,1,0,0,1,0.405,SINGLE_BALL,0.405,4,4,0,0.0,0.0,88
954,1,0,0,1,0.405,SINGLE_BALL,0.405,4,4,0,0.0,0.0,88
955,1,0,0,1,0.405,SINGLE_BALL,0.405,4,4,0,0.0,0.0,88
956,2,0,0,2,0.703,TWO_BALL,0.703,4,4,0,0.0,0.0,88
957,3,0,0,3,0.662,MIXED_3+_UNCONFIRMED,0.331,4,4,3,0.0,0.79,85
958,3,0,0,3,0.662,MIXED_3+_UNCONFIRMED,0.331,4,4,3,0.0,0.79,85
959,3,0,0,3,0.662,MIXED_3+_UNCONFIRMED,0.331,4,4,3,0.0,0.79,85
960,3,0,0,3,0.662,MIXED_3+_UNCONFIRMED,0.331,4,4,3,0.0,0.79,85
961,3,0,0,3,0.662,MIXED_3+_UNCONFIRMED,0.331,4,4,3,0.0,0.79,85
962,3,0,0,3,0.662,MIXED_3+_UNCONFIRMED,0.331,4,4,3,0.0,0.79,85
963,3,0,0,3,0.662,MIXED_3+_UNCONFIRMED,0.331,4,4,3,0.0,0.79,85
964,3,0,0,3,0.662,FOUNTAIN_3+,0.662,4,4,3,0.0,3.75,74
965,2,0,0,2,0.79,TWO_BALL,0.79,4,4,0,0.0,0.0,74
966,1,0,0,1,1.0,SINGLE_BALL,1.0,4,4,0,0.0,0.0,74
967,1,0,0,1,1.0,SINGLE_BALL,1.0,4,4,0,0.0,0.0,74
968,2,0,0,2,0.662,TWO_BALL,0.662,4,4,0,0.0,0.0,74
969,2,0,0,2,0.662,TWO_BALL,0.662,4,4,0,0.0,0.0,74
970,3,0,0,3,0.576,FOUNTAIN_3+,0.576,4,4,3,0.0,3.75,22
971,2,0,0,2,0.364,TWO_BALL,0.364,4,4,0,0.0,0.0,22
