frame,n_in_air,n_in_hand_left,n_in_hand_right,n_total,avg_quality,pattern,confidence,n_window_events,n_recent_events,same_hand_run,alternation_score,catch_rate_hz,time_span_K
606,5,0,0,5,0.651,MIXED_3+,0.651,4,4,2,0.333,4.62,24
607,5,0,0,5,0.651,MIXED_3+,0.651,4,4,2,0.333,4.62,24
608,5,0,0,5,0.651,MIXED_3+,0.651,4,4,2,0.333,4.62,24
609,5,0,0,5,0.651,MIXED_3+,0.651,4,4,2,0.333,4.62,24
610,5,0,0,5,0.651,MIXED_3+,0.651,4,4,2,0.333,4.62,24
611,5,0,0,5,0.651,MIXED_3+,0.651,4,4,2,0.333,4.62,24
612,5,0,0,5,0.651,MIXED_3+,0.651,4,4,2,0.333,4.62,24
613,5,0,0,5,0.651,MIXED_3+,0.651,4,3,2,0.333,4.62,24
614,5,0,0,5,0.651,MIXED_3+,0.651,4,4,2,0.333,4.62,24
615,5,0,0,5,0.651,MIXED_3+,0.651,4,4,2,0.333,4.62,24
616,5,0,0,5,0.651,MIXED_3+,0.651,4,4,2,0.333,4.62,24
617,5,0,0,5,0.651,MIXED_3+,0.651,4,4,2,0.333,4.62,24
618,5,0,0,5,0.651,MIXED_3+,0.651,4,4,2,0.333,4.62,24
619,5,0,0,5,0.651,MIXED_3+,0.651,4,4,2,0.333,4.62,24
620,5,0,0,5,0.651,MIXED_3+,0.651,4,4,2,0.333,4.62,24
621,5,0,0,5,0.651,MIXED_3+,0.651,4,4,2,0.333,4.62,24
622,5,0,0,5,0.651,MIXED_3+,0.651,4,3,2,0.333,4.62,24
623,5,0,0,5,0.651,MIXED_3+,0.651,4,3,2,0.333,4.62,24
624,5,0,0,5,0.651,MIXED_3+,0.651,4,3,2,0.333,4.62,24
625,5,0,0,5,0.651,MIXED_3+,0.651,4,3,2,0.333,4.62,24
626,5,0,0,5,0.651,MIXED_3+,0.651,4,3,2,0.333,4.62,24
627,5,0,0,5,0.651,MIXED_3+,0.651,4,3,2,0.333,4.62,24
628,5,0,0,5,0.651,MIXED_3+,0.651,4,3,2,0.333,4.62,24
629,5,0,0,5,0.651,MIXED_3+,0.651,4,3,2,0.333,4.62,24
630,5,0,0,5,0.651,MIXED_3+,0.651,4,3,2,0.333,4.62,24
631,5,0,0,5,0.651,MIXED_3+,0.651,4,3,2,0.333,4.62,24
632,5,0,0,5,0.651,MIXED_3+,0.651,4,3,2,0.333,4.62,24
633,5,0,0,5,0.651,MIXED_3+,0.651,4,3,2,0.333,4.62,24
634,5,0,0,5,0.651,MIXED_3+,0.651,4,3,2,0.333,4.62,24
635,5,0,0,5,0.651,MIXED_3+,0.651,4,3,2,0.333,4.62,24
636,5,0,0,5,0.651,MIXED_3+,0.651,4,3,2,0.333,4.62,24
637,5,0,0,5,0.651,MIXED_3+,0.651,4,2,2,0.333,4.62,24
638,5,0,0,5,0.651,MIXED_3+,0.651,4,2,2,0.333,4.62,24
639,5,0,0,5,0.651,MIXED_3+,0.651,4,2,2,0.333,4.62,24
640,5,0,0,5,0.651,MIXED_3+,0.651,4,3,2,0.333,4.62,24
641,5,0,0,5,0.651,MIXED_3+,0.651,4,3,2,0.333,4.62,24
642,5,0,0,5,0.651,MIXED_3+,0.651,4,3,2,0.333,4.62,24
643,5,0,0,5,0.651,MIXED_3+,0.651,4,3,2,0.333,4.62,24
644,5,0,0,5,0.651,CASCADE_3+,0.651,4,3,1,0.667,1.22,53
645,4,0,0,4,0.661,CASCADE_3+,0.661,4,3,1,0.667,1.22,53
646,4,0,0,4,0.661,CASCADE_3+,0.661,4,3,1,0.667,1.22,53
647,4,0,0,4,0.661,CASCADE_3+,0.661,4,3,1,0.667,1.22,53
648,4,0,0,4,0.661,CASCADE_3+,0.661,4,4,1,0.667,1.22,53
649,4,0,0,4,0.661,CASCADE_3+,0.661,4,4,1,0.667,1.22,53
650,4,0,0,4,0.661,CASCADE_3+,0.661,4,4,1,0.667,1.22,53
651,4,0,0,4,0.661,CASCADE_3+,0.661,4,4,1,0.667,1.22,53
652,4,0,0,4,0.661,CASCADE_3+,0.661,4,4,1,0.667,1.22,53
653,4,0,0,4,0.661,CASCADE_3+,0.661,4,4,1,0.667,1.22,53
654,3,0,0,3,0.676,CASCADE_3+,0.676,4,4,1,0.667,1.22,53
655,3,0,0,3,0.676,CASCADE_3+,0.676,4,4,1,0.667,1.22,53
656,4,0,0,4,0.66,MIXED_3+,0.66,4,4,2,0.333,1.22,61
657,4,0,0,4,0.66,MIXED_3+,0.66,4,4,2,0.333,1.22,61
658,4,0,0,4,0.66,MIXED_3+,0.66,4,4,2,0.333,1.22,61
659,4,0,0,4,0.66,MIXED_3+,0.66,4,4,2,0.333,1.22,61
660,4,0,0,4,0.66,MIXED_3+,0.66,4,4,2,0.333,1.22,61
661,4,0,0,4,0.66,MIXED_3+,0.66,4,4,2,0.333,1.22,61
662,4,0,0,4,0.66,MIXED_3+,0.66,4,4,2,0.333,1.22,61
663,4,0,0,4,0.66,MIXED_3+,0.66,4,5,2,0.333,1.22,61
664,4,0,0,4,0.66,MIXED_3+,0.66,4,5,2,0.333,1.22,61
665,4,0,0,4,0.66,MIXED_3+,0.66,4,5,2,0.333,1.22,61
666,4,0,0,4,0.66,MIXED_3+,0.66,4,5,2,0.333,1.22,61
667,4,0,0,4,0.66,MIXED_3+,0.66,4,5,2,0.333,1.22,61
668,4,0,0,4,0.66,MIXED_3+,0.66,4,5,2,0.333,1.22,61
669,4,0,0,4,0.66,MIXED_3+,0.66,4,5,2,0.333,1.22,61
670,5,0,0,5,0.652,CASCADE_3+,0.652,4,5,1,0.667,2.31,64
671,4,0,0,4,0.66,CASCADE_3+,0.66,4,6,1,0.667,2.31,64
672,4,0,0,4,0.66,CASCADE_3+,0.66,4,6,1,0.667,2.31,64
673,4,0,0,4,0.66,CASCADE_3+,0.66,4,6,1,0.667,2.31,64
674,4,0,0,4,0.66,CASCADE_3+,0.66,4,6,1,0.667,2.31,64
675,4,0,0,4,0.66,CASCADE_3+,0.66,4,5,1,0.667,2.31,64
676,4,0,0,4,0.66,CASCADE_3+,0.66,4,5,1,0.667,2.31,64
677,4,0,0,4,0.66,CASCADE_3+,0.66,4,5,1,0.667,2.31,64
678,5,0,0,5,0.652,MIXED_3+,0.652,4,5,2,0.333,2.31,34
679,5,0,0,5,0.652,MIXED_3+,0.652,4,6,2,0.333,2.31,34
680,5,0,0,5,0.652,MIXED_3+,0.652,4,6,2,0.333,2.31,34
681,5,0,0,5,0.652,MIXED_3+,0.652,4,6,2,0.333,2.31,34
682,5,0,0,5,0.652,MIXED_3+,0.652,4,6,2,0.333,2.31,34
683,5,0,0,5,0.652,MIXED_3+,0.652,4,6,2,0.333,2.31,34
684,5,0,0,5,0.652,MIXED_3+,0.652,4,6,2,0.333,2.31,34
685,5,0,0,5,0.652,MIXED_3+,0.652,4,7,2,0.333,2.31,34
686,5,0,0,5,0.652,MIXED_3+,0.652,4,7,2,0.333,2.31,34
687,5,0,0,5,0.652,MIXED_3+,0.652,4,7,2,0.333,2.31,34
688,5,0,0,5,0.652,MIXED_3+,0.652,4,7,2,0.333,2.31,34
689,5,0,0,5,0.652,MIXED_3+,0.652,4,7,2,0.333,2.31,34
690,5,0,0,5,0.652,MIXED_3+,0.652,4,7,2,0.333,2.31,34
691,5,0,0,5,0.652,MIXED_3+,0.652,4,7,2,0.333,2.31,34
692,5,0,0,5,0.652,MIXED_3+,0.652,4,7,2,0.333,2.31,34
693,5,0,0,5,0.652,CASCADE_3+,0.652,4,7,1,0.667,2.61,37
694,4,0,0,4,0.647,CASCADE_3+,0.647,4,7,1,0.667,2.61,37
695,4,0,0,4,0.647,CASCADE_3+,0.647,4,7,1,0.667,2.61,37
696,4,0,0,4,0.647,CASCADE_3+,0.647,4,7,1,0.667,2.61,37
697,4,0,0,4,0.647,CASCADE_3+,0.647,4,7,1,0.667,2.61,37
698,4,0,0,4,0.647,CASCADE_3+,0.647,4,7,1,0.667,2.61,37
699,4,0,0,4,0.647,CASCADE_3+,0.647,4,7,1,0.667,2.61,37
700,4,0,0,4,0.647,CASCADE_3+,0.647,4,7,1,0.667,2.61,37
701,5,0,0,5,0.652,MIXED_3+,0.652,4,7,2,0.333,2.61,31
702,5,0,0,5,0.652,MIXED_3+,0.652,4,7,2,0.333,2.61,31
703,5,0,0,5,0.652,MIXED_3+,0.652,4,7,2,0.333,2.61,31
704,5,0,0,5,0.652,MIXED_3+,0.652,4,7,2,0.333,2.61,31
705,5,0,0,5,0.652,MIXED_3+,0.652,4,7,2,0.333,2.61,31
706,5,0,0,5,0.652,MIXED_3+,0.652,4,7,2,0.333,2.61,31
707,5,0,0,5,0.652,MIXED_3+,0.652,4,7,2,0.333,2.61,31
708,5,0,0,5,0.652,MIXED_3+,0.652,4,8,2,0.333,2.61,31
709,5,0,0,5,0.652,CASCADE_3+,0.652,4,7,1,0.667,3.75,31
710,4,0,0,4,0.645,CASCADE_3+,0.645,4,7,1,0.667,3.75,31
711,4,0,0,4,0.645,CASCADE_3+,0.645,4,7,1,0.667,3.75,31
712,4,0,0,4,0.645,CASCADE_3+,0.645,4,7,1,0.667,3.75,31
713,4,0,0,4,0.645,CASCADE_3+,0.645,4,8,1,0.667,3.75,31
714,4,0,0,4,0.645,CASCADE_3+,0.645,4,8,1,0.667,3.75,31
715,5,0,0,5,0.652,MIXED_3+,0.652,4,8,2,0.333,3.75,22
716,5,0,0,5,0.652,MIXED_3+,0.652,4,8,2,0.333,3.75,22
717,5,0,0,5,0.652,CASCADE_3+,0.652,4,8,1,0.667,7.5,16
718,4,0,0,4,0.661,CASCADE_3+,0.661,4,8,1,0.667,7.5,16
719,4,0,0,4,0.661,CASCADE_3+,0.661,4,9,1,0.667,7.5,16
720,4,0,0,4,0.661,CASCADE_3+,0.661,4,9,1,0.667,7.5,16
721,4,0,0,4,0.661,CASCADE_3+,0.661,4,9,1,0.667,7.5,16
722,4,0,0,4,0.661,CASCADE_3+,0.661,4,9,1,0.667,7.5,16
723,4,0,0,4,0.661,CASCADE_3+,0.661,4,9,1,0.667,7.5,16
724,4,0,0,4,0.661,CASCADE_3+,0.661,4,8,1,0.667,7.5,16
725,4,0,0,4,0.661,CASCADE_3+,0.661,4,9,1,0.667,7.5,16
726,4,0,0,4,0.661,CASCADE_3+,0.661,4,9,1,0.667,7.5,16
727,4,0,0,4,0.661,CASCADE_3+,0.661,4,9,1,0.667,7.5,16
728,4,0,0,4,0.661,CASCADE_3+,0.661,4,9,1,0.667,7.5,16
729,4,0,0,4,0.661,CASCADE_3+,0.661,4,9,1,0.667,7.5,16
730,4,0,0,4,0.661,CASCADE_3+,0.661,4,9,1,0.667,7.5,16
731,5,0,0,5,0.652,MIXED_3+,0.652,4,10,2,0.333,7.5,22
732,5,0,0,5,0.652,MIXED_3+,0.652,4,9,2,0.333,7.5,22
733,5,0,0,5,0.652,MIXED_3+,0.652,4,9,2,0.333,7.5,22
734,5,0,0,5,0.652,MIXED_3+,0.652,4,9,2,0.333,7.5,22
735,5,0,0,5,0.652,MIXED_3+,0.652,4,9,2,0.333,7.5,22
736,5,0,0,5,0.652,MIXED_3+,0.652,4,9,2,0.333,7.5,22
737,5,0,0,5,0.652,MIXED_3+,0.652,4,9,2,0.333,7.5,22
738,5,0,0,5,0.652,CASCADE_3+,0.652,4,9,1,0.667,2.86,23
739,4,0,0,4,0.66,CASCADE_3+,0.66,4,10,1,0.667,2.86,23
740,4,0,0,4,0.66,CASCADE_3+,0.66,4,9,1,0.667,2.86,23
741,4,0,0,4,0.66,CASCADE_3+,0.66,4,9,1,0.667,2.86,23
742,4,0,0,4,0.66,CASCADE_3+,0.66,4,9,1,0.667,2.86,23
743,5,0,0,5,0.652,MIXED_3+,0.652,4,9,2,0.333,2.86,26
744,5,0,0,5,0.652,MIXED_3+,0.652,4,9,2,0.333,2.86,26
745,5,0,0,5,0.652,MIXED_3+,0.652,4,9,2,0.333,2.86,26
746,5,0,0,5,0.652,MIXED_3+,0.652,4,8,2,0.333,2.86,26
747,5,0,0,5,0.652,MIXED_3+,0.652,4,8,2,0.333,2.86,26
748,5,0,0,5,0.652,MIXED_3+,0.652,4,7,2,0.333,2.86,26
749,5,0,0,5,0.652,CASCADE_3+,0.652,4,7,1,0.667,5.45,18
750,4,0,0,4,0.646,CASCADE_3+,0.646,4,7,1,0.667,5.45,18
751,4,0,0,4,0.646,CASCADE_3+,0.646,4,7,1,0.667,5.45,18
752,4,0,0,4,0.646,CASCADE_3+,0.646,4,7,1,0.667,5.45,18
753,4,0,0,4,0.646,CASCADE_3+,0.646,4,7,1,0.667,5.45,18
754,4,0,0,4,0.646,CASCADE_3+,0.646,4,7,1,0.667,5.45,18
755,5,0,0,5,0.652,MIXED_3+,0.652,4,7,2,0.333,5.45,17
756,5,0,0,5,0.652,MIXED_3+,0.652,4,7,2,0.333,5.45,17
757,5,0,0,5,0.652,MIXED_3+,0.652,4,7,2,0.333,5.45,17
758,5,0,0,5,0.652,MIXED_3+,0.652,4,7,2,0.333,5.45,17
759,5,0,0,5,0.652,MIXED_3+,0.652,4,8,2,0.333,5.45,17
760,5,0,0,5,0.652,MIXED_3+,0.652,4,8,2,0.333,5.45,17
761,5,0,0,5,0.652,CASCADE_3+,0.652,4,8,1,0.667,5.0,18
762,4,0,0,4,0.647,CASCADE_3+,0.647,4,7,1,0.667,5.0,18
763,4,0,0,4,0.647,CASCADE_3+,0.647,4,7,1,0.667,5.0,18
764,4,0,0,4,0.647,CASCADE_3+,0.647,4,7,1,0.667,5.0,18
765,4,0,0,4,0.647,CASCADE_3+,0.647,4,7,1,0.667,5.0,18
766,4,0,0,4,0.647,CASCADE_3+,0.647,4,7,1,0.667,5.0,18
767,4,0,0,4,0.647,CASCADE_3+,0.647,4,7,1,0.667,5.0,18
768,4,0,0,4,0.647,CASCADE_3+,0.647,4,7,1,0.667,5.0,18
769,5,0,0,5,0.652,MIXED_3+,0.652,4,6,2,0.333,5.0,20
770,5,0,0,5,0.652,MIXED_3+,0.652,4,7,2,0.333,5.0,20
771,5,0,0,5,0.652,MIXED_3+,0.652,4,7,2,0.333,5.0,20
772,5,0,0,5,0.652,MIXED_3+,0.652,4,7,2,0.333,5.0,20
773,5,0,0,5,0.652,MIXED_3+,0.652,4,7,2,0.333,5.0,20
774,5,0,0,5,0.652,MIXED_3+,0.652,4,6,2,0.333,5.0,20
775,5,0,0,5,0.652,MIXED_3+,0.652,4,6,2,0.333,5.0,20
776,5,0,0,5,0.652,MIXED_3+,0.652,4,6,2,0.333,5.0,20
777,5,0,0,5,0.652,MIXED_3+,0.652,4,6,2,0.333,5.0,20
778,5,0,0,5,0.652,MIXED_3+,0.652,4,6,2,0.333,5.0,20
779,5,0,0,5,0.652,MIXED_3+,0.652,4,6,2,0.333,5.0,20
780,5,0,0,5,0.652,MIXED_3+,0.652,4,5,2,0.333,5.0,20
781,5,0,0,5,0.652,MIXED_3+,0.652,4,5,2,0.333,5.0,20
782,5,0,0,5,0.652,MIXED_3+,0.652,4,5,2,0.333,5.0,20
783,5,0,0,5,0.652,MIXED_3+,0.652,4,5,2,0.333,5.0,20
784,5,0,0,5,0.652,MIXED_3+,0.652,4,5,2,0.333,5.0,20
785,5,0,0,5,0.652,MIXED_3+,0.652,4,5,2,0.333,5.0,20
786,5,0,0,5,0.652,MIXED_3+,0.652,4,4,2,0.333,5.0,20
787,5,0,0,5,0.652,MIXED_3+,0.652,4,4,2,0.333,5.0,20
788,5,0,0,5,0.652,MIXED_3+,0.652,4,5,2,0.333,5.0,20
789,5,0,0,5,0.652,MIXED_3+,0.652,4,5,2,0.333,2.14,34
790,4,0,0,4,0.661,MIXED_3+,0.661,4,5,2,0.333,2.14,34
791,4,0,0,4,0.661,MIXED_3+,0.661,4,5,2,0.333,2.14,34
792,4,0,0,4,0.661,MIXED_3+,0.661,4,4,2,0.333,2.14,34
793,4,0,0,4,0.661,MIXED_3+,0.661,4,4,2,0.333,2.14,34
794,4,0,0,4,0.661,MIXED_3+,0.661,4,4,2,0.333,2.14,34
795,4,0,0,4,0.661,MIXED_3+,0.661,4,5,2,0.333,2.14,34
796,4,0,0,4,0.661,MIXED_3+,0.661,4,5,2,0.333,2.14,34
797,4,0,0,4,0.661,MIXED_3+,0.661,4,5,2,0.333,2.14,34
798,4,0,0,4,0.661,MIXED_3+,0.661,4,5,2,0.333,2.14,34
799,4,0,0,4,0.661,MIXED_3+,0.661,4,5,2,0.333,2.14,34
800,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,4,3,0.0,2.14,39
801,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,4,3,0.0,2.14,39
802,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,4,3,0.0,2.14,39
803,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,4,3,0.0,2.14,39
804,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,4,3,0.0,2.14,39
805,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,4,3,0.0,2.14,39
806,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,4,3,0.0,2.14,39
807,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,4,3,0.0,2.14,39
808,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,4,3,0.0,2.14,39
809,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,4,3,0.0,2.14,39
810,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,4,3,0.0,2.14,39
811,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,4,3,0.0,2.14,39
812,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,4,3,0.0,2.14,39
813,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,4,3,0.0,2.14,39
814,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,4,3,0.0,2.14,39
815,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,5,3,0.0,2.14,39
816,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,5,3,0.0,2.14,39
817,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,5,3,0.0,2.14,39
818,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,5,3,0.0,2.07,49
819,4,0,0,4,0.646,FOUNTAIN_3+,0.646,4,5,3,0.0,2.07,49
820,4,0,0,4,0.646,FOUNTAIN_3+,0.646,4,4,3,0.0,2.07,49
821,4,0,0,4,0.646,FOUNTAIN_3+,0.646,4,4,3,0.0,2.07,49
822,4,0,0,4,0.646,FOUNTAIN_3+,0.646,4,4,3,0.0,2.07,49
823,4,0,0,4,0.646,FOUNTAIN_3+,0.646,4,4,3,0.0,2.07,49
824,4,0,0,4,0.646,FOUNTAIN_3+,0.646,4,5,3,0.0,2.07,49
825,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,5,3,0.0,2.07,36
826,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,5,3,0.0,2.07,36
827,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,5,3,0.0,2.07,36
828,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,5,3,0.0,2.07,36
829,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,5,3,0.0,2.07,36
830,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,5,3,0.0,2.07,36
831,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,4,3,0.0,2.07,36
832,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,5,3,0.0,2.07,36
833,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,5,3,0.0,2.07,36
834,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,5,3,0.0,2.07,36
835,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,5,3,0.0,2.07,36
836,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,5,3,0.0,2.07,36
837,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,5,3,0.0,2.07,36
838,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,5,3,0.0,2.07,36
839,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,6,3,0.0,2.07,36
840,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,6,3,0.0,2.07,36
841,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,6,3,0.0,2.07,36
842,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,6,3,0.0,2.07,36
843,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,6,3,0.0,2.07,36
844,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,6,3,0.0,2.07,36
845,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,6,3,0.0,2.22,45
846,4,0,0,4,0.645,FOUNTAIN_3+,0.645,4,6,3,0.0,2.22,45
847,4,0,0,4,0.645,FOUNTAIN_3+,0.645,4,6,3,0.0,2.22,45
848,4,0,0,4,0.645,FOUNTAIN_3+,0.645,4,6,3,0.0,2.22,45
849,4,0,0,4,0.645,FOUNTAIN_3+,0.645,4,5,3,0.0,2.22,45
850,4,0,0,4,0.645,FOUNTAIN_3+,0.645,4,5,3,0.0,2.22,45
851,4,0,0,4,0.645,FOUNTAIN_3+,0.645,4,5,3,0.0,2.22,45
852,4,0,0,4,0.645,FOUNTAIN_3+,0.645,4,5,3,0.0,2.22,45
853,4,0,0,4,0.645,FOUNTAIN_3+,0.645,4,5,3,0.0,2.22,45
854,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,5,3,0.0,2.22,36
855,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,5,3,0.0,2.22,36
856,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,4,3,0.0,2.22,36
857,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,4,3,0.0,2.22,36
858,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,4,3,0.0,2.22,36
859,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,4,3,0.0,2.22,36
860,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,4,3,0.0,2.22,36
861,5,0,0,5,0.652,FOUNTAIN_3+,0.652,4,4,3,0.0,2.22,36
862,5,0,0,5,0.652,MIXED_3+,0.652,4,4,2,0.333,3.53,37
863,4,0,0,4,0.661,MIXED_3+,0.661,4,4,2,0.333,3.53,37
864,4,0,0,4,0.661,MIXED_3+,0.661,4,4,2,0.333,3.53,37
865,4,0,0,4,0.661,MIXED_3+,0.661,4,4,2,0.333,3.53,37
866,4,0,0,4,0.661,MIXED_3+,0.661,4,4,2,0.333,3.53,37
867,4,0,0,4,0.661,MIXED_3+,0.661,4,4,2,0.333,3.53,37
868,4,0,0,4,0.661,MIXED_3+,0.661,4,4,2,0.333,3.53,37
869,5,0,0,5,0.652,MIXED_3+,0.652,4,4,2,0.333,3.53,24
870,5,0,0,5,0.652,MIXED_3+,0.652,4,4,2,0.333,3.53,24
871,5,0,0,5,0.652,MIXED_3+,0.652,4,4,2,0.333,3.53,24
872,5,0,0,5,0.652,MIXED_3+,0.652,4,4,2,0.333,3.53,24
873,5,0,0,5,0.652,MIXED_3+,0.652,4,4,2,0.333,3.53,24
874,5,0,0,5,0.652,MIXED_3+,0.652,4,4,2,0.333,3.53,24
875,5,0,0,5,0.652,MIXED_3+,0.652,4,4,2,0.333,3.53,24
876,5,0,0,5,0.652,MIXED_3+,0.652,4,3,2,0.333,3.53,24
877,5,0,0,5,0.652,MIXED_3+,0.652,4,3,2,0.333,3.53,24
878,6,0,0,6,0.665,MIXED_3+,0.665,4,3,2,0.333,3.53,24
879,5,0,0,5,0.675,MIXED_3+,0.675,4,3,2,0.333,3.53,24
880,5,0,0,5,0.675,MIXED_3+,0.675,4,3,2,0.333,3.53,24
881,5,0,0,5,0.675,MIXED_3+,0.675,4,3,2,0.333,3.53,24
882,5,0,0,5,0.675,MIXED_3+,0.675,4,3,2,0.333,3.53,24
883,5,0,0,5,0.695,MIXED_3+,0.695,4,3,2,0.333,3.53,24
884,5,0,0,5,0.695,MIXED_3+,0.695,4,3,2,0.333,3.53,24
885,5,0,0,5,0.695,MIXED_3+,0.695,4,2,2,0.333,3.53,24
886,5,0,0,5,0.695,MIXED_3+,0.695,4,2,2,0.333,3.53,24
887,5,0,0,5,0.695,MIXED_3+,0.695,4,2,2,0.333,3.53,24
888,5,0,0,5,0.695,MIXED_3+,0.695,4,2,2,0.333,3.53,24
889,5,0,0,5,0.695,MIXED_3+,0.695,4,2,2,0.333,3.53,24
890,5,0,0,5,0.695,MIXED_3+,0.695,4,2,2,0.333,3.53,24
891,5,0,0,5,0.695,MIXED_3+,0.695,4,2,2,0.333,3.53,24
892,5,0,0,5,0.695,MIXED_3+,0.695,4,2,2,0.333,3.53,24
893,5,0,0,5,0.695,MIXED_3+,0.695,4,1,2,0.333,3.53,24
894,5,0,0,5,0.695,MIXED_3+,0.695,4,1,2,0.333,3.53,24
895,5,0,0,5,0.695,MIXED_3+,0.695,4,1,2,0.333,3.53,24
896,5,0,0,5,0.695,MIXED_3+,0.695,4,1,2,0.333,3.53,24
897,5,0,0,5,0.695,MIXED_3+,0.695,4,1,2,0.333,3.53,24
898,5,0,0,5,0.695,MIXED_3+,0.695,4,1,2,0.333,3.53,24
899,5,0,0,5,0.695,MIXED_3+,0.695,4,1,2,0.333,3.53,24
