video,stem,source_tracklet,candidate_tracklet,gap_frames,original_rank,label,gfix3,gfix4,gfix6,gfix8,gfix10,gfix12,bal3,bal4,bal6,bal8,bal10,bal12
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,9,13,5,1,correct,,171.05984604878842,171.0586446146482,168.70394567480682,168.17805151930747,168.3730232005314,171.03638000445494,171.05982888597302,171.06357068898407,178.3333709447292,173.51242005435196,169.9351270503363
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,10,11,5,1,wrong,,271.20727813563826,266.1835224304357,270.42586299966314,273.408298194188,277.77270051338616,271.2092174613505,271.22070972560823,276.4799415648188,256.6093085101048,256.65682925310506,253.82969440150404
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,11,14,3,1,correct,,119.14394360506371,119.14509886505253,116.9295077943504,117.14784676056564,118.75261722500518,119.14393454976972,119.14393454977402,119.14227790672471,122.60576699211852,118.55918720317928,114.13627971543076
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,13,16,8,1,correct,,164.53162531579093,157.6118803592897,163.2415146159335,165.8429534207367,167.93219738657453,164.58000664855766,164.53159140841686,176.14065486291932,139.54347886545753,146.51498460562007,150.12188932518208
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,14,17,1,1,correct,,83.76418472483576,79.47989443853807,76.65240273185314,83.95601636125976,91.20470187723664,83.76027443858926,83.76418130692974,93.54891775150625,84.90707406125938,68.38627981463476,64.33240338761195
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,15,25,5,1,correct,,92.363985049479,92.36383196259504,89.49477850236924,89.30287403506308,92.8932646071615,92.33978891030979,92.35136104608192,92.36267680760578,96.79939628801107,92.56548805022655,82.32093395202978
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,16,21,8,1,correct,,194.41329531446462,194.41585913793335,188.75904960335606,188.11977633613128,193.04222814821202,194.41309725027037,194.41326176547418,194.40671602541465,215.7376961126512,199.48316006847543,175.95207454191038
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,17,24,5,1,correct,,78.40187894683508,70.87814753883137,77.23289625580293,82.56725217825685,87.79678312157073,78.37921400473441,78.40186239018912,86.4720554225306,56.67314291590764,54.58404750906206,56.260825087049646
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,18,30,1,1,correct,,96.26523743051477,90.50332239291154,92.7173929861678,95.95853494426926,101.22384450232286,96.26915219840507,96.26523399571703,109.18982748752599,91.96457901531627,87.19643731138581,83.18778870979271
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,19,22,6,1,correct,,166.81402475626317,166.81409090425063,162.9471951436389,162.80646805070737,165.01646914685446,166.81410855933703,166.81400279176214,166.81406388689612,177.8227811658645,168.79609412072674,159.1678341630238
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,20,21,8,1,correct,,139.18635701726637,143.70488158024182,143.15059047463401,143.15059047463401,143.15059047463401,139.18337780463557,139.15910795385153,133.53338079566757,152.834883313663,152.834883313663,152.834883313663
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,21,29,2,1,correct,,113.5876447698584,113.58743407835205,109.78719969555505,109.96996982840687,113.42675141248351,113.59490467886195,113.58763886308378,113.58742558088456,120.5462524432687,113.37803086466144,105.01532646705994
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,22,26,6,1,correct,,161.5937187140494,161.5953516227686,158.86832964093918,158.49426496324514,159.4148607268575,161.5628247218717,161.5936965442132,161.58752908824033,170.32466420894883,164.03664201189065,157.51782989482405
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,23,24,9,1,correct,,36.880212324376956,36.880212324376956,36.880212324376956,36.880212324376956,36.880212324376956,36.823406863025745,36.88025095156281,36.88025095156281,36.88025095156281,36.88025095156281,36.88025095156281
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,25,33,0,1,correct,,100.10708965473327,100.10685189012007,97.95975265826264,98.90214737393528,100.92553911392203,100.10759067345717,100.10833793602134,100.10768220385376,102.14224290504168,98.75901598477573,96.29952823844073
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,26,31,8,1,correct,,210.33457587599815,210.33299869595768,202.60218547661103,205.74914981379195,211.05544903538106,210.38591581187654,210.36167252644674,210.34445547071593,244.69697358352553,202.98429984690227,183.01533425078014
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,27,28,4,1,correct,,68.50656436009649,68.50656436009649,68.50656436009649,68.50656436009649,68.50656436009649,68.52341399842854,68.50655173200815,68.50655173200815,68.50655173200815,68.50655173200815,68.50655173200815
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,28,32,0,1,correct,,67.08341210229939,63.22714293925596,60.213560433545474,67.84134042240281,75.97615436476163,67.08491779909266,67.08341056103296,73.03307093125682,67.42683557850233,54.31888593707022,50.59073574050756
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,29,34,2,1,correct,,81.70823012965135,81.70822311925424,78.5389147277845,79.23145020448293,81.29714883907714,81.70820775649263,81.70822420105405,81.70821459039577,87.7926498265338,80.93671526654174,75.76466641716245
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,30,37,3,1,correct,,105.33513842551645,105.33427248680303,102.68583560160388,101.87017402417733,103.34729836624898,105.32358661287728,105.33512948912275,105.3370321643608,109.9843044558888,106.91685268403677,101.66588645566237
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,31,35,5,1,correct,,162.258093633132,162.25825002199892,156.40908107127623,158.00517095108702,161.1840342985058,162.2602459169422,162.2716868951967,162.25822858610456,178.0943574650948,160.15891266003712,151.25471501253188
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,33,36,4,1,correct,,88.96044958738791,94.83453950464339,100.8138314174595,103.73206247121672,105.765584839488,98.1519499081808,138.5077417975285,80.00877008306094,77.69384195188766,85.58430900606291,91.21113314851004
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,35,38,2,1,correct,,113.14607060599042,108.97962830955096,108.82628064129484,112.72576304080094,116.56250937628043,113.13882472038958,113.14606468300256,125.64357789098638,114.80965262887635,103.03413117568809,100.49096391688116
