video,stem,source_tracklet,candidate_tracklet,gap_frames,original_rank,label,cv2,cvls3,cvls4,cvls6,cvls8,cvls10,cvls12,bal3,bal4,bal6,bal8,bal10,bal12,kalman
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,3,6,6,1,correct,104.975591,104.97559096285207,104.97770423804306,104.97737608920691,101.34331097345537,101.30612935337001,105.62044307207617,104.97559096285008,104.96139546996858,104.97737608921099,113.67722035335537,105.27784718285426,92.24283741924745,108.07570349201562
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,4,18,3,1,correct,82.626253,82.62413226994337,82.62458901132268,82.62545122749438,80.67883436026356,79.65172374927978,80.79620227671545,82.63604020643866,82.62458901132581,82.62270145838181,86.02924155740955,84.66811029572588,80.38496450114835,86.75365135870459
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,9,13,5,1,correct,171.057223,171.06052387207524,171.05982888597813,171.0586229791072,168.70391914704263,168.17801967983613,168.3729856374973,171.03638000445494,171.05982888597302,171.06357068898407,178.3333709447292,173.51242005435196,169.9351270503363,177.8646012500599
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,10,11,5,1,wrong,271.209217,271.20921746135417,271.20726133346784,266.1835012373029,270.42583703037815,273.40826705093974,277.7726637765698,271.2092174613505,271.22070972560823,276.4799415648188,256.6093085101048,256.65682925310506,253.82969440150404,257.29651990276744
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,11,14,3,1,correct,119.143935,119.14393454977052,119.14393454977073,119.14508658316122,116.92949186622276,117.1478267709223,118.75259275938687,119.14393454976972,119.14393454977402,119.14227790672471,122.60576699211852,118.55918720317928,114.13627971543076,120.70022512861459
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,13,16,8,1,correct,164.53561,164.53054163251537,164.5315914083983,157.6118400143754,163.24146761467586,165.84289934256958,167.93213584247835,164.58000664855766,164.53159140841686,176.14065486291932,139.54347886545753,146.51498460562007,150.12188932518208,153.80491428542118
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,14,17,1,1,correct,83.763378,83.76441940379935,83.76418130692895,79.47988905889211,76.65239497739223,83.95600579569592,91.20468808716683,83.76027443858926,83.76418130692974,93.54891775150625,84.90707406125938,68.38627981463476,64.33240338761195,75.8702957235844
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,15,25,5,1,correct,92.359045,92.36194878499049,92.3639692967447,92.36381210468399,89.49475410985715,89.3028448091138,92.89323015999041,92.33978891030979,92.35136104608192,92.36267680760578,96.79939628801107,92.56548805022655,82.32093395202978,94.31191487503034
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,16,21,8,1,correct,194.413892,194.4130972502735,194.41326176547227,194.415819330612,188.7590030133868,188.11972263573665,193.04216707341897,194.41309725027037,194.41326176547418,194.40671602541465,215.7376961126512,199.48316006847543,175.95207454191038,207.24904980182342
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,17,24,5,1,correct,78.399453,78.40250490488842,78.40186239018803,70.87812667841324,77.23287067018556,82.56722141482226,87.7967468392041,78.37921400473441,78.40186239018912,86.4720554225306,56.67314291590764,54.58404750906206,56.260825087049646,56.90842908580735
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,18,30,1,1,correct,96.266153,96.26498675026045,96.26523399571646,90.50331697991464,92.71738517927464,95.95852432564648,101.2238306575585,96.26915219840507,96.26523399571703,109.18982748752599,91.96457901531627,87.19643731138581,83.18778870979271,90.43101603192562
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,19,22,6,1,correct,166.813603,166.81410855933152,166.81400279176248,166.81406388689342,162.94716260570482,162.80642961933614,165.0164244648761,166.81410855933703,166.81400279176214,166.81406388689612,177.8227811658645,168.79609412072674,159.1678341630238,174.93374157646744
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,20,21,8,1,correct,139.183614,139.1833778046469,139.1863230152306,143.70484119088383,143.15054335885577,143.15054335885577,143.15054335885577,139.18337780463557,139.15910795385153,133.53338079566757,152.834883313663,152.834883313663,152.834883313663,121.30089524876018
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,21,29,2,1,correct,113.588933,113.58727391354702,113.58763886308219,113.58742558088518,109.78718819593112,109.96995491342417,113.42673267406127,113.59490467886195,113.58763886308378,113.58742558088456,120.5462524432687,113.37803086466144,105.01532646705994,114.6501725941939
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,22,26,6,1,correct,161.590726,161.59448182066393,161.5936965442032,161.59532435281557,158.86829684620028,158.4942262324421,159.41481564672026,161.5628247218717,161.5936965442132,161.58752908824033,170.32466420894883,164.03664201189065,157.51782989482405,169.97877013801087
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,23,24,9,1,correct,36.875325,36.880202530550264,36.880250951558835,36.880250951558835,36.880250951558835,36.880250951558835,36.880250951558835,36.823406863025745,36.88025095156281,36.88025095156281,36.88025095156281,36.88025095156281,36.88025095156281,796.1962829006064
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,25,33,0,1,correct,100.10758,100.10759067345705,100.10708809320128,100.10684897526026,97.95974797443871,98.90214050435016,100.92552964165368,100.10759067345717,100.10833793602134,100.10768220385376,102.14224290504168,98.75901598477573,96.29952823844073,99.42708514861863
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,26,31,8,1,correct,210.341113,210.336466836934,210.33454197958093,210.33295847635787,202.60213854508265,205.7490957217964,211.05538735495213,210.38591581187654,210.36167252644674,210.34445547071593,244.69697358352553,202.98429984690227,183.01533425078014,216.69138377683313
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,27,28,4,1,correct,68.508623,68.50599294546761,68.50655173200607,68.50655173200607,68.50655173200607,68.50655173200607,68.50655173200607,68.52341399842854,68.50655173200815,68.50655173200815,68.50655173200815,68.50655173200815,68.50655173200815,212.07368064884946
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,28,32,0,1,correct,67.083823,67.08327296891711,67.08341056103224,63.22714007010322,60.21355583971298,67.84133363878466,75.97614497839892,67.08491779909266,67.08341056103296,73.03307093125682,67.42683557850233,54.31888593707022,50.59073574050756,59.784848233314634
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,29,34,2,1,correct,81.708283,81.70820775649035,81.7082242010561,81.70821459039588,78.53890317283512,79.23143521508975,81.29713000521785,81.70820775649263,81.70822420105405,81.70821459039577,87.7926498265338,80.93671526654174,75.76466641716245,83.0975954814256
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,30,37,3,1,correct,105.333452,105.33558988946284,105.33512948912163,105.33426036617874,102.68581983226184,101.87015422025304,103.34727418802225,105.32358661287728,105.33512948912275,105.3370321643608,109.9843044558888,106.91685268403677,101.66588645566237,109.9475422362592
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,31,35,5,1,correct,162.260696,162.2602459169456,162.25807662871517,162.25822858610601,156.40905468654174,158.0051393249269,161.18399710032247,162.2602459169422,162.2716868951967,162.25822858610456,178.0943574650948,160.15891266003712,151.25471501253188,168.49074591125265
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,33,36,4,1,correct,98.136715,98.13453346752553,88.96043684751105,94.8345230242321,100.81381084827264,103.7320373682828,105.76555482337149,98.1519499081808,138.5077417975285,80.00877008306094,77.69384195188766,85.58430900606291,91.21113314851004,83.24162900975165
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090,35,38,2,1,correct,113.144917,113.14647642424505,113.146064683002,108.979619794889,108.82626912307191,112.72574808515144,116.56249057137782,113.13882472038958,113.14606468300256,125.64357789098638,114.80965262887635,103.03413117568809,100.49096391688116,108.85781320482253
