video,frame,time_seconds,person_index,person_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,121,2.018683,0,0.893533,632.226257,428.694794,0.961262,559.697571,437.425049,0.868405
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,122,2.035367,0,0.899779,632.043396,423.060059,0.962227,557.340149,444.433441,0.911684
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,123,2.052050,0,0.905224,630.590271,413.515503,0.960654,554.403320,449.523438,0.946776
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,124,2.068733,0,0.905414,638.893982,403.436371,0.978479,555.024170,453.535889,0.974869
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,125,2.085417,0,0.899066,642.144409,400.824005,0.981597,556.048950,458.779663,0.977435
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,126,2.102100,0,0.889796,644.922852,399.338379,0.980188,557.656616,463.415070,0.975075
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,127,2.118783,0,0.893584,646.453674,398.561127,0.976663,557.642639,463.981293,0.978479
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,128,2.135467,0,0.895762,649.199219,400.650360,0.976721,560.025330,465.402466,0.982355
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,129,2.152150,0,0.894782,652.874756,399.730927,0.980014,561.760681,465.345612,0.983387
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,130,2.168833,0,0.891120,653.205139,401.523804,0.982364,562.377686,460.568024,0.982833
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,131,2.185517,0,0.899728,658.778870,403.878326,0.977856,562.493958,457.193237,0.982055
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,132,2.202200,0,0.904461,655.714661,411.597931,0.982553,563.157043,452.106201,0.981102
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,133,2.218883,0,0.894271,655.641663,413.527557,0.956513,565.065186,447.706512,0.974269
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,134,2.235567,0,0.894816,657.315491,420.158447,0.954457,573.159607,436.318237,0.971543
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,135,2.252250,0,0.891571,654.645386,427.317627,0.946831,563.065674,438.360138,0.968242
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,136,2.268933,0,0.891739,658.323792,431.838226,0.934780,565.040039,430.100433,0.975092
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,137,2.285617,0,0.896304,654.695129,437.174530,0.941624,565.579712,422.852509,0.970046
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,138,2.302300,0,0.891320,648.973694,442.954559,0.913193,565.027710,415.689850,0.918703
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,139,2.318983,0,0.900128,649.194458,447.593018,0.965874,558.994690,408.076324,0.966028
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,140,2.335667,0,0.904051,648.134521,451.220001,0.931296,557.694519,406.240845,0.974518
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,141,2.352350,0,0.900479,646.206543,454.029663,0.964696,552.783142,407.460968,0.967495
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,142,2.369033,0,0.907998,641.810120,453.593475,0.972796,552.316833,399.671967,0.964930
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,143,2.385717,0,0.909968,638.728516,455.106903,0.976781,549.703918,403.346161,0.967323
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,144,2.402400,0,0.899605,636.040710,453.860992,0.977467,546.510559,404.877350,0.948654
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,145,2.419083,0,0.895196,633.883606,453.552765,0.973413,538.587708,393.154907,0.891874
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,146,2.435767,0,0.892765,631.408081,451.169067,0.972614,541.796265,404.658051,0.883765
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,147,2.452450,0,0.899269,630.178589,447.256348,0.960791,538.671997,408.354950,0.924769
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,148,2.469133,0,0.897614,629.638000,444.412384,0.925530,538.088684,416.880280,0.926959
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,149,2.485817,0,0.897848,626.000916,452.152313,0.887008,537.510986,422.130402,0.933770
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,150,2.502500,0,0.905402,631.580322,428.800873,0.981091,538.723328,429.475708,0.959814
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,151,2.519183,0,0.905139,632.271912,418.025269,0.975051,541.941101,437.321655,0.945266
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,152,2.535867,0,0.872637,629.408875,418.475739,0.865707,546.795593,444.154938,0.508808
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,153,2.552550,0,0.905403,637.648743,409.548584,0.968349,543.641235,445.507965,0.917500
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,154,2.569233,0,0.905363,643.897156,405.869781,0.967964,545.879822,447.224030,0.959865
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,155,2.585917,0,0.902900,647.306091,403.836060,0.952666,549.648254,453.427032,0.959584
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,156,2.602600,0,0.906811,651.287537,398.001862,0.963374,554.868225,459.162720,0.963163
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,157,2.619283,0,0.902679,653.677307,397.127319,0.956047,554.632568,457.464722,0.978279
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,158,2.635967,0,0.905386,652.809387,403.586426,0.968835,556.589050,453.980103,0.981426
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,159,2.652650,0,0.908727,652.213196,408.134399,0.977486,558.745117,456.674408,0.983023
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,160,2.669333,0,0.902759,653.302307,409.903351,0.963297,559.176086,452.662872,0.979342
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,161,2.686017,0,0.897114,657.249939,408.329865,0.941568,561.654907,448.201813,0.963617
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,162,2.702700,0,0.900637,652.125549,419.147247,0.958995,562.722717,445.545380,0.967646
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,163,2.719383,0,0.896189,652.260864,430.655548,0.961656,570.989075,437.143524,0.961845
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,164,2.736067,0,0.891472,650.438232,432.756683,0.932931,563.699890,437.293488,0.953559
videos/youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,165,2.752750,0,0.898679,653.285645,435.422882,0.945061,559.672729,426.264313,0.972211
