video,frame,time_seconds,tracker,track_id,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,width,height
identical_balls_trick_000_018.mp4,549,9.159150,botsort,356,32,sports ball,0.903677,472.263,175.656,521.037,226.515,497.000,201.000,48.774,50.859
identical_balls_trick_000_018.mp4,549,9.159150,botsort,379,32,sports ball,0.869020,589.571,338.458,637.052,386.280,613.000,362.000,47.481,47.822
identical_balls_trick_000_018.mp4,550,9.175833,botsort,356,32,sports ball,0.895642,472.041,178.963,520.835,229.717,496.000,204.000,48.794,50.753
identical_balls_trick_000_018.mp4,550,9.175833,botsort,379,32,sports ball,0.873407,589.529,334.479,637.038,382.573,613.000,359.000,47.509,48.094
identical_balls_trick_000_018.mp4,550,9.175833,botsort,380,32,sports ball,0.653208,661.588,380.623,710.054,427.327,686.000,404.000,48.466,46.704
identical_balls_trick_000_018.mp4,551,9.192517,botsort,356,32,sports ball,0.603743,471.792,189.157,520.098,238.812,496.000,214.000,48.306,49.655
identical_balls_trick_000_018.mp4,551,9.192517,botsort,379,32,sports ball,0.662101,588.589,322.032,636.056,371.044,612.000,347.000,47.467,49.012
identical_balls_trick_000_018.mp4,551,9.192517,botsort,380,32,sports ball,0.168229,658.827,375.401,706.734,422.860,683.000,399.000,47.907,47.458
identical_balls_trick_000_018.mp4,552,9.209200,botsort,356,32,sports ball,0.564397,471.801,192.807,519.991,242.031,496.000,217.000,48.191,49.223
identical_balls_trick_000_018.mp4,552,9.209200,botsort,379,32,sports ball,0.650026,588.351,317.899,635.809,367.246,612.000,343.000,47.458,49.347
identical_balls_trick_000_018.mp4,552,9.209200,botsort,380,32,sports ball,0.157475,657.991,373.677,705.715,421.393,682.000,398.000,47.725,47.716
identical_balls_trick_000_018.mp4,553,9.225883,botsort,356,32,sports ball,0.581148,471.353,202.560,519.273,252.456,495.000,228.000,47.920,49.896
identical_balls_trick_000_018.mp4,553,9.225883,botsort,379,32,sports ball,0.754097,587.212,305.623,635.241,355.218,611.000,330.000,48.029,49.596
identical_balls_trick_000_018.mp4,554,9.242567,botsort,356,32,sports ball,0.609461,471.279,206.059,518.988,256.223,495.000,231.000,47.709,50.163
identical_balls_trick_000_018.mp4,554,9.242567,botsort,379,32,sports ball,0.753539,586.872,301.435,635.073,351.084,611.000,326.000,48.201,49.649
identical_balls_trick_000_018.mp4,555,9.259250,botsort,356,32,sports ball,0.810865,470.358,216.558,518.497,266.425,494.000,241.000,48.139,49.867
identical_balls_trick_000_018.mp4,555,9.259250,botsort,379,32,sports ball,0.833186,586.088,289.876,634.339,339.290,610.000,315.000,48.251,49.414
identical_balls_trick_000_018.mp4,555,9.259250,botsort,380,32,sports ball,0.376444,650.336,360.483,698.571,409.516,674.000,385.000,48.235,49.033
identical_balls_trick_000_018.mp4,556,9.275933,botsort,356,32,sports ball,0.805203,470.106,220.345,518.410,270.118,494.000,245.000,48.303,49.772
identical_balls_trick_000_018.mp4,556,9.275933,botsort,379,32,sports ball,0.831140,585.885,285.967,634.148,335.235,610.000,311.000,48.263,49.267
identical_balls_trick_000_018.mp4,556,9.275933,botsort,380,32,sports ball,0.367096,649.543,359.079,697.873,408.230,674.000,384.000,48.329,49.151
identical_balls_trick_000_018.mp4,557,9.292617,botsort,356,32,sports ball,0.242719,469.581,231.144,517.762,280.482,494.000,256.000,48.181,49.338
identical_balls_trick_000_018.mp4,557,9.292617,botsort,379,32,sports ball,0.629696,585.112,274.012,633.573,323.104,609.000,299.000,48.461,49.092
identical_balls_trick_000_018.mp4,557,9.292617,botsort,380,32,sports ball,0.166982,646.937,354.898,694.974,403.403,671.000,379.000,48.037,48.504
identical_balls_trick_000_018.mp4,558,9.309300,botsort,356,32,sports ball,0.381231,469.595,235.178,517.657,284.278,494.000,260.000,48.062,49.100
identical_balls_trick_000_018.mp4,558,9.309300,botsort,379,32,sports ball,0.596229,584.975,269.997,633.491,318.987,609.000,294.000,48.516,48.990
identical_balls_trick_000_018.mp4,559,9.325983,botsort,356,32,sports ball,0.198924,468.874,246.110,517.119,295.779,493.000,271.000,48.245,49.669
identical_balls_trick_000_018.mp4,559,9.325983,botsort,379,32,sports ball,0.780393,584.536,258.621,633.377,307.421,609.000,283.000,48.842,48.800
identical_balls_trick_000_018.mp4,560,9.342667,botsort,356,32,sports ball,0.207661,468.701,250.051,517.008,299.923,493.000,275.000,48.307,49.873
identical_balls_trick_000_018.mp4,560,9.342667,botsort,379,32,sports ball,0.777883,584.461,254.715,633.460,303.429,609.000,279.000,49.000,48.715
identical_balls_trick_000_018.mp4,561,9.359350,botsort,356,32,sports ball,0.603922,468.512,261.840,516.815,310.997,493.000,286.000,48.303,49.157
identical_balls_trick_000_018.mp4,561,9.359350,botsort,379,32,sports ball,0.679670,583.863,243.014,632.715,291.952,608.000,267.000,48.852,48.937
identical_balls_trick_000_018.mp4,561,9.359350,botsort,380,32,sports ball,0.293156,638.847,343.972,687.616,392.453,663.000,368.000,48.769,48.481
identical_balls_trick_000_018.mp4,562,9.376033,botsort,356,32,sports ball,0.578114,468.554,266.136,516.854,315.020,493.000,291.000,48.300,48.883
identical_balls_trick_000_018.mp4,562,9.376033,botsort,379,32,sports ball,0.675062,583.742,239.021,632.559,287.946,608.000,263.000,48.817,48.924
identical_balls_trick_000_018.mp4,562,9.376033,botsort,380,32,sports ball,0.291363,638.237,343.257,686.981,391.727,663.000,367.000,48.744,48.470
identical_balls_trick_000_018.mp4,563,9.392717,botsort,379,32,sports ball,0.370735,583.332,228.632,632.112,277.441,608.000,253.000,48.780,48.809
identical_balls_trick_000_018.mp4,563,9.392717,botsort,380,32,sports ball,0.167305,635.512,340.187,684.073,388.288,660.000,364.000,48.561,48.101
identical_balls_trick_000_018.mp4,564,9.409400,botsort,379,32,sports ball,0.386432,583.267,225.107,632.013,273.858,608.000,249.000,48.746,48.752
identical_balls_trick_000_018.mp4,564,9.409400,botsort,380,32,sports ball,0.172458,634.629,339.249,683.124,387.230,659.000,363.000,48.495,47.981
identical_balls_trick_000_018.mp4,564,9.409400,botsort,356,32,sports ball,0.323567,468.080,280.027,516.546,328.963,492.000,304.000,48.465,48.936
identical_balls_trick_000_018.mp4,565,9.426083,botsort,379,32,sports ball,0.547866,582.783,214.260,631.066,262.970,607.000,239.000,48.283,48.710
identical_balls_trick_000_018.mp4,565,9.426083,botsort,380,32,sports ball,0.226058,632.100,336.808,679.933,384.866,656.000,361.000,47.833,48.058
identical_balls_trick_000_018.mp4,565,9.426083,botsort,356,32,sports ball,0.448547,467.695,293.602,515.950,343.128,492.000,318.000,48.255,49.526
identical_balls_trick_000_018.mp4,566,9.442767,botsort,379,32,sports ball,0.554911,582.687,210.444,630.717,259.213,607.000,235.000,48.030,48.770
identical_balls_trick_000_018.mp4,566,9.442767,botsort,380,32,sports ball,0.260888,631.259,336.038,678.856,384.156,655.000,360.000,47.597,48.118
identical_balls_trick_000_018.mp4,566,9.442767,botsort,356,32,sports ball,0.445133,467.510,298.332,515.848,348.108,492.000,323.000,48.338,49.776
identical_balls_trick_000_018.mp4,567,9.459450,botsort,379,32,sports ball,0.631962,582.317,201.208,629.664,249.382,606.000,225.000,47.347,48.174
identical_balls_trick_000_018.mp4,567,9.459450,botsort,380,32,sports ball,0.391103,628.229,333.571,675.950,381.379,652.000,357.000,47.722,47.809
identical_balls_trick_000_018.mp4,567,9.459450,botsort,356,32,sports ball,0.445242,466.986,311.232,515.291,360.955,491.000,336.000,48.305,49.723
identical_balls_trick_000_018.mp4,568,9.476133,botsort,379,32,sports ball,0.629713,582.247,198.098,629.336,246.046,606.000,222.000,47.089,47.948
identical_balls_trick_000_018.mp4,568,9.476133,botsort,380,32,sports ball,0.420223,627.212,332.790,674.991,380.483,651.000,357.000,47.779,47.693
identical_balls_trick_000_018.mp4,568,9.476133,botsort,356,32,sports ball,0.479241,466.867,315.928,515.148,365.599,491.000,341.000,48.280,49.671
identical_balls_trick_000_018.mp4,569,9.492817,botsort,379,32,sports ball,0.310073,581.048,187.917,628.966,236.035,605.000,212.000,47.918,48.118
identical_balls_trick_000_018.mp4,569,9.492817,botsort,380,32,sports ball,0.557194,624.831,330.380,672.124,377.920,648.000,354.000,47.293,47.540
identical_balls_trick_000_018.mp4,569,9.492817,botsort,356,32,sports ball,0.302219,466.288,328.585,514.911,379.239,491.000,354.000,48.624,50.654
identical_balls_trick_000_018.mp4,570,9.509500,botsort,379,32,sports ball,0.298913,580.642,184.477,628.923,232.607,605.000,209.000,48.282,48.129
identical_balls_trick_000_018.mp4,570,9.509500,botsort,380,32,sports ball,0.524137,624.064,329.627,671.187,377.115,648.000,353.000,47.123,47.489
identical_balls_trick_000_018.mp4,570,9.509500,botsort,356,32,sports ball,0.212636,466.164,333.198,514.857,384.148,491.000,359.000,48.693,50.950
identical_balls_trick_000_018.mp4,571,9.526183,botsort,379,32,sports ball,0.288813,580.287,175.534,628.255,224.070,604.000,200.000,47.967,48.536
identical_balls_trick_000_018.mp4,571,9.526183,botsort,380,32,sports ball,0.605404,620.456,327.773,668.102,375.404,644.000,352.000,47.646,47.631
identical_balls_trick_000_018.mp4,571,9.526183,botsort,356,32,sports ball,0.166566,465.804,347.164,514.734,397.418,490.000,372.000,48.930,50.253
identical_balls_trick_000_018.mp4,572,9.542867,botsort,379,32,sports ball,0.272617,580.237,172.547,628.072,221.142,604.000,197.000,47.836,48.595
identical_balls_trick_000_018.mp4,572,9.542867,botsort,380,32,sports ball,0.584998,619.230,327.198,667.070,374.882,643.000,351.000,47.841,47.683
identical_balls_trick_000_018.mp4,572,9.542867,botsort,356,32,sports ball,0.174872,465.741,352.201,514.753,402.182,490.000,377.000,49.012,49.981
identical_balls_trick_000_018.mp4,573,9.559550,botsort,380,32,sports ball,0.189259,616.130,326.181,664.097,373.129,640.000,350.000,47.967,46.948
identical_balls_trick_000_018.mp4,574,9.576233,botsort,380,32,sports ball,0.206109,615.080,325.882,663.121,372.529,639.000,349.000,48.040,46.647
identical_balls_trick_000_018.mp4,575,9.592917,botsort,380,32,sports ball,0.505937,614.725,324.205,660.841,370.416,638.000,347.000,46.116,46.212
identical_balls_trick_000_018.mp4,575,9.592917,botsort,379,32,sports ball,0.333907,578.565,149.222,626.723,198.626,603.000,174.000,48.158,49.404
identical_balls_trick_000_018.mp4,576,9.609600,botsort,380,32,sports ball,0.512206,614.742,323.644,660.122,369.698,637.000,347.000,45.380,46.054
identical_balls_trick_000_018.mp4,576,9.609600,botsort,379,32,sports ball,0.326409,578.380,146.408,626.648,196.038,603.000,171.000,48.268,49.630
identical_balls_trick_000_018.mp4,577,9.626283,botsort,380,32,sports ball,0.779341,609.311,322.299,657.019,368.679,633.000,345.000,47.708,46.379
identical_balls_trick_000_018.mp4,577,9.626283,botsort,379,32,sports ball,0.370747,577.537,138.334,625.811,188.102,602.000,163.000,48.274,49.768
identical_balls_trick_000_018.mp4,578,9.642967,botsort,380,32,sports ball,0.757041,607.528,321.853,656.006,368.394,632.000,345.000,48.478,46.541
identical_balls_trick_000_018.mp4,578,9.642967,botsort,379,32,sports ball,0.396620,577.330,135.600,625.677,185.383,602.000,160.000,48.347,49.783
identical_balls_trick_000_018.mp4,579,9.659650,botsort,380,32,sports ball,0.582959,607.448,322.308,652.797,367.752,630.000,345.000,45.349,45.444
identical_balls_trick_000_018.mp4,579,9.659650,botsort,379,32,sports ball,0.645382,576.952,126.695,624.736,176.848,601.000,152.000,47.784,50.153
identical_balls_trick_000_018.mp4,580,9.676333,botsort,380,32,sports ball,0.590038,607.676,322.595,651.792,367.626,630.000,345.000,44.116,45.031
identical_balls_trick_000_018.mp4,580,9.676333,botsort,379,32,sports ball,0.591304,576.939,123.552,624.572,173.887,601.000,149.000,47.633,50.335
identical_balls_trick_000_018.mp4,581,9.693017,botsort,380,32,sports ball,0.210689,607.815,322.823,650.721,366.947,629.000,345.000,42.906,44.124
identical_balls_trick_000_018.mp4,581,9.693017,botsort,379,32,sports ball,0.349253,576.390,115.174,623.963,165.990,600.000,141.000,47.573,50.816
identical_balls_trick_000_018.mp4,582,9.709700,botsort,380,32,sports ball,0.223070,608.022,323.000,650.521,366.819,629.000,345.000,42.499,43.819
identical_balls_trick_000_018.mp4,582,9.709700,botsort,379,32,sports ball,0.371632,576.154,112.276,623.837,163.303,600.000,138.000,47.683,51.026
identical_balls_trick_000_018.mp4,583,9.726383,botsort,379,32,sports ball,0.337199,575.177,105.511,623.114,155.797,599.000,131.000,47.937,50.285
identical_balls_trick_000_018.mp4,584,9.743067,botsort,379,32,sports ball,0.341973,574.923,103.273,622.989,153.267,599.000,128.000,48.066,49.994
identical_balls_trick_000_018.mp4,585,9.759750,botsort,379,32,sports ball,0.251853,574.081,95.375,622.756,146.147,598.000,121.000,48.675,50.772
identical_balls_trick_000_018.mp4,586,9.776433,botsort,379,32,sports ball,0.299098,573.887,92.197,622.773,143.754,598.000,118.000,48.886,51.558
identical_balls_trick_000_018.mp4,587,9.793117,botsort,379,32,sports ball,0.426239,572.741,85.585,621.773,136.898,597.000,111.000,49.032,51.313
identical_balls_trick_000_018.mp4,588,9.809800,botsort,379,32,sports ball,0.393124,572.366,83.297,621.544,134.516,597.000,109.000,49.178,51.219
identical_balls_trick_000_018.mp4,589,9.826483,botsort,379,32,sports ball,0.239872,571.428,76.633,620.577,128.172,596.000,102.000,49.149,51.539
identical_balls_trick_000_018.mp4,590,9.843167,botsort,379,32,sports ball,0.208891,571.264,74.255,620.377,125.972,596.000,100.000,49.113,51.717
identical_balls_trick_000_018.mp4,591,9.859850,botsort,379,32,sports ball,0.333369,570.614,67.818,619.798,120.120,595.000,94.000,49.184,52.302
identical_balls_trick_000_018.mp4,591,9.859850,botsort,356,32,sports ball,0.406294,464.577,494.462,506.781,540.667,486.000,518.000,42.204,46.205
identical_balls_trick_000_018.mp4,592,9.876533,botsort,379,32,sports ball,0.314384,570.519,65.597,619.716,118.097,595.000,92.000,49.197,52.500
identical_balls_trick_000_018.mp4,592,9.876533,botsort,356,32,sports ball,0.384865,464.609,496.516,506.689,542.668,486.000,520.000,42.080,46.152
identical_balls_trick_000_018.mp4,593,9.893217,botsort,379,32,sports ball,0.573641,569.759,59.661,618.988,112.112,594.000,86.000,49.229,52.450
identical_balls_trick_000_018.mp4,593,9.893217,botsort,356,32,sports ball,0.400922,460.948,499.943,504.867,546.203,483.000,523.000,43.919,46.259
identical_balls_trick_000_018.mp4,593,9.893217,botsort,380,32,sports ball,0.480729,604.097,321.524,647.327,362.537,626.000,342.000,43.230,41.013
identical_balls_trick_000_018.mp4,594,9.909900,botsort,379,32,sports ball,0.571230,569.626,57.495,618.859,110.048,594.000,84.000,49.234,52.553
identical_balls_trick_000_018.mp4,594,9.909900,botsort,356,32,sports ball,0.420349,459.772,500.960,504.340,547.241,482.000,524.000,44.568,46.282
identical_balls_trick_000_018.mp4,594,9.909900,botsort,380,32,sports ball,0.498402,604.155,321.593,647.426,362.496,626.000,342.000,43.272,40.903
identical_balls_trick_000_018.mp4,595,9.926583,botsort,379,32,sports ball,0.215638,568.994,51.895,618.246,104.331,594.000,78.000,49.253,52.436
identical_balls_trick_000_018.mp4,595,9.926583,botsort,380,32,sports ball,0.151739,604.148,321.285,646.824,361.530,625.000,341.000,42.676,40.245
identical_balls_trick_000_018.mp4,596,9.943267,botsort,379,32,sports ball,0.212362,568.906,49.983,618.294,102.381,594.000,76.000,49.389,52.398
identical_balls_trick_000_018.mp4,596,9.943267,botsort,380,32,sports ball,0.153854,604.289,321.195,646.734,361.209,626.000,341.000,42.445,40.013
identical_balls_trick_000_018.mp4,597,9.959950,botsort,379,32,sports ball,0.605116,567.973,44.491,617.814,97.073,593.000,71.000,49.841,52.582
identical_balls_trick_000_018.mp4,597,9.959950,botsort,380,32,sports ball,0.283349,604.260,320.612,646.480,360.452,625.000,341.000,42.220,39.840
identical_balls_trick_000_018.mp4,598,9.976633,botsort,379,32,sports ball,0.585255,567.777,42.604,617.781,95.257,593.000,69.000,50.005,52.653
identical_balls_trick_000_018.mp4,598,9.976633,botsort,380,32,sports ball,0.256047,604.403,320.415,646.517,360.178,625.000,340.000,42.115,39.764
identical_balls_trick_000_018.mp4,599,9.993317,botsort,379,32,sports ball,0.441550,567.164,37.586,617.004,90.547,592.000,64.000,49.840,52.961
identical_balls_trick_000_018.mp4,600,10.010000,botsort,379,32,sports ball,0.526447,567.095,35.832,616.786,88.664,592.000,62.000,49.692,52.832
identical_balls_trick_000_018.mp4,601,10.026683,botsort,379,32,sports ball,0.213373,565.910,32.463,615.949,84.011,591.000,58.000,50.039,51.548
identical_balls_trick_000_018.mp4,602,10.043367,botsort,379,32,sports ball,0.228731,565.618,31.413,615.775,82.395,591.000,57.000,50.157,50.981
identical_balls_trick_000_018.mp4,603,10.060050,botsort,379,32,sports ball,0.327895,564.738,26.225,614.607,78.342,590.000,52.000,49.869,52.117
identical_balls_trick_000_018.mp4,604,10.076733,botsort,379,32,sports ball,0.318593,564.551,24.458,614.274,76.957,589.000,51.000,49.723,52.499
identical_balls_trick_000_018.mp4,605,10.093417,botsort,379,32,sports ball,0.319754,563.820,20.306,613.605,73.351,589.000,47.000,49.786,53.044
identical_balls_trick_000_018.mp4,605,10.093417,botsort,380,32,sports ball,0.291651,599.853,320.396,645.797,356.260,623.000,338.000,45.944,35.864
identical_balls_trick_000_018.mp4,606,10.110100,botsort,379,32,sports ball,0.311831,563.707,18.935,613.508,72.180,589.000,46.000,49.801,53.245
identical_balls_trick_000_018.mp4,606,10.110100,botsort,380,32,sports ball,0.293749,599.689,320.629,645.852,356.091,623.000,338.000,46.163,35.462
identical_balls_trick_000_018.mp4,607,10.126783,botsort,379,32,sports ball,0.472129,563.103,15.712,612.693,68.731,588.000,42.000,49.590,53.019
identical_balls_trick_000_018.mp4,607,10.126783,botsort,380,32,sports ball,0.172283,599.282,316.117,645.447,355.539,622.000,336.000,46.165,39.422
identical_balls_trick_000_018.mp4,608,10.143467,botsort,379,32,sports ball,0.466723,563.034,14.701,612.529,67.625,588.000,41.000,49.495,52.924
identical_balls_trick_000_018.mp4,608,10.143467,botsort,380,32,sports ball,0.165883,599.261,314.614,645.420,355.392,622.000,335.000,46.159,40.778
identical_balls_trick_000_018.mp4,609,10.160150,botsort,379,32,sports ball,0.314114,562.406,11.319,611.865,64.252,587.000,38.000,49.459,52.934
identical_balls_trick_000_018.mp4,610,10.176833,botsort,379,32,sports ball,0.336234,562.342,10.268,611.766,63.194,587.000,37.000,49.425,52.926
identical_balls_trick_000_018.mp4,611,10.193517,botsort,379,32,sports ball,0.481627,561.665,7.547,611.297,60.400,586.000,34.000,49.632,52.853
identical_balls_trick_000_018.mp4,612,10.210200,botsort,379,32,sports ball,0.486244,561.548,6.757,611.242,59.589,586.000,33.000,49.694,52.833
identical_balls_trick_000_018.mp4,613,10.226883,botsort,379,32,sports ball,0.721691,561.071,4.109,610.391,57.595,586.000,31.000,49.320,53.485
identical_balls_trick_000_018.mp4,614,10.243567,botsort,379,32,sports ball,0.720208,561.005,3.341,610.182,57.063,586.000,30.000,49.177,53.721
identical_balls_trick_000_018.mp4,615,10.260250,botsort,379,32,sports ball,0.657793,559.637,1.573,609.693,54.893,585.000,28.000,50.056,53.321
identical_balls_trick_000_018.mp4,616,10.276933,botsort,379,32,sports ball,0.668542,559.235,1.143,609.617,54.303,584.000,28.000,50.382,53.160
identical_balls_trick_000_018.mp4,617,10.293617,botsort,379,32,sports ball,0.726985,558.021,0.366,609.036,52.459,584.000,26.000,51.015,52.093
identical_balls_trick_000_018.mp4,618,10.310300,botsort,379,32,sports ball,0.729501,557.700,0.325,608.946,52.012,583.000,26.000,51.246,51.687
identical_balls_trick_000_018.mp4,619,10.326983,botsort,379,32,sports ball,0.789493,556.788,0.000,608.107,50.666,582.000,25.000,51.320,50.666
identical_balls_trick_000_018.mp4,620,10.343667,botsort,379,32,sports ball,0.793663,556.586,0.000,607.918,50.441,582.000,25.000,51.332,50.441
identical_balls_trick_000_018.mp4,621,10.360350,botsort,379,32,sports ball,0.792416,555.331,0.000,607.342,49.446,581.000,25.000,52.012,49.446
identical_balls_trick_000_018.mp4,622,10.377033,botsort,379,32,sports ball,0.789532,555.007,0.000,607.257,49.089,581.000,25.000,52.249,49.089
identical_balls_trick_000_018.mp4,622,10.377033,botsort,390,32,sports ball,0.310109,414.674,515.975,458.847,563.477,437.000,540.000,44.173,47.503
identical_balls_trick_000_018.mp4,623,10.393717,botsort,379,32,sports ball,0.769885,554.556,0.000,606.421,48.606,580.000,24.000,51.865,48.606
identical_balls_trick_000_018.mp4,623,10.393717,botsort,390,32,sports ball,0.350913,413.050,513.344,457.787,560.329,435.000,537.000,44.737,46.985
identical_balls_trick_000_018.mp4,624,10.410400,botsort,379,32,sports ball,0.778187,554.524,0.118,606.490,48.649,581.000,24.000,51.966,48.532
identical_balls_trick_000_018.mp4,624,10.410400,botsort,390,32,sports ball,0.365988,412.639,512.627,457.568,559.432,435.000,536.000,44.928,46.806
identical_balls_trick_000_018.mp4,625,10.427083,botsort,379,32,sports ball,0.739394,553.600,0.040,605.832,48.559,580.000,24.000,52.232,48.519
identical_balls_trick_000_018.mp4,625,10.427083,botsort,390,32,sports ball,0.262448,410.894,508.097,455.937,554.590,433.000,531.000,45.043,46.494
identical_balls_trick_000_018.mp4,626,10.443767,botsort,379,32,sports ball,0.737086,553.384,0.225,605.745,48.780,580.000,25.000,52.362,48.555
identical_balls_trick_000_018.mp4,626,10.443767,botsort,390,32,sports ball,0.258600,410.493,506.848,455.561,553.257,433.000,530.000,45.068,46.410
identical_balls_trick_000_018.mp4,627,10.460450,botsort,379,32,sports ball,0.662911,552.890,0.187,604.586,48.711,579.000,24.000,51.696,48.524
identical_balls_trick_000_018.mp4,628,10.477133,botsort,379,32,sports ball,0.658923,552.860,0.339,604.320,48.845,579.000,25.000,51.460,48.506
identical_balls_trick_000_018.mp4,629,10.493817,botsort,379,32,sports ball,0.599085,552.083,0.276,603.546,49.878,578.000,25.000,51.462,49.603
identical_balls_trick_000_018.mp4,630,10.510500,botsort,379,32,sports ball,0.604265,551.937,0.373,603.371,50.359,578.000,25.000,51.434,49.986
identical_balls_trick_000_018.mp4,631,10.527183,botsort,379,32,sports ball,0.741215,551.209,0.418,602.718,51.427,577.000,26.000,51.508,51.009
identical_balls_trick_000_018.mp4,631,10.527183,botsort,380,32,sports ball,0.822821,594.270,289.542,641.155,335.999,618.000,313.000,46.885,46.457
identical_balls_trick_000_018.mp4,631,10.527183,botsort,390,32,sports ball,0.695229,404.160,486.614,450.586,532.821,427.000,510.000,46.426,46.207
identical_balls_trick_000_018.mp4,632,10.543867,botsort,379,32,sports ball,0.748716,551.060,0.522,602.592,51.910,577.000,26.000,51.531,51.387
identical_balls_trick_000_018.mp4,632,10.543867,botsort,380,32,sports ball,0.825130,594.284,289.226,641.195,335.741,618.000,312.000,46.911,46.515
identical_balls_trick_000_018.mp4,632,10.543867,botsort,390,32,sports ball,0.687838,403.772,485.201,450.297,531.430,427.000,508.000,46.525,46.230
identical_balls_trick_000_018.mp4,633,10.560550,botsort,379,32,sports ball,0.714384,550.009,0.975,601.849,53.356,576.000,27.000,51.840,52.381
identical_balls_trick_000_018.mp4,633,10.560550,botsort,380,32,sports ball,0.649898,594.031,288.860,641.015,335.398,618.000,312.000,46.984,46.538
identical_balls_trick_000_018.mp4,633,10.560550,botsort,390,32,sports ball,0.635900,402.486,477.247,448.891,523.837,426.000,501.000,46.405,46.590
identical_balls_trick_000_018.mp4,634,10.577233,botsort,379,32,sports ball,0.706714,549.748,1.199,601.694,53.951,576.000,28.000,51.946,52.752
identical_balls_trick_000_018.mp4,634,10.577233,botsort,380,32,sports ball,0.707682,593.997,288.792,641.044,335.361,618.000,312.000,47.047,46.569
identical_balls_trick_000_018.mp4,634,10.577233,botsort,390,32,sports ball,0.621673,402.105,474.463,448.488,521.189,425.000,498.000,46.383,46.726
identical_balls_trick_000_018.mp4,635,10.593917,botsort,379,32,sports ball,0.706475,548.977,1.862,600.968,56.029,575.000,29.000,51.991,54.167
identical_balls_trick_000_018.mp4,635,10.593917,botsort,380,32,sports ball,0.766659,592.985,288.756,640.474,335.286,617.000,312.000,47.489,46.530
identical_balls_trick_000_018.mp4,635,10.593917,botsort,390,32,sports ball,0.732157,400.441,466.666,447.540,512.970,424.000,490.000,47.099,46.304
identical_balls_trick_000_018.mp4,636,10.610600,botsort,379,32,sports ball,0.675999,548.681,2.138,600.766,56.852,575.000,29.000,52.085,54.714
identical_balls_trick_000_018.mp4,636,10.610600,botsort,380,32,sports ball,0.762839,592.642,288.825,640.321,335.322,616.000,312.000,47.679,46.498
identical_balls_trick_000_018.mp4,636,10.610600,botsort,390,32,sports ball,0.724995,399.904,463.984,447.258,510.059,424.000,487.000,47.354,46.076
identical_balls_trick_000_018.mp4,637,10.627283,botsort,379,32,sports ball,0.677928,548.132,3.817,599.941,58.697,574.000,31.000,51.809,54.880
identical_balls_trick_000_018.mp4,637,10.627283,botsort,380,32,sports ball,0.831482,592.067,289.328,639.763,335.829,616.000,313.000,47.697,46.501
identical_balls_trick_000_018.mp4,637,10.627283,botsort,390,32,sports ball,0.438217,397.884,454.542,445.449,500.012,422.000,477.000,47.566,45.469
identical_balls_trick_000_018.mp4,638,10.643967,botsort,379,32,sports ball,0.686049,547.983,4.494,599.690,59.417,574.000,32.000,51.707,54.923
identical_balls_trick_000_018.mp4,638,10.643967,botsort,380,32,sports ball,0.835171,591.912,289.580,639.598,336.100,616.000,313.000,47.686,46.520
identical_balls_trick_000_018.mp4,638,10.643967,botsort,390,32,sports ball,0.452109,397.269,451.181,444.830,496.448,421.000,474.000,47.560,45.267
identical_balls_trick_000_018.mp4,639,10.660650,botsort,379,32,sports ball,0.165314,547.255,6.994,599.089,62.200,573.000,35.000,51.833,55.206
identical_balls_trick_000_018.mp4,639,10.660650,botsort,380,32,sports ball,0.810882,591.830,290.082,639.144,337.128,615.000,314.000,47.314,47.046
identical_balls_trick_000_018.mp4,639,10.660650,botsort,390,32,sports ball,0.679586,395.596,441.267,443.167,485.955,419.000,464.000,47.571,44.688
identical_balls_trick_000_018.mp4,640,10.677333,botsort,379,32,sports ball,0.153627,547.054,7.957,598.903,63.281,573.000,36.000,51.849,55.324
identical_balls_trick_000_018.mp4,640,10.677333,botsort,380,32,sports ball,0.810609,591.839,290.289,639.025,337.551,615.000,314.000,47.186,47.262
identical_balls_trick_000_018.mp4,640,10.677333,botsort,390,32,sports ball,0.679830,395.014,437.734,442.551,482.243,419.000,460.000,47.537,44.509
identical_balls_trick_000_018.mp4,641,10.694017,botsort,379,32,sports ball,0.706113,546.007,10.756,597.909,66.127,572.000,38.000,51.901,55.371
identical_balls_trick_000_018.mp4,641,10.694017,botsort,380,32,sports ball,0.773518,591.212,291.663,638.717,338.799,615.000,315.000,47.505,47.136
identical_balls_trick_000_018.mp4,641,10.694017,botsort,390,32,sports ball,0.671041,393.618,426.326,443.124,471.047,418.000,449.000,49.505,44.720
identical_balls_trick_000_018.mp4,642,10.710700,botsort,379,32,sports ball,0.734703,545.683,11.854,597.586,67.194,572.000,40.000,51.903,55.340
identical_balls_trick_000_018.mp4,642,10.710700,botsort,380,32,sports ball,0.770565,591.013,292.242,638.643,339.319,615.000,316.000,47.630,47.078
identical_balls_trick_000_018.mp4,642,10.710700,botsort,390,32,sports ball,0.668142,393.191,422.270,443.403,467.120,418.000,445.000,50.212,44.850
identical_balls_trick_000_018.mp4,643,10.727383,botsort,379,32,sports ball,0.761212,545.189,15.242,597.123,70.981,571.000,43.000,51.934,55.739
identical_balls_trick_000_018.mp4,643,10.727383,botsort,380,32,sports ball,0.785122,590.826,294.068,638.381,341.247,615.000,318.000,47.555,47.179
