video,frame,time_seconds,tracker,track_id,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,width,height
identical_balls_trick_000_018.mp4,0,0.000000,botsort-reid,1,32,sports ball,0.665575,532.012,294.035,575.844,339.854,554.000,317.000,43.832,45.818
identical_balls_trick_000_018.mp4,0,0.000000,botsort-reid,2,32,sports ball,0.628203,693.441,408.705,739.446,454.282,716.000,431.000,46.005,45.577
identical_balls_trick_000_018.mp4,0,0.000000,botsort-reid,3,32,sports ball,0.313906,544.524,418.920,592.347,464.726,568.000,442.000,47.823,45.806
identical_balls_trick_000_018.mp4,1,0.016683,botsort-reid,1,32,sports ball,0.804028,531.505,310.956,575.361,357.143,553.000,334.000,43.856,46.187
identical_balls_trick_000_018.mp4,2,0.033367,botsort-reid,1,32,sports ball,0.837167,530.931,331.602,575.141,377.888,553.000,355.000,44.210,46.286
identical_balls_trick_000_018.mp4,3,0.050050,botsort-reid,1,32,sports ball,0.884583,530.828,356.112,575.239,402.025,553.000,379.000,44.410,45.913
identical_balls_trick_000_018.mp4,4,0.066733,botsort-reid,1,32,sports ball,0.823091,530.631,382.048,574.808,428.590,553.000,405.000,44.177,46.542
identical_balls_trick_000_018.mp4,5,0.083417,botsort-reid,1,32,sports ball,0.263305,530.502,410.048,574.612,456.417,553.000,433.000,44.110,46.369
identical_balls_trick_000_018.mp4,6,0.100100,botsort-reid,1,32,sports ball,0.438313,529.917,438.501,574.617,485.534,552.000,462.000,44.700,47.033
identical_balls_trick_000_018.mp4,7,0.116783,botsort-reid,1,32,sports ball,0.447278,529.904,469.283,574.261,514.626,552.000,492.000,44.356,45.343
identical_balls_trick_000_018.mp4,8,0.133467,botsort-reid,1,32,sports ball,0.233000,530.024,502.051,572.317,547.630,551.000,525.000,42.293,45.578
identical_balls_trick_000_018.mp4,9,0.150150,botsort-reid,1,32,sports ball,0.229583,529.050,527.576,570.822,573.387,550.000,550.000,41.772,45.811
identical_balls_trick_000_018.mp4,9,0.150150,botsort-reid,19,32,sports ball,0.632476,688.614,218.608,733.792,264.284,711.000,241.000,45.178,45.676
identical_balls_trick_000_018.mp4,10,0.166833,botsort-reid,1,32,sports ball,0.319067,528.793,551.806,569.587,595.044,549.000,573.000,40.794,43.239
identical_balls_trick_000_018.mp4,10,0.166833,botsort-reid,19,32,sports ball,0.524035,687.783,206.639,733.770,252.594,711.000,230.000,45.987,45.955
identical_balls_trick_000_018.mp4,11,0.183517,botsort-reid,1,32,sports ball,0.431967,529.384,573.268,569.404,614.655,549.000,594.000,40.021,41.387
identical_balls_trick_000_018.mp4,11,0.183517,botsort-reid,19,32,sports ball,0.449327,687.532,194.473,732.989,240.472,710.000,217.000,45.457,45.999
