video,frame,time_seconds,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,width,height
identical_balls_trick_000_018.mp4,23,0.383717,32,sports ball,0.167686,680.373,206.538,726.195,252.341,703.284,229.439,45.823,45.804
identical_balls_trick_000_018.mp4,24,0.400400,32,sports ball,0.554653,680.414,219.327,725.594,265.723,703.004,242.525,45.180,46.396
identical_balls_trick_000_018.mp4,25,0.417083,32,sports ball,0.261601,680.166,234.531,724.804,281.175,702.485,257.853,44.638,46.644
identical_balls_trick_000_018.mp4,25,0.417083,32,sports ball,0.251476,537.855,411.613,583.553,457.795,560.704,434.704,45.698,46.182
identical_balls_trick_000_018.mp4,25,0.417083,32,sports ball,0.183873,693.896,425.940,737.915,469.768,715.906,447.854,44.020,43.828
identical_balls_trick_000_018.mp4,26,0.433767,32,sports ball,0.752481,663.270,417.456,708.033,462.720,685.651,440.088,44.763,45.264
identical_balls_trick_000_018.mp4,26,0.433767,32,sports ball,0.736478,536.897,385.519,581.759,431.820,559.328,408.669,44.861,46.301
identical_balls_trick_000_018.mp4,27,0.450450,32,sports ball,0.891569,632.761,411.364,678.689,456.788,655.725,434.076,45.927,45.424
identical_balls_trick_000_018.mp4,27,0.450450,32,sports ball,0.874979,535.689,361.066,580.232,407.905,557.961,384.486,44.542,46.840
identical_balls_trick_000_018.mp4,27,0.450450,32,sports ball,0.615654,678.588,271.488,722.851,315.146,700.720,293.317,44.263,43.658
identical_balls_trick_000_018.mp4,28,0.467133,32,sports ball,0.812657,600.997,407.235,648.510,452.359,624.753,429.797,47.513,45.124
identical_balls_trick_000_018.mp4,28,0.467133,32,sports ball,0.798094,532.856,338.861,578.529,385.176,555.692,362.018,45.673,46.315
identical_balls_trick_000_018.mp4,28,0.467133,32,sports ball,0.696052,677.602,290.985,721.690,337.030,699.646,314.008,44.088,46.045
identical_balls_trick_000_018.mp4,29,0.483817,32,sports ball,0.837010,531.819,318.859,576.661,364.420,554.240,341.639,44.843,45.561
identical_balls_trick_000_018.mp4,29,0.483817,32,sports ball,0.802978,570.345,404.184,618.238,450.205,594.292,427.194,47.894,46.021
identical_balls_trick_000_018.mp4,29,0.483817,32,sports ball,0.669716,676.508,313.609,720.502,358.816,698.505,336.212,43.994,45.207
identical_balls_trick_000_018.mp4,30,0.500500,32,sports ball,0.696582,538.750,403.711,586.580,449.225,562.665,426.468,47.830,45.513
identical_balls_trick_000_018.mp4,30,0.500500,32,sports ball,0.675431,531.659,299.915,575.838,344.343,553.749,322.129,44.179,44.428
identical_balls_trick_000_018.mp4,30,0.500500,32,sports ball,0.631177,675.832,336.690,719.727,382.664,697.779,359.677,43.895,45.975
identical_balls_trick_000_018.mp4,31,0.517183,32,sports ball,0.693792,529.748,281.595,573.964,326.608,551.856,304.101,44.216,45.013
identical_balls_trick_000_018.mp4,31,0.517183,32,sports ball,0.344298,508.971,404.579,555.186,449.512,532.079,427.046,46.215,44.934
identical_balls_trick_000_018.mp4,31,0.517183,32,sports ball,0.183634,675.137,361.848,718.642,408.283,696.889,385.066,43.505,46.435
identical_balls_trick_000_018.mp4,32,0.533867,32,sports ball,0.727789,528.915,265.624,572.340,309.784,550.628,287.704,43.425,44.159
identical_balls_trick_000_018.mp4,32,0.533867,32,sports ball,0.466602,480.636,406.667,527.443,449.717,504.039,428.192,46.807,43.050
identical_balls_trick_000_018.mp4,33,0.550550,32,sports ball,0.422673,526.342,251.562,570.928,295.063,548.635,273.313,44.586,43.501
identical_balls_trick_000_018.mp4,33,0.550550,32,sports ball,0.196586,463.465,407.397,509.277,451.593,486.371,429.495,45.812,44.196
identical_balls_trick_000_018.mp4,34,0.567233,32,sports ball,0.501750,523.849,239.142,568.927,283.037,546.388,261.090,45.078,43.894
identical_balls_trick_000_018.mp4,35,0.583917,32,sports ball,0.261906,522.329,227.221,567.447,272.579,544.888,249.900,45.118,45.358
identical_balls_trick_000_018.mp4,36,0.600600,32,sports ball,0.357210,521.448,218.436,565.915,263.318,543.681,240.877,44.467,44.882
identical_balls_trick_000_018.mp4,37,0.617283,32,sports ball,0.659746,519.979,211.560,563.770,256.692,541.874,234.126,43.791,45.132
identical_balls_trick_000_018.mp4,37,0.617283,32,sports ball,0.517163,390.347,423.116,435.580,469.718,412.964,446.417,45.233,46.602
identical_balls_trick_000_018.mp4,38,0.633967,32,sports ball,0.591395,517.697,205.891,561.984,251.256,539.841,228.573,44.287,45.365
identical_balls_trick_000_018.mp4,38,0.633967,32,sports ball,0.540432,379.236,432.132,424.279,477.076,401.757,454.604,45.042,44.943
identical_balls_trick_000_018.mp4,39,0.650650,32,sports ball,0.759841,369.381,440.130,415.166,484.869,392.273,462.500,45.785,44.739
identical_balls_trick_000_018.mp4,39,0.650650,32,sports ball,0.674280,516.231,202.161,560.831,247.366,538.531,224.764,44.601,45.205
identical_balls_trick_000_018.mp4,39,0.650650,32,sports ball,0.348308,686.494,555.973,729.572,600.422,708.033,578.198,43.077,44.448
identical_balls_trick_000_018.mp4,40,0.667333,32,sports ball,0.754191,514.855,200.767,559.261,245.670,537.058,223.218,44.406,44.903
identical_balls_trick_000_018.mp4,40,0.667333,32,sports ball,0.629672,363.656,447.840,408.687,491.878,386.172,469.859,45.031,44.038
identical_balls_trick_000_018.mp4,41,0.684017,32,sports ball,0.777797,361.951,451.612,404.839,496.222,383.395,473.917,42.888,44.610
identical_balls_trick_000_018.mp4,41,0.684017,32,sports ball,0.648435,513.218,200.597,557.389,245.429,535.304,223.013,44.171,44.832
identical_balls_trick_000_018.mp4,41,0.684017,32,sports ball,0.351628,697.764,576.909,740.956,623.792,719.360,600.351,43.193,46.883
identical_balls_trick_000_018.mp4,42,0.700700,32,sports ball,0.680988,512.017,202.290,556.164,247.972,534.091,225.131,44.147,45.682
identical_balls_trick_000_018.mp4,42,0.700700,32,sports ball,0.671334,363.673,453.967,406.710,497.780,385.191,475.874,43.037,43.813
identical_balls_trick_000_018.mp4,42,0.700700,32,sports ball,0.171127,702.642,581.218,746.428,625.336,724.535,603.277,43.787,44.118
identical_balls_trick_000_018.mp4,43,0.717383,32,sports ball,0.725420,510.188,206.322,554.789,251.402,532.489,228.862,44.602,45.081
identical_balls_trick_000_018.mp4,43,0.717383,32,sports ball,0.651514,370.194,452.068,417.812,496.905,394.003,474.487,47.619,44.837
identical_balls_trick_000_018.mp4,43,0.717383,32,sports ball,0.325066,706.776,578.886,750.594,624.083,728.685,601.485,43.819,45.197
identical_balls_trick_000_018.mp4,44,0.734067,32,sports ball,0.786438,379.834,446.801,427.012,493.021,403.423,469.911,47.178,46.220
identical_balls_trick_000_018.mp4,44,0.734067,32,sports ball,0.671184,508.407,211.323,553.393,257.043,530.900,234.183,44.987,45.720
identical_balls_trick_000_018.mp4,44,0.734067,32,sports ball,0.309094,710.225,570.524,753.311,614.988,731.768,592.756,43.085,44.464
identical_balls_trick_000_018.mp4,45,0.750750,32,sports ball,0.645827,394.352,440.259,440.583,485.101,417.467,462.680,46.230,44.842
identical_balls_trick_000_018.mp4,45,0.750750,32,sports ball,0.613023,506.906,218.444,551.890,263.899,529.398,241.171,44.984,45.455
identical_balls_trick_000_018.mp4,45,0.750750,32,sports ball,0.350669,711.721,556.655,756.050,601.124,733.886,578.889,44.329,44.469
identical_balls_trick_000_018.mp4,46,0.767433,32,sports ball,0.640144,413.676,431.513,458.965,476.177,436.321,453.845,45.289,44.664
identical_balls_trick_000_018.mp4,46,0.767433,32,sports ball,0.585212,506.178,227.635,550.349,272.921,528.263,250.278,44.170,45.286
identical_balls_trick_000_018.mp4,46,0.767433,32,sports ball,0.304931,712.668,538.548,757.117,583.152,734.892,560.850,44.449,44.604
identical_balls_trick_000_018.mp4,47,0.784117,32,sports ball,0.429079,504.809,239.490,548.524,283.723,526.667,261.607,43.715,44.232
identical_balls_trick_000_018.mp4,47,0.784117,32,sports ball,0.252420,434.801,423.378,481.265,467.927,458.033,445.652,46.464,44.549
identical_balls_trick_000_018.mp4,48,0.800800,32,sports ball,0.528441,503.751,252.074,547.080,297.113,525.416,274.594,43.329,45.040
identical_balls_trick_000_018.mp4,48,0.800800,32,sports ball,0.434797,462.960,415.982,511.405,458.512,487.183,437.247,48.444,42.531
identical_balls_trick_000_018.mp4,49,0.817483,32,sports ball,0.439245,493.918,407.694,541.053,451.936,517.486,429.815,47.134,44.242
identical_balls_trick_000_018.mp4,49,0.817483,32,sports ball,0.284275,501.488,266.605,545.424,311.781,523.456,289.193,43.935,45.176
identical_balls_trick_000_018.mp4,49,0.817483,32,sports ball,0.277221,711.448,462.903,756.904,508.521,734.176,485.712,45.456,45.618
identical_balls_trick_000_018.mp4,50,0.834167,32,sports ball,0.756161,500.748,282.880,544.087,326.807,522.417,304.843,43.339,43.927
identical_balls_trick_000_018.mp4,50,0.834167,32,sports ball,0.401057,709.300,435.609,754.911,480.104,732.105,457.857,45.611,44.495
identical_balls_trick_000_018.mp4,50,0.834167,32,sports ball,0.189901,523.766,402.620,572.146,448.834,547.956,425.727,48.380,46.214
identical_balls_trick_000_018.mp4,51,0.850850,32,sports ball,0.725370,554.015,400.095,603.722,445.385,578.868,422.740,49.707,45.290
identical_balls_trick_000_018.mp4,51,0.850850,32,sports ball,0.685294,499.318,301.973,543.108,346.961,521.213,324.467,43.790,44.988
identical_balls_trick_000_018.mp4,51,0.850850,32,sports ball,0.604701,706.806,408.115,752.099,453.689,729.452,430.902,45.293,45.573
identical_balls_trick_000_018.mp4,52,0.867533,32,sports ball,0.854965,497.676,321.417,542.609,367.538,520.143,344.477,44.933,46.120
identical_balls_trick_000_018.mp4,52,0.867533,32,sports ball,0.829079,587.112,398.642,634.475,443.438,610.793,421.040,47.363,44.796
identical_balls_trick_000_018.mp4,52,0.867533,32,sports ball,0.697430,704.487,384.430,749.935,429.447,727.211,406.939,45.447,45.017
identical_balls_trick_000_018.mp4,53,0.884217,32,sports ball,0.621696,617.721,399.909,666.125,444.249,641.923,422.079,48.404,44.340
identical_balls_trick_000_018.mp4,53,0.884217,32,sports ball,0.586401,496.693,342.719,541.142,389.020,518.917,365.870,44.449,46.301
identical_balls_trick_000_018.mp4,53,0.884217,32,sports ball,0.364831,702.499,361.690,747.032,408.392,724.766,385.041,44.533,46.703
identical_balls_trick_000_018.mp4,54,0.900900,32,sports ball,0.785672,495.757,366.483,539.618,411.381,517.688,388.932,43.860,44.897
identical_balls_trick_000_018.mp4,54,0.900900,32,sports ball,0.522899,699.591,341.324,745.731,387.122,722.661,364.223,46.140,45.798
identical_balls_trick_000_018.mp4,54,0.900900,32,sports ball,0.208597,650.135,401.437,698.132,446.945,674.133,424.191,47.997,45.509
identical_balls_trick_000_018.mp4,54,0.900900,32,sports ball,0.153892,650.222,401.305,698.223,446.785,674.222,424.045,48.002,45.480
identical_balls_trick_000_018.mp4,55,0.917583,32,sports ball,0.740202,698.598,322.197,743.819,368.013,721.208,345.105,45.221,45.816
identical_balls_trick_000_018.mp4,55,0.917583,32,sports ball,0.637884,681.898,405.140,728.260,450.169,705.079,427.655,46.362,45.029
identical_balls_trick_000_018.mp4,55,0.917583,32,sports ball,0.629518,494.539,391.050,538.866,436.954,516.702,414.002,44.327,45.904
identical_balls_trick_000_018.mp4,56,0.934267,32,sports ball,0.702504,494.117,417.328,537.444,463.715,515.781,440.521,43.327,46.387
identical_balls_trick_000_018.mp4,56,0.934267,32,sports ball,0.699493,697.212,305.583,741.365,350.014,719.288,327.798,44.153,44.431
identical_balls_trick_000_018.mp4,56,0.934267,32,sports ball,0.329040,713.579,410.855,760.276,455.969,736.927,433.412,46.697,45.114
identical_balls_trick_000_018.mp4,57,0.950950,32,sports ball,0.196223,491.770,447.799,536.095,491.139,513.932,469.469,44.324,43.340
identical_balls_trick_000_018.mp4,57,0.950950,32,sports ball,0.165606,696.065,290.039,739.524,334.695,717.794,312.367,43.459,44.656
identical_balls_trick_000_018.mp4,58,0.967633,32,sports ball,0.403947,693.305,276.318,738.204,320.782,715.755,298.550,44.899,44.464
identical_balls_trick_000_018.mp4,58,0.967633,32,sports ball,0.299266,491.764,477.652,534.726,522.746,513.245,500.199,42.962,45.094
identical_balls_trick_000_018.mp4,59,0.984317,32,sports ball,0.701500,691.109,265.224,736.082,309.907,713.596,287.566,44.973,44.683
identical_balls_trick_000_018.mp4,60,1.001000,32,sports ball,0.603774,689.729,255.242,735.259,300.106,712.494,277.674,45.529,44.865
