video,frame,time_seconds,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,width,height,frame_local_instance_index,mask_area_px,mask_centroid_x,mask_centroid_y,mask_centroid_valid,polygon_points
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,636,10.610600,32,sports ball,0.678573,519.401,398.931,540.267,419.252,529.834,409.091,20.866,20.322,0,374,529.904,409.080,1,"521,400;520,401;520,402;520,403;520,404;520,405;520,406;520,407;520,408;520,409;520,410;520,411;520,412;520,413;521,414;522,415;523,416;524,417;525,418;526,419;527,419;528,419;529,419;530,419;531,419;532,419;533,419;534,419;535,419;536,419;537,418;538,417;539,416;539,415;539,414;540,413;540,412;540,411;540,410;540,409;540,408;540,407;540,406;539,405;539,404;538,403;538,402;538,401;537,401;536,400;535,400;534,400;533,400;532,400;531,400;530,400;529,400;528,400;527,400;526,400;525,400;524,400;523,400;522,400"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,636,10.610600,32,sports ball,0.615744,584.591,273.800,604.303,294.673,594.447,284.237,19.713,20.872,1,368,594.280,284.649,1,"587,275;587,276;587,277;586,278;585,278;585,279;585,280;585,281;585,282;585,283;585,284;585,285;585,286;585,287;585,288;585,289;585,290;586,291;587,292;588,293;589,294;590,295;591,295;592,295;593,295;594,295;595,295;596,295;597,295;598,295;599,295;600,294;600,293;601,292;602,291;603,290;604,289;604,288;604,287;604,286;604,285;604,284;604,283;604,282;604,281;604,280;603,279;602,278;602,277;601,276;600,275;599,275;598,275;597,275;596,275;595,275;594,275;593,275;592,275;591,275;590,275;589,275;588,275"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,636,10.610600,32,sports ball,0.523481,568.778,187.968,588.576,206.574,578.677,197.271,19.798,18.607,2,358,578.307,197.698,1,"570,189;569,190;569,191;569,192;569,193;569,194;569,195;569,196;569,197;569,198;569,199;569,200;569,201;569,202;569,203;569,204;570,205;571,206;572,207;573,207;574,207;575,207;576,207;577,207;578,207;579,207;580,207;581,207;582,207;583,207;584,207;585,206;586,205;586,204;587,203;588,202;588,201;588,200;588,199;588,198;588,197;588,196;588,195;588,194;588,193;588,192;587,191;587,190;587,189;586,189;585,189;584,189;583,189;582,189;581,189;580,189;579,189;578,189;577,189;576,189;575,189;574,189;573,189;571,189"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,636,10.610600,32,sports ball,0.301189,617.231,244.636,637.307,264.682,627.269,254.659,20.077,20.045,3,364,626.571,255.234,1,"620,246;619,247;618,248;617,249;617,250;617,251;617,252;617,253;617,254;617,255;617,256;617,257;617,258;617,259;617,260;617,261;618,261;619,262;620,263;620,264;621,264;622,264;623,265;624,265;625,265;626,265;627,265;628,265;629,265;630,265;631,265;632,265;633,264;634,263;635,262;636,261;636,260;636,259;636,258;636,257;636,256;636,255;636,254;636,253;636,252;636,251;636,250;636,249;635,248;634,247;633,246;632,246;631,246;630,246;629,246;628,246;627,246;626,246;625,246;624,246;623,246;622,246;621,246"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,636,10.610600,32,sports ball,0.291261,617.113,243.386,637.607,264.642,627.360,254.014,20.494,21.256,4,397,627.093,254.894,1,"621,245;620,246;619,247;618,248;617,248;617,249;617,250;617,251;617,252;617,253;617,254;617,255;617,256;617,257;617,258;617,259;617,260;617,261;618,261;619,262;620,263;620,264;621,264;622,264;623,265;624,265;625,265;626,265;627,265;628,265;629,265;630,265;631,265;632,265;633,264;634,263;635,262;636,261;637,260;638,259;638,258;638,257;638,256;638,255;638,254;638,253;638,252;638,251;637,250;636,249;635,248;634,247;633,246;632,245;631,245;630,245;629,245;628,245;627,245;626,245;625,245;624,245;623,245;622,245"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,637,10.627283,32,sports ball,0.664334,585.400,264.983,605.780,285.795,595.590,275.389,20.379,20.812,0,359,596.084,275.978,1,"591,266;590,267;589,268;588,269;587,269;587,270;587,271;587,272;587,273;587,274;587,275;587,276;587,277;587,278;587,279;587,280;587,281;588,282;588,283;589,284;590,285;591,286;592,286;593,286;594,286;595,286;596,286;597,286;598,286;599,286;600,286;601,285;602,284;603,283;604,282;605,281;606,281;606,280;606,279;606,278;606,277;606,276;606,275;606,274;606,273;606,272;605,271;604,270;603,269;602,268;601,267;600,266;599,266;598,266;597,266;596,266;595,266;594,266;593,266;592,266"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,637,10.627283,32,sports ball,0.633556,618.910,251.110,639.012,271.828,628.961,261.469,20.101,20.718,1,362,628.983,262.160,1,"621,253;620,254;620,255;620,256;620,257;620,258;620,259;620,260;620,261;620,262;620,263;620,264;620,265;620,266;620,267;620,268;620,269;621,270;622,271;623,272;624,272;625,272;626,272;627,272;628,272;629,272;630,272;631,272;632,272;633,272;634,271;635,270;636,269;637,268;638,267;639,266;639,265;639,264;639,263;639,262;639,261;639,260;639,259;639,258;639,257;638,256;637,255;636,254;635,253;634,253;633,253;632,253;631,253;630,253;629,253;628,253;627,253;626,253;625,253;624,253;623,253;622,253"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,637,10.627283,32,sports ball,0.629110,567.546,186.914,588.080,206.371,577.813,196.642,20.534,19.457,2,367,577.515,197.659,1,"568,189;568,190;568,191;568,192;568,193;568,194;568,195;568,196;568,197;568,198;568,199;568,200;568,201;568,202;568,203;568,204;569,205;570,206;571,207;572,207;573,207;574,207;575,207;576,207;577,207;578,207;579,207;580,207;581,207;582,207;583,207;584,206;585,205;586,204;586,203;586,202;587,201;588,200;588,199;588,198;588,197;588,196;588,195;588,194;588,193;587,192;587,191;586,190;585,189;584,189;583,189;582,189;581,189;580,189;579,189;578,189;577,189;576,189;575,189;574,189;573,189;572,189;571,189;569,189"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,637,10.627283,32,sports ball,0.336497,519.649,407.973,539.436,426.308,529.543,417.140,19.787,18.335,3,334,529.644,416.464,1,"521,408;521,409;520,410;520,411;520,412;520,413;520,414;520,415;520,416;520,417;520,418;520,419;520,420;521,421;522,422;523,423;524,424;524,425;525,425;526,425;527,425;528,425;529,425;530,425;531,425;532,425;533,425;534,425;535,425;536,425;537,425;538,425;539,425;539,424;539,423;539,422;539,421;539,420;539,419;539,418;539,417;539,416;539,415;539,414;539,413;538,412;538,411;537,410;536,409;536,408;535,408;534,408;533,408;532,408;531,408;530,408;529,408;528,408;527,408;526,408;525,408;524,408;523,408;522,408"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,638,10.643967,32,sports ball,0.731623,619.995,259.733,640.351,280.266,630.173,270.000,20.355,20.533,0,380,629.705,270.576,1,"623,261;623,262;622,263;621,263;620,263;620,264;620,265;620,266;620,267;620,268;620,269;620,270;620,271;620,272;620,273;620,274;620,275;620,276;621,277;622,277;623,278;624,279;625,280;625,281;626,281;627,281;628,281;629,281;630,281;631,281;632,281;633,281;634,281;635,281;635,280;635,279;636,278;637,277;638,277;639,276;639,275;640,274;640,273;640,272;640,271;640,270;640,269;640,268;640,267;640,266;639,265;638,264;637,263;636,262;636,261;635,261;634,261;633,261;632,261;631,261;630,261;629,261;628,261;624,261"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,638,10.643967,32,sports ball,0.711437,566.589,187.383,585.622,206.410,576.105,196.897,19.032,19.028,1,337,575.955,197.614,1,"568,189;567,190;567,191;567,192;567,193;567,194;567,195;567,196;567,197;567,198;567,199;567,200;567,201;567,202;567,203;567,204;568,204;569,205;570,206;571,207;572,207;573,207;574,207;575,207;576,207;577,207;578,207;579,207;580,207;581,206;582,205;583,204;584,203;585,202;586,201;586,200;586,199;586,198;586,197;586,196;586,195;586,194;585,193;584,192;583,191;583,190;583,189;582,189;581,189;580,189;579,189;578,189;577,189;576,189;575,189;574,189;573,189;572,189;571,189;570,189;569,189"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,638,10.643967,32,sports ball,0.533560,602.483,423.552,623.358,443.123,612.920,433.338,20.875,19.571,2,367,612.850,433.011,1,"605,424;604,425;603,426;603,427;603,428;603,429;603,430;603,431;603,432;603,433;603,434;603,435;603,436;603,437;603,438;603,439;604,440;605,440;606,440;607,441;608,442;609,442;610,442;611,442;612,442;613,442;614,442;615,442;616,442;617,442;618,442;619,442;620,441;621,441;622,441;623,440;623,439;623,438;623,437;623,436;623,435;623,434;623,433;623,432;623,431;623,430;623,429;622,428;621,427;620,426;619,425;619,424;618,424;617,424;616,424;615,424;614,424;613,424;612,424;611,424;610,424;609,424;608,424;606,424"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,638,10.643967,32,sports ball,0.456096,586.750,257.841,606.942,277.991,596.846,267.916,20.192,20.151,3,356,597.250,268.376,1,"591,259;590,260;589,261;588,262;588,263;588,264;588,265;588,266;588,267;588,268;588,269;588,270;588,271;588,272;588,273;588,274;589,275;590,276;591,277;592,278;593,278;594,278;595,278;596,278;597,278;598,278;599,278;600,278;601,278;602,278;603,277;604,276;605,275;606,274;607,273;607,272;607,271;607,270;607,269;607,268;607,267;607,266;607,265;607,264;607,263;606,262;605,262;604,261;603,260;602,259;601,259;600,259;599,259;598,259;597,259;596,259;595,259;594,259;593,259;592,259"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,638,10.643967,32,sports ball,0.309661,586.794,257.535,607.198,277.978,596.996,267.757,20.404,20.443,4,356,597.250,268.376,1,"591,259;590,260;589,261;588,262;588,263;588,264;588,265;588,266;588,267;588,268;588,269;588,270;588,271;588,272;588,273;588,274;589,275;590,276;591,277;592,278;593,278;594,278;595,278;596,278;597,278;598,278;599,278;600,278;601,278;602,278;603,277;604,276;605,275;606,274;607,273;607,272;607,271;607,270;607,269;607,268;607,267;607,266;607,265;607,264;607,263;606,262;605,262;604,261;603,260;602,259;601,259;600,259;599,259;598,259;597,259;596,259;595,259;594,259;593,259;592,259"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,638,10.643967,32,sports ball,0.299047,520.599,416.584,540.225,435.765,530.412,426.175,19.625,19.181,5,332,530.262,425.247,1,"521,417;521,418;521,419;521,420;521,421;521,422;521,423;521,424;521,425;521,426;521,427;521,428;521,429;521,430;522,431;523,432;524,433;525,434;526,434;527,434;528,434;529,434;530,434;531,434;532,434;533,434;534,434;535,434;536,434;537,434;538,434;538,433;538,432;538,431;539,430;539,429;540,428;540,427;540,426;540,425;540,424;540,423;540,422;539,421;539,420;538,419;538,418;538,417;537,417;536,417;535,417;534,417;533,417;532,417;531,417;530,417;529,417;528,417;527,417;526,417;525,417;524,417;523,417;522,417"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,638,10.643967,32,sports ball,0.185891,520.880,416.262,539.942,431.353,530.411,423.808,19.062,15.091,6,257,529.887,423.416,1,"521,417;521,418;521,419;521,420;521,421;521,422;521,423;521,424;521,425;521,426;521,427;521,428;521,429;522,429;523,429;524,430;525,430;526,430;527,430;528,430;529,430;530,430;531,430;532,430;533,430;534,430;535,430;536,430;537,430;538,429;539,428;539,427;539,426;539,425;539,424;539,423;539,422;539,421;539,420;538,419;538,418;538,417;537,417;536,417;535,417;534,417;533,417;532,417;531,417;530,417;529,417;528,417;527,417;526,417;525,417;524,417;523,417;522,417"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,639,10.660650,32,sports ball,0.789989,621.521,268.292,640.702,287.845,631.112,278.068,19.181,19.553,0,324,631.309,278.781,1,"623,270;623,271;623,272;623,273;623,274;623,275;623,276;623,277;623,278;623,279;623,280;623,281;623,282;623,283;623,284;623,285;623,286;624,286;625,287;626,288;627,288;628,288;629,288;630,288;631,288;632,288;633,288;634,288;635,288;636,288;637,287;638,286;639,286;640,285;640,284;640,283;640,282;640,281;640,280;640,279;640,278;640,277;640,276;640,275;640,274;639,273;639,272;639,271;638,270;637,270;636,270;635,270;634,270;633,270;632,270;631,270;630,270;629,270;628,270;627,270;626,270;625,270;624,270"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,639,10.660650,32,sports ball,0.741312,564.671,187.454,584.356,207.302,574.514,197.378,19.685,19.848,1,359,574.304,198.345,1,"568,189;567,190;567,191;566,192;565,192;565,193;565,194;565,195;565,196;565,197;565,198;565,199;565,200;565,201;565,202;565,203;565,204;565,205;566,205;567,206;568,207;569,208;570,208;571,208;572,208;573,208;574,208;575,208;576,208;577,208;578,208;579,208;580,207;581,206;582,205;583,204;584,203;584,202;584,201;584,200;584,199;584,198;584,197;584,196;584,195;584,194;584,193;583,192;582,191;581,190;580,189;579,189;578,189;577,189;576,189;575,189;574,189;573,189;572,189;571,189;570,189;569,189"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,639,10.660650,32,sports ball,0.629512,587.879,250.209,608.224,270.002,598.051,260.106,20.345,19.794,2,382,597.772,260.236,1,"589,251;588,252;588,253;588,254;588,255;588,256;588,257;588,258;588,259;588,260;588,261;588,262;588,263;588,264;588,265;589,266;590,267;591,268;591,269;592,270;593,270;594,270;595,270;596,270;597,270;598,270;599,270;600,270;601,270;602,270;603,270;604,269;605,268;606,268;607,268;607,267;607,266;608,265;608,264;608,263;608,262;608,261;608,260;608,259;608,258;608,257;607,256;607,255;607,254;606,253;605,252;604,251;603,251;602,251;601,251;600,251;599,251;598,251;597,251;596,251;595,251;594,251;593,251;590,251"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,639,10.660650,32,sports ball,0.435070,601.819,408.378,622.192,429.732,612.005,419.055,20.373,21.354,3,370,612.673,418.424,1,"604,409;604,410;604,411;603,412;603,413;603,414;603,415;603,416;603,417;603,418;603,419;603,420;603,421;603,422;603,423;603,424;604,424;605,424;606,424;607,425;608,425;609,426;609,427;609,428;609,429;610,429;611,429;612,429;613,429;614,429;615,429;616,429;617,429;618,429;619,428;620,427;621,426;622,425;622,424;622,423;622,422;622,421;622,420;622,419;622,418;622,417;622,416;622,415;622,414;622,413;621,413;620,412;620,411;620,410;619,409;618,409;617,409;616,409;615,409;614,409;613,409;612,409;611,409;605,409"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,639,10.660650,32,sports ball,0.370974,522.082,425.349,541.895,440.304,531.989,432.826,19.812,14.955,4,275,531.811,432.942,1,"523,426;523,427;523,428;523,429;523,430;523,431;523,432;523,433;523,434;523,435;523,436;523,437;523,438;523,439;524,440;525,440;526,440;527,440;528,440;529,440;530,440;531,440;532,440;533,440;534,440;535,440;536,440;537,440;538,439;539,438;540,437;541,437;542,437;542,436;542,435;542,434;542,433;542,432;542,431;541,430;540,429;539,428;539,427;539,426;538,426;537,426;536,426;535,426;534,426;533,426;532,426;531,426;530,426;529,426;528,426;527,426;526,426;525,426;524,426"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,639,10.660650,32,sports ball,0.277232,522.251,425.958,542.811,443.840,532.531,434.899,20.560,17.882,5,321,532.377,433.779,1,"523,426;523,427;523,428;523,429;523,430;523,431;523,432;523,433;523,434;523,435;523,436;523,437;523,438;523,439;523,440;524,440;525,441;526,441;527,442;528,442;529,442;530,442;531,442;532,442;533,442;534,442;535,442;536,442;537,442;538,442;538,441;539,440;540,439;541,438;542,438;543,438;543,437;543,436;543,435;543,434;543,433;543,432;543,431;543,430;542,429;541,429;540,429;539,428;539,427;539,426;538,426;537,426;536,426;535,426;534,426;533,426;532,426;531,426;530,426;529,426;528,426;527,426;526,426;524,426"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,640,10.677333,32,sports ball,0.753145,563.616,189.440,583.948,207.680,573.782,198.560,20.332,18.240,0,320,573.391,199.656,1,"565,192;564,193;564,194;564,195;564,196;564,197;564,198;564,199;564,200;564,201;564,202;564,203;564,204;564,205;565,206;566,207;567,207;568,208;569,208;570,208;571,208;572,208;573,208;574,208;575,208;576,208;577,208;578,208;579,208;580,207;581,206;582,205;582,204;583,203;583,202;583,201;583,200;583,199;583,198;583,197;583,196;583,195;583,194;583,193;582,192;581,192;580,192;579,192;578,192;577,192;576,192;575,192;574,192;573,192;572,192;571,192;570,192;569,192;568,192;567,192;566,192"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,640,10.677333,32,sports ball,0.737875,623.121,276.852,640.891,296.295,632.006,286.573,17.770,19.443,1,324,632.034,287.176,1,"625,278;624,279;624,280;624,281;624,282;624,283;624,284;624,285;624,286;624,287;624,288;624,289;624,290;624,291;624,292;624,293;624,294;625,295;626,295;627,296;628,297;629,297;630,297;631,297;632,297;633,297;634,297;635,297;636,297;637,297;638,296;639,295;640,294;640,293;640,292;640,291;640,290;640,289;640,288;640,287;640,286;640,285;640,284;640,283;640,282;640,281;640,280;640,279;639,278;638,278;637,278;636,278;635,278;634,278;633,278;632,278;631,278;630,278;629,278;628,278;627,278;626,278"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,640,10.677333,32,sports ball,0.495982,589.067,243.324,609.112,263.611,599.089,253.467,20.045,20.287,2,361,598.801,254.141,1,"592,245;591,246;590,247;589,248;589,249;589,250;589,251;589,252;589,253;589,254;589,255;589,256;589,257;589,258;590,259;591,260;592,261;593,262;594,263;595,264;596,264;597,264;598,264;599,264;600,264;601,264;602,264;603,264;604,264;605,264;606,263;607,262;607,261;608,260;608,259;608,258;608,257;608,256;608,255;608,254;608,253;608,252;608,251;608,250;608,249;607,248;607,247;607,246;606,245;605,245;604,245;603,245;602,245;601,245;600,245;599,245;598,245;597,245;596,245;595,245;594,245;593,245"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,640,10.677333,32,sports ball,0.419254,523.770,433.159,544.588,448.958,534.179,441.059,20.818,15.800,3,315,533.914,440.603,1,"527,433;526,434;525,434;524,434;524,435;524,436;524,437;524,438;524,439;524,440;524,441;524,442;524,443;524,444;524,445;525,446;526,447;527,448;528,448;529,448;530,448;531,448;532,448;533,448;534,448;535,448;536,448;537,448;538,448;539,448;540,448;541,448;542,448;543,448;543,447;544,446;544,445;544,444;544,443;544,442;544,441;544,440;544,439;544,438;544,437;543,436;542,435;541,434;540,433;539,433;538,433;537,433;536,433;535,433;534,433;533,433;532,433;531,433;530,433;529,433;528,433"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,640,10.677333,32,sports ball,0.385587,588.970,243.213,609.024,263.632,598.997,253.422,20.055,20.419,4,363,598.771,254.193,1,"592,245;591,246;590,247;589,248;589,249;589,250;589,251;589,252;589,253;589,254;589,255;589,256;589,257;589,258;590,259;591,260;592,261;593,262;593,263;594,264;595,264;596,264;597,264;598,264;599,264;600,264;601,264;602,264;603,264;604,264;605,264;606,263;607,262;607,261;608,260;608,259;608,258;608,257;608,256;608,255;608,254;608,253;608,252;608,251;608,250;608,249;607,248;607,247;607,246;606,245;605,245;604,245;603,245;602,245;601,245;600,245;599,245;598,245;597,245;596,245;595,245;594,245;593,245"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,640,10.677333,32,sports ball,0.300651,601.206,397.450,619.356,412.730,610.281,405.090,18.150,15.281,5,272,610.033,404.746,1,"602,398;601,399;601,400;601,401;601,402;601,403;601,404;601,405;601,406;601,407;601,408;601,409;602,410;603,411;604,412;605,412;606,412;607,412;608,412;609,412;610,412;611,412;612,412;613,412;614,412;615,412;616,412;617,411;618,410;619,409;619,408;619,407;619,406;619,405;619,404;619,403;619,402;619,401;619,400;619,399;619,398;618,398;617,398;616,398;615,398;614,398;613,398;612,398;611,398;610,398;609,398;608,398;607,398;606,398;605,398;604,398;603,398"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,641,10.694017,32,sports ball,0.668676,591.180,237.084,610.282,256.614,600.731,246.849,19.102,19.530,0,352,600.952,247.060,1,"594,238;593,239;592,240;592,241;592,242;592,243;592,244;592,245;592,246;592,247;592,248;592,249;592,250;592,251;592,252;592,253;593,254;594,255;595,256;596,257;597,257;598,257;599,257;600,257;601,257;602,257;603,257;604,257;605,257;606,257;607,256;608,255;608,254;608,253;609,252;610,251;610,250;610,249;610,248;610,247;610,246;610,245;610,244;610,243;610,242;610,241;610,240;610,239;609,238;608,238;607,238;606,238;605,238;604,238;603,238;602,238;601,238;600,238;599,238;598,238;597,238;596,238;595,238"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,641,10.694017,32,sports ball,0.654958,623.954,286.628,641.950,306.629,632.952,296.629,17.996,20.001,1,349,632.963,296.501,1,"627,287;626,288;625,289;624,290;624,291;624,292;624,293;624,294;624,295;624,296;624,297;624,298;624,299;624,300;624,301;624,302;624,303;625,303;626,304;627,305;628,306;629,306;630,306;631,306;632,306;633,306;634,306;635,306;636,306;637,306;638,306;639,306;640,305;641,304;642,303;642,302;642,301;642,300;642,299;642,298;642,297;642,296;642,295;642,294;642,293;642,292;641,291;640,290;640,289;640,288;639,287;638,287;637,287;636,287;635,287;634,287;633,287;632,287;631,287;630,287;629,287;628,287"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,641,10.694017,32,sports ball,0.619313,561.444,189.168,581.628,211.108,571.536,200.138,20.184,21.940,2,391,572.000,201.133,1,"564,191;564,192;563,193;563,194;563,195;563,196;563,197;563,198;563,199;563,200;563,201;563,202;563,203;563,204;563,205;563,206;563,207;563,208;564,209;565,210;566,211;567,212;568,212;569,212;570,212;571,212;572,212;573,212;574,212;575,212;576,212;577,211;578,210;579,209;580,208;580,207;581,206;582,205;582,204;582,203;582,202;582,201;582,200;582,199;582,198;582,197;582,196;581,195;580,194;579,193;578,192;578,191;577,191;576,191;575,191;574,191;573,191;572,191;571,191;570,191;569,191;568,191;567,191;565,191"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,641,10.694017,32,sports ball,0.505479,527.038,440.046,547.413,458.694,537.225,449.370,20.376,18.648,3,333,537.225,449.447,1,"529,441;528,442;528,443;528,444;528,445;528,446;528,447;528,448;528,449;528,450;528,451;528,452;528,453;528,454;528,455;528,456;529,456;530,456;531,457;532,458;533,458;534,458;535,458;536,458;537,458;538,458;539,458;540,458;541,458;542,458;543,458;544,457;545,456;546,456;547,456;547,455;547,454;547,453;547,452;547,451;547,450;547,449;547,448;547,447;547,446;547,445;546,445;545,444;544,443;544,442;543,441;542,441;541,441;540,441;539,441;538,441;537,441;536,441;535,441;534,441;533,441;532,441;531,441;530,441"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,641,10.694017,32,sports ball,0.268076,600.723,380.219,620.557,400.451,610.640,390.335,19.833,20.232,4,376,610.011,390.497,1,"602,381;601,382;601,383;601,384;601,385;601,386;601,387;601,388;601,389;601,390;601,391;601,392;601,393;601,394;601,395;601,396;601,397;601,398;601,399;601,400;602,400;603,400;604,400;605,400;606,400;607,400;608,400;609,400;610,400;611,400;612,400;613,400;614,400;615,399;616,399;617,399;618,398;619,397;620,397;620,396;620,395;620,394;620,393;620,392;620,391;620,390;620,389;620,388;619,387;619,386;619,385;618,384;618,383;618,382;617,381;616,381;615,381;614,381;613,381;612,381;611,381;610,381;609,381;603,381"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,642,10.710700,32,sports ball,0.649398,560.537,192.644,580.463,212.651,570.500,202.647,19.925,20.007,0,353,570.292,203.584,1,"562,195;561,196;561,197;561,198;561,199;561,200;561,201;561,202;561,203;561,204;561,205;561,206;561,207;561,208;561,209;561,210;562,211;563,211;564,212;565,213;566,213;567,213;568,213;569,213;570,213;571,213;572,213;573,213;574,213;575,213;576,212;577,211;578,210;579,209;580,208;580,207;580,206;580,205;580,204;580,203;580,202;580,201;580,200;580,199;580,198;580,197;579,196;578,195;577,195;576,195;575,195;574,195;573,195;572,195;571,195;570,195;569,195;568,195;567,195;566,195;565,195;564,195;563,195"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,642,10.710700,32,sports ball,0.560119,625.208,296.488,645.832,316.448,635.520,306.468,20.625,19.959,1,391,635.212,307.054,1,"627,298;626,299;625,300;625,301;625,302;625,303;625,304;625,305;625,306;625,307;625,308;625,309;625,310;625,311;625,312;626,313;627,314;628,315;629,316;630,317;631,317;632,317;633,317;634,317;635,317;636,317;637,317;638,317;639,317;640,317;641,316;642,315;643,314;644,313;645,312;646,311;646,310;646,309;646,308;646,307;646,306;646,305;646,304;646,303;646,302;645,301;644,300;643,299;642,298;641,298;640,298;639,298;638,298;637,298;636,298;635,298;634,298;633,298;632,298;631,298;630,298;629,298;628,298"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,642,10.710700,32,sports ball,0.412042,593.171,231.629,611.783,250.253,602.477,240.941,18.612,18.624,2,327,601.920,241.566,1,"595,233;594,234;593,235;593,236;593,237;593,238;593,239;593,240;593,241;593,242;593,243;593,244;593,245;593,246;593,247;593,248;593,249;594,249;595,249;596,250;597,250;598,250;599,250;600,250;601,250;602,250;603,250;604,250;605,250;606,250;607,250;608,250;609,250;610,249;611,248;611,247;611,246;611,245;611,244;611,243;611,242;611,241;611,240;611,239;611,238;611,237;611,236;610,235;609,234;608,233;607,233;606,233;605,233;604,233;603,233;602,233;601,233;600,233;599,233;598,233;597,233;596,233"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,642,10.710700,32,sports ball,0.390561,599.417,366.883,617.512,388.000,608.464,377.441,18.095,21.116,3,335,608.161,377.033,1,"601,368;600,369;600,370;600,371;600,372;600,373;600,374;600,375;600,376;600,377;600,378;600,379;600,380;600,381;600,382;600,383;600,384;600,385;600,386;600,387;601,387;602,387;603,387;604,387;605,387;606,387;607,387;608,387;609,387;610,386;611,385;612,384;613,384;614,384;615,383;616,382;617,381;618,381;618,380;618,379;618,378;618,377;618,376;618,375;618,374;618,373;618,372;617,372;616,371;616,370;615,369;614,368;613,368;612,368;611,368;610,368;609,368;608,368;607,368;606,368;605,368;604,368;603,368;602,368"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,642,10.710700,32,sports ball,0.376667,528.178,448.094,551.757,467.455,539.968,457.775,23.579,19.362,4,369,539.837,457.033,1,"529,449;529,450;529,451;529,452;529,453;529,454;529,455;529,456;529,457;529,458;529,459;529,460;529,461;530,461;531,462;532,463;533,464;534,465;535,466;536,466;537,466;538,466;539,466;540,466;541,466;542,466;543,466;544,466;545,466;546,466;547,465;548,464;549,463;550,462;551,461;551,460;551,459;551,458;551,457;551,456;551,455;551,454;551,453;550,452;549,451;548,450;547,449;546,449;545,449;544,449;543,449;542,449;541,449;540,449;539,449;538,449;537,449;536,449;535,449;534,449;533,449;532,449;531,449;530,449"
youtube_juggling_for_data_analysis_eh1I3SlZn48_075_090.mp4,643,10.727383,32,sports ball,0.676579,594.232,225.120,614.587,245.999,604.409,235.560,20.355,20.879,0,373,604.035,236.102,1,"598,226;597,227;596,228;595,229;595,230;595,231;595,232;595,233;595,234;595,235;595,236;595,237;595,238;595,239;595,240;595,241;595,242;595,243;596,244;597,245;598,246;599,246;600,246;601,246;602,246;603,246;604,246;605,246;606,246;607,246;608,246;609,246;610,245;611,244;612,243;613,242;614,241;614,240;614,239;614,238;614,237;614,236;614,235;614,234;614,233;614,232;613,231;612,230;612,229;611,229;610,228;609,227;608,226;607,226;606,226;605,226;604,226;603,226;602,226;601,226;600,226;599,226"
