frame,event_type,track_id,action,resolved_hand,matched_source_track_id,pending_before,pending_after
420,HAND_ENTRY,53,PENDING_ENTRY,,,T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT},T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT}
253,FINALIZATION,26,UNRESOLVED_PENDING_ENTRY,,,T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT},T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT}
277,FINALIZATION,33,UNRESOLVED_PENDING_ENTRY,,,T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT},T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT}
283,FINALIZATION,34,UNRESOLVED_PENDING_ENTRY,,,T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT},T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT}
294,FINALIZATION,32,UNRESOLVED_PENDING_ENTRY,,,T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT},T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT}
313,FINALIZATION,35,UNRESOLVED_PENDING_ENTRY,,,T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT},T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT}
315,FINALIZATION,38,UNRESOLVED_PENDING_ENTRY,,,T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT},T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT}
323,FINALIZATION,39,UNRESOLVED_PENDING_ENTRY,,,T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT},T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT}
333,FINALIZATION,36,UNRESOLVED_PENDING_ENTRY,,,T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT},T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT}
354,FINALIZATION,42,UNRESOLVED_PENDING_ENTRY,,,T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT},T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT}
355,FINALIZATION,43,UNRESOLVED_PENDING_ENTRY,,,T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT},T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT}
363,FINALIZATION,45,UNRESOLVED_PENDING_ENTRY,,,T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT},T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT}
373,FINALIZATION,41,UNRESOLVED_PENDING_ENTRY,,,T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT},T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT}
391,FINALIZATION,48,UNRESOLVED_PENDING_ENTRY,,,T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT},T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT}
394,FINALIZATION,47,UNRESOLVED_PENDING_ENTRY,,,T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT},T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT}
400,FINALIZATION,49,UNRESOLVED_PENDING_ENTRY,,,T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT},T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT}
410,FINALIZATION,46,UNRESOLVED_PENDING_ENTRY,,,T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT},T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT}
420,FINALIZATION,53,VIDEO_END_PENDING_ENTRY,,,T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT},T26:{RIGHT};T33:{RIGHT};T34:{LEFT};T32:{LEFT};T35:{RIGHT};T38:{LEFT};T39:{RIGHT};T36:{RIGHT};T42:{LEFT};T43:{RIGHT};T45:{LEFT};T41:{LEFT};T48:{LEFT};T47:{RIGHT};T49:{RIGHT};T46:{RIGHT};T53:{LEFT}
