source_tracklet,candidate_tracklet,gap_frames,predicted_x,predicted_y,candidate_start_x,candidate_start_y,prediction_error,source_end_frame,candidate_start_frame,end_velocity_x,end_velocity_y,candidate_rank
66,72,2,773.031000,502.999000,546.039000,456.465000,231.712713,1031,1034,-2.856000,-0.348000,2
66,71,2,773.031000,502.999000,515.524000,398.489000,277.906810,1031,1034,-2.856000,-0.348000,3
66,73,10,750.183000,500.215000,503.159000,252.143000,350.086523,1031,1042,-2.856000,-0.348000,4
67,74,10,564.471000,557.832000,655.714000,578.926000,93.649570,1031,1042,2.270000,-4.485000,1
67,72,2,546.311000,593.712000,546.039000,456.465000,137.247270,1031,1034,2.270000,-4.485000,2
67,71,2,546.311000,593.712000,515.524000,398.489000,197.635673,1031,1034,2.270000,-4.485000,3
67,73,10,564.471000,557.832000,503.159000,252.143000,311.777045,1031,1042,2.270000,-4.485000,4
68,69,0,706.450000,535.618000,699.952000,447.024000,88.831981,1005,1006,-0.116000,-6.865000,1
68,70,4,705.986000,508.158000,691.217000,352.866000,155.992720,1005,1010,-0.116000,-6.865000,2
69,70,0,697.652000,419.775000,691.217000,352.866000,67.217732,1009,1010,-0.575000,-6.812000,1
70,71,1,643.113000,312.346000,515.524000,398.489000,153.946645,1032,1034,-1.900000,5.996000,1
70,73,9,627.913000,360.314000,503.159000,252.143000,165.119732,1032,1042,-1.900000,5.996000,2
70,72,1,643.113000,312.346000,546.039000,456.465000,173.763194,1032,1034,-1.900000,5.996000,3
70,74,9,627.913000,360.314000,655.714000,578.926000,220.372644,1032,1042,-1.900000,5.996000,4
71,73,4,512.980000,347.841000,503.159000,252.143000,96.200620,1037,1042,-0.318000,-6.331000,1
71,74,4,512.980000,347.841000,655.714000,578.926000,271.612356,1037,1042,-0.318000,-6.331000,2
72,75,10,284.974000,469.876000,417.745000,494.634000,135.059605,1039,1050,-15.452000,0.763000,1
72,73,2,408.590000,463.772000,503.159000,252.143000,231.797604,1039,1042,-15.452000,0.763000,2
72,74,2,408.590000,463.772000,655.714000,578.926000,272.636599,1039,1042,-15.452000,0.763000,3
74,78,9,804.040000,399.618000,839.864000,487.056000,94.492131,1055,1065,5.960000,-10.144000,1
74,77,2,762.320000,470.626000,708.615000,344.475000,137.106899,1055,1058,5.960000,-10.144000,2
75,76,0,457.297000,478.527000,539.686000,461.081000,84.215855,1053,1054,9.888000,-4.027000,1
75,77,4,496.849000,462.419000,708.615000,344.475000,242.395598,1053,1058,9.888000,-4.027000,2
76,78,5,739.992000,437.484000,839.864000,487.056000,111.497980,1059,1065,16.818000,-2.018000,1
