track_id,boundary_type,boundary_frame,event_type,boundary_x,boundary_y,eligible_hand_set,preferred_hand,ambiguous,hand_evidence,evidence_reason,video_start_boundary,video_end_boundary,proximity_band,motion,endpoint_distance_px,endpoint_distance_normalized,recent_min_distance_px,recent_min_distance_normalized,post_contact
10,START,115,HAND_EXIT,982.537000,435.959000,{LEFT},LEFT,0,1,very_near,0,0,VERY_NEAR,SEPARATING,46.146938,0.247930,46.146938,0.247930,0
10,END,136,HAND_ENTRY,953.200000,647.416000,{RIGHT},RIGHT,0,1,very_near,0,0,VERY_NEAR,SEPARATING,45.493656,0.231492,31.313826,0.159338,0
8,END,156,NON_HAND_END,1105.060000,729.412000,{},,0,0,far,0,0,,,,,,,0
11,END,159,NON_HAND_END,1084.050000,630.053000,{},,0,0,far,0,0,,,,,,,0
11,START,159,NON_HAND_START,1084.050000,630.053000,{},,0,0,far,0,0,,,,,,,0
12,START,159,HAND_EXIT,1112.665000,620.079000,{RIGHT},RIGHT,0,1,possible + separating,0,0,POSSIBLE,SEPARATING,103.082032,0.583089,103.082032,0.583089,0
6,END,160,HAND_ENTRY,973.200000,643.671000,"{LEFT,RIGHT}",,1,1,LEFT: very_near; RIGHT: possible + approaching,0,0,,,,,,,0
13,START,161,NON_HAND_START,1117.556000,561.030000,{},,0,0,far,0,0,,,,,,,0
14,START,183,NON_HAND_START,841.203000,822.790000,{},,0,0,possible,0,0,,,,,,,0
13,END,203,HAND_ENTRY,1058.231000,785.618000,{RIGHT},RIGHT,0,1,possible + approaching,0,0,POSSIBLE,APPROACHING,80.987734,0.454265,79.416933,0.445454,0
15,START,208,HAND_EXIT,1027.483000,814.504000,{RIGHT},RIGHT,0,1,very_near,0,0,VERY_NEAR,SEPARATING,54.595750,0.305479,54.595750,0.305479,0
12,END,210,NON_HAND_END,1020.541000,873.870000,{},,0,0,far,0,0,,,,,,,0
16,START,223,HAND_EXIT,1065.736000,583.562000,{RIGHT},RIGHT,0,1,possible + separating,0,0,POSSIBLE,SEPARATING,108.628789,0.594952,108.628789,0.594952,0
16,END,232,HAND_ENTRY,1038.065000,440.797000,{LEFT},LEFT,0,1,possible + approaching,0,0,POSSIBLE,APPROACHING,77.107301,0.407596,77.107301,0.407596,0
14,END,240,NON_HAND_END,1070.602000,797.713000,{},,0,0,far,0,0,,,,,,,0
17,START,240,HAND_EXIT,1017.520000,454.332000,{LEFT},LEFT,0,1,possible + separating,0,0,POSSIBLE,SEPARATING,73.974635,0.410293,73.974635,0.410293,0
18,START,243,HAND_EXIT,1105.639000,699.397000,{RIGHT},RIGHT,0,1,possible + separating,0,0,POSSIBLE,SEPARATING,79.830261,0.434569,79.830261,0.434569,0
15,END,263,HAND_ENTRY,959.797000,663.156000,{RIGHT},RIGHT,0,1,very_near,0,0,VERY_NEAR,APPROACHING,48.194485,0.274926,48.194485,0.274926,0
19,START,287,HAND_EXIT,1079.821000,595.188000,{RIGHT},RIGHT,0,1,possible + separating,0,0,POSSIBLE,SEPARATING,114.005875,0.637036,114.005875,0.637036,0
18,END,291,HAND_ENTRY,964.486000,752.506000,"{LEFT,RIGHT}",,1,1,LEFT: very_near; RIGHT: possible + recent very_near (post_contact),0,0,,,,,,,0
17,END,299,NON_HAND_END,1081.293000,357.026000,{},,0,0,far,0,1,,,,,,,0
19,END,299,NON_HAND_END,1062.962000,441.298000,{},,0,0,far,0,1,,,,,,,0
