track_id,boundary_type,boundary_frame,boundary_x,boundary_y,hand,endpoint_distance_px,recent_min_distance_px,endpoint_distance_normalized,recent_min_distance_normalized,n_synchronized_samples,motion,signed_trend,proximity_band,hand_evidence,post_contact,eligible_hand_set,preferred_hand,ambiguous,evidence_reason
43,END,355,675.063000,738.283000,LEFT,514.114479,514.114479,2.271165,2.271165,5,APPROACHING,-23.985887,FAR,0,0,{RIGHT},RIGHT,0,far
43,END,355,675.063000,738.283000,RIGHT,56.099957,56.099957,0.247829,0.247829,5,APPROACHING,-8.096337,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
44,START,345,740.158000,848.343000,LEFT,716.847382,703.236399,3.370956,3.306951,3,APPROACHING,-6.805492,FAR,0,0,{},,0,far
44,START,345,740.158000,848.343000,RIGHT,78.546423,78.340618,0.369363,0.368395,3,NEUTRAL,-0.102903,POSSIBLE,0,0,{},,0,possible
44,END,347,737.173000,841.275000,LEFT,703.236399,703.236399,3.306951,3.306951,3,APPROACHING,-6.805492,FAR,0,0,{},,0,far
44,END,347,737.173000,841.275000,RIGHT,78.340618,78.340618,0.368395,0.368395,3,NEUTRAL,-0.102903,POSSIBLE,0,0,{},,0,possible
45,START,363,959.987000,816.305000,LEFT,47.646168,47.646168,0.213946,0.213946,1,INSUFFICIENT,,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
45,START,363,959.987000,816.305000,RIGHT,458.205020,458.205020,2.057480,2.057480,1,INSUFFICIENT,,FAR,0,0,{LEFT},LEFT,0,far
45,END,363,959.987000,816.305000,LEFT,47.646168,47.646168,0.213946,0.213946,1,INSUFFICIENT,,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
45,END,363,959.987000,816.305000,RIGHT,458.205020,458.205020,2.057480,2.057480,1,INSUFFICIENT,,FAR,0,0,{LEFT},LEFT,0,far
46,START,368,913.864000,625.296000,LEFT,174.324827,174.324827,0.983475,0.983475,5,SEPARATING,39.856030,FAR,0,0,{},,0,far
46,START,368,913.864000,625.296000,RIGHT,332.594548,234.567857,1.876373,1.323343,5,APPROACHING,-24.154218,FAR,0,0,{},,0,far
46,END,410,694.489000,796.018000,LEFT,612.311726,461.806216,3.077175,2.320809,5,SEPARATING,37.867377,FAR,0,0,{RIGHT},RIGHT,0,far
46,END,410,694.489000,796.018000,RIGHT,49.377136,49.377136,0.248145,0.248145,5,APPROACHING,-41.909334,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
47,START,370,1022.730000,326.015000,LEFT,463.235516,456.086929,2.657599,2.616588,5,APPROACHING,-2.055363,FAR,0,0,{RIGHT},RIGHT,0,far
47,START,370,1022.730000,326.015000,RIGHT,92.061411,92.061411,0.528160,0.528160,5,SEPARATING,1.358873,POSSIBLE,1,0,{RIGHT},RIGHT,0,possible + separating
47,END,394,733.042000,709.642000,LEFT,519.769695,467.805420,2.402215,2.162052,5,SEPARATING,12.604759,FAR,0,0,{RIGHT},RIGHT,0,far
47,END,394,733.042000,709.642000,RIGHT,18.940467,14.151684,0.087537,0.065405,5,APPROACHING,-7.138548,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
48,START,387,1106.560000,855.679000,LEFT,112.418541,71.614379,0.533004,0.339541,5,APPROACHING,-9.698764,POSSIBLE,0,0,{},,0,possible
48,START,387,1106.560000,855.679000,RIGHT,605.868513,471.734526,2.872572,2.236610,5,APPROACHING,-33.474288,FAR,0,0,{},,0,far
48,END,391,1177.982000,734.895000,LEFT,71.614379,71.614379,0.339541,0.339541,5,APPROACHING,-9.698764,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
48,END,391,1177.982000,734.895000,RIGHT,471.734526,471.734526,2.236610,2.236610,5,APPROACHING,-33.474288,FAR,0,0,{LEFT},LEFT,0,far
49,START,397,814.877000,814.541000,LEFT,536.475627,536.475627,2.518641,2.518641,4,SEPARATING,4.117916,FAR,0,0,{RIGHT},RIGHT,0,far
49,START,397,814.877000,814.541000,RIGHT,31.945917,31.945917,0.149979,0.149979,4,SEPARATING,6.011279,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
49,END,400,891.391000,828.810000,LEFT,546.275589,536.475627,2.564650,2.518641,4,SEPARATING,4.117916,FAR,0,0,{RIGHT},RIGHT,0,far
49,END,400,891.391000,828.810000,RIGHT,49.255617,31.945917,0.231245,0.149979,4,SEPARATING,6.011279,VERY_NEAR,1,0,{RIGHT},RIGHT,0,very_near
50,START,404,951.504000,218.834000,LEFT,66.090939,66.090939,0.323813,0.323813,5,SEPARATING,4.710174,VERY_NEAR,1,0,{LEFT},LEFT,0,very_near
50,START,404,951.504000,218.834000,RIGHT,522.611504,518.652045,2.560541,2.541141,5,SEPARATING,16.684226,FAR,0,0,{LEFT},LEFT,0,far
50,END,420,910.076000,353.477000,LEFT,174.995437,132.518762,0.829193,0.627923,5,SEPARATING,10.487931,FAR,0,0,{},,0,far
50,END,420,910.076000,353.477000,RIGHT,503.682725,497.397736,2.386636,2.356855,5,SEPARATING,1.607543,FAR,0,0,{},,0,far
51,START,405,917.318000,213.457000,LEFT,78.779907,74.170897,0.378684,0.356529,2,INSUFFICIENT,-4.609010,POSSIBLE,0,0,{},,0,insufficient motion
51,START,405,917.318000,213.457000,RIGHT,525.410582,525.410582,2.525575,2.525575,2,INSUFFICIENT,42.736961,FAR,0,0,{},,0,far
51,END,406,888.089000,217.055000,LEFT,74.170897,74.170897,0.356529,0.356529,2,INSUFFICIENT,-4.609010,POSSIBLE,0,0,{},,0,insufficient motion
51,END,406,888.089000,217.055000,RIGHT,568.147543,525.410582,2.731006,2.525575,2,INSUFFICIENT,42.736961,FAR,0,0,{},,0,far
52,START,405,945.398000,613.621000,LEFT,373.043217,373.043217,1.847316,1.847316,1,INSUFFICIENT,,FAR,0,0,{},,0,far
52,START,405,945.398000,613.621000,RIGHT,139.836133,139.836133,0.692471,0.692471,1,INSUFFICIENT,,POSSIBLE,0,0,{},,0,insufficient motion
52,END,405,945.398000,613.621000,LEFT,373.043217,373.043217,1.847316,1.847316,1,INSUFFICIENT,,FAR,0,0,{},,0,far
52,END,405,945.398000,613.621000,RIGHT,139.836133,139.836133,0.692471,0.692471,1,INSUFFICIENT,,POSSIBLE,0,0,{},,0,insufficient motion
53,START,408,960.155000,493.219000,LEFT,277.873359,193.122089,1.441005,1.001499,5,APPROACHING,-21.109562,FAR,0,0,{},,0,far
53,START,408,960.155000,493.219000,RIGHT,362.045265,362.045265,1.877507,1.877507,5,SEPARATING,43.703183,FAR,0,0,{},,0,far
53,END,420,1020.540000,183.736000,LEFT,128.806727,122.522461,0.610334,0.580557,5,APPROACHING,-2.493895,POSSIBLE,1,0,{LEFT},LEFT,0,possible + approaching
53,END,420,1020.540000,183.736000,RIGHT,706.177367,641.766084,3.346130,3.040926,5,SEPARATING,16.195473,FAR,0,0,{LEFT},LEFT,0,far
